Iteration	Posterior	Likelihood	Prior	tree_length	shape[0]	shape[1]	br_lens[0]	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]
23110	-9639.83	-9652.53	12.6957	1.07056	0.113308	8.75033	0.0613008	0.0274126	0.03283	0.0078247	0.0101689	0.722215	0.0228134	0.0415701	0.0111593	0.0124374	0.0182505	0.0144146	0.00803484	0.0516644	0.0284661
23120	-9639.16	-9651.15	11.9941	1.10724	0.106967	15.4538	0.0570475	0.0419987	0.0368028	0.00658757	0.0136744	0.755362	0.0194416	0.0468373	0.0107168	0.0198103	0.0269896	0.00832654	0.00712915	0.0358538	0.0206627
23130	-9640.22	-9652.23	12.0072	1.1038	0.102485	15.8837	0.059056	0.0339513	0.0319171	0.00811645	0.00764936	0.743143	0.0226521	0.0436732	0.0146374	0.0177259	0.0389017	0.00832654	0.00875643	0.0401731	0.0251227
23140	-9643.69	-9654.3	10.6092	1.13094	0.127877	38.3905	0.0725302	0.0379664	0.0394277	0.00811645	0.012065	0.757134	0.0230131	0.0444062	0.0113613	0.00996053	0.0433206	0.0124514	0.0137028	0.0404279	0.00506084
23150	-9652.16	-9664.19	12.0309	1.13415	0.0806625	9.36315	0.0613577	0.0370289	0.0289815	0.00917191	0.0110126	0.807873	0.0176351	0.0382889	0.00654174	0.0123445	0.0492865	0.00892162	0.0110284	0.0316828	0.0029968
23160	-9645.09	-9656.23	11.1449	1.22258	0.103561	9.37383	0.0578096	0.0306613	0.0368582	0.00721817	0.0103456	0.869241	0.0234497	0.0418025	0.0140298	0.0218227	0.03917	0.0100481	0.00788024	0.0401357	0.0121034
23170	-9648.31	-9659.8	11.4847	1.10791	0.0939776	25.5209	0.0701523	0.0338297	0.0331938	0.00748937	0.00565388	0.734777	0.0333705	0.0555179	0.0133168	0.00994494	0.0341063	0.0108882	0.0100865	0.0385893	0.0169909
23180	-9636.41	-9648.72	12.3155	1.1286	0.115661	4.74471	0.0696988	0.0377685	0.0369399	0.00790966	0.00947752	0.750861	0.0288809	0.04401	0.00978502	0.0147693	0.0412381	0.0109338	0.0134639	0.0396579	0.0132108
23190	-9638.91	-9649.57	10.6635	1.29381	0.117561	4.74192	0.071345	0.0343694	0.0455596	0.011219	0.0151515	0.887137	0.0219667	0.0576307	0.0109387	0.0204011	0.039468	0.00785279	0.00913708	0.0467147	0.0149165
23200	-9638.39	-9649.94	11.5554	1.21116	0.0859779	3.46532	0.0604085	0.0359529	0.0421301	0.00930863	0.0156442	0.847746	0.0209896	0.0400768	0.0109387	0.0186464	0.024861	0.00966336	0.00647834	0.0383003	0.030014
23210	-9638.94	-9650.86	11.9254	1.11073	0.105908	16.132	0.0625804	0.0359529	0.0469306	0.00820961	0.0102431	0.728355	0.0247586	0.054739	0.0138946	0.0182342	0.0417869	0.00950505	0.0116371	0.0360878	0.00781546
23220	-9640.94	-9653.65	12.7118	1.07142	0.107929	8.26302	0.0662427	0.0279277	0.038302	0.0116621	0.0131442	0.721127	0.0211811	0.0436556	0.012669	0.0146302	0.0472783	0.00554436	0.00860086	0.0361019	0.00335673
23230	-9639.13	-9651.18	12.0538	1.12496	0.125779	10.697	0.0663892	0.0389539	0.0447656	0.00856617	0.0131442	0.73774	0.0162579	0.0538474	0.0106983	0.0188032	0.0435771	0.00448022	0.0114785	0.0388769	0.0173841
23240	-9641.53	-9652.37	10.8368	1.24683	0.107408	10.6817	0.063268	0.0342859	0.0426974	0.0177438	0.0128478	0.869201	0.0234093	0.0510685	0.00869183	0.0166501	0.0381154	0.0120587	0.00746335	0.031948	0.0173841
23250	-9634.71	-9646.45	11.74	1.17796	0.0795144	6.41924	0.0709713	0.0310118	0.0296323	0.00771315	0.01043	0.829657	0.0223465	0.0421141	0.0104378	0.0251803	0.0264997	0.00697137	0.00648683	0.0337548	0.0247513
23260	-9641.33	-9652.75	11.4256	1.22091	0.114492	4.08363	0.0684078	0.036362	0.0437387	0.0112681	0.0126089	0.821481	0.0298702	0.0483319	0.00468221	0.0270551	0.0156124	0.00522659	0.0122126	0.0456728	0.0383762
23270	-9641.43	-9653.74	12.3021	1.09864	0.110646	11.0123	0.0615639	0.0382578	0.0356319	0.00896496	0.0100002	0.739441	0.0276852	0.0347309	0.00764968	0.0243838	0.0289636	0.00773879	0.0118555	0.0327081	0.0290597
23280	-9639.63	-9652.34	12.714	1.081	0.0941033	6.31807	0.0606288	0.0487932	0.0350599	0.00705801	0.00817218	0.723175	0.0235708	0.04718	0.00815952	0.0118417	0.0318013	0.00734947	0.01169	0.0341941	0.0223218
23290	-9636.16	-9648.03	11.8754	1.16278	0.110598	6.71752	0.0614774	0.0369537	0.0499164	0.0132847	0.00817218	0.779289	0.0255351	0.0473972	0.00927953	0.0152208	0.0365734	0.00621813	0.00949548	0.0478749	0.0160924
23300	-9640.25	-9651.62	11.3725	1.21843	0.122388	5.63331	0.0630432	0.0488333	0.040394	0.00798831	0.0143483	0.81211	0.0204593	0.0539791	0.0112935	0.0157211	0.0365734	0.0136578	0.0133127	0.0467697	0.0199485
23310	-9642.7	-9655.07	12.3717	1.10949	0.0949228	7.46453	0.0668422	0.0347519	0.0435585	0.00888571	0.00897103	0.73324	0.0234363	0.0467106	0.0170324	0.0232216	0.0317271	0.0140393	0.00828351	0.0288376	0.0199485
23320	-9635.63	-9647.62	11.9883	1.15847	0.119547	5.3115	0.0640798	0.0383214	0.0417615	0.0121782	0.0154831	0.784993	0.0222556	0.0519842	0.00865904	0.0184576	0.0283166	0.00408823	0.0132768	0.0335254	0.0210937
23330	-9642.01	-9654.26	12.2525	1.12979	0.0743359	5.8072	0.0609688	0.0288623	0.0314434	0.010464	0.0100966	0.768925	0.0232709	0.0409464	0.0112943	0.0216831	0.0327744	0.0117643	0.0187174	0.0372446	0.0213386
23340	-9643.73	-9655.78	12.0524	1.13321	0.0721755	9.12896	0.0666688	0.0283194	0.0381812	0.0062709	0.00784738	0.779133	0.0285988	0.0493305	0.0119219	0.00974998	0.0134413	0.00435443	0.00797884	0.0461117	0.0353044
23350	-9639.88	-9652.69	12.8114	1.02897	0.100365	14.769	0.0599624	0.0351112	0.0447273	0.0100217	0.00876291	0.662584	0.0219532	0.0549122	0.00917125	0.0145118	0.0392472	0.00412748	0.00893435	0.0410257	0.0139213
23360	-9650.23	-9662.36	12.1356	1.12011	0.102479	10.0548	0.0608693	0.0505498	0.050402	0.00557493	0.0159203	0.722894	0.0263536	0.0539248	0.00854735	0.00723559	0.0358858	0.0102035	0.00893435	0.0485263	0.0142862
23370	-9648.92	-9660.02	11.0991	1.12741	0.123151	29.3041	0.0640431	0.0479734	0.0366096	0.0127547	0.0102262	0.732819	0.0262129	0.0497196	0.0163913	0.0239719	0.0429506	0.00953624	0.0125249	0.0290375	0.0126378
23380	-9642.73	-9654.71	11.9858	1.11223	0.131072	14.599	0.0730869	0.0336572	0.0417756	0.00617585	0.0126452	0.734133	0.0189741	0.0558965	0.00709952	0.0170821	0.0415753	0.00619619	0.0106276	0.0424873	0.0108125
23390	-9643.81	-9655.77	11.958	1.0825	0.0961514	21.1348	0.046486	0.0378629	0.0412328	0.00868812	0.0109176	0.736804	0.0213193	0.0444895	0.0133503	0.0218941	0.0436844	0.00907882	0.00810678	0.0354785	0.00310858
23400	-9642.57	-9653.51	10.9365	1.21996	0.126653	14.0433	0.0710728	0.0363449	0.045999	0.0101743	0.0157712	0.808321	0.026941	0.0539515	0.0107311	0.0136968	0.0429189	0.0115988	0.0119117	0.0382266	0.0223011
23410	-9632.17	-9643.31	11.1377	1.24499	0.0869295	5.05141	0.0553888	0.0427248	0.0364602	0.00924118	0.0133652	0.880151	0.0261929	0.0418089	0.00872133	0.021549	0.0330205	0.0086619	0.0131292	0.0407756	0.0138033
23420	-9641.29	-9652.53	11.2402	1.23417	0.0938396	5.15909	0.0737514	0.0353365	0.0364602	0.00880496	0.00833423	0.859167	0.027721	0.0440406	0.0136191	0.00843993	0.033152	0.0132102	0.0140945	0.0425245	0.015517
23430	-9644.88	-9657.15	12.2701	1.13269	0.103922	4.84714	0.0587238	0.0424832	0.0422061	0.00846459	0.0127488	0.750988	0.0277348	0.0458301	0.00778838	0.0210631	0.0308828	0.009739	0.00488386	0.0536342	0.015517
23440	-9640.47	-9652.47	11.9915	1.15028	0.0953761	6.90987	0.0718581	0.0383723	0.0407019	0.00523154	0.0108116	0.784657	0.0200222	0.0473203	0.00835087	0.0151282	0.0409056	0.009739	0.0106196	0.0364277	0.0101335
23450	-9637.19	-9648.69	11.4983	1.21217	0.10895	4.38101	0.0639067	0.0395043	0.0442358	0.0080544	0.00842329	0.822532	0.0257294	0.0541805	0.00978316	0.0227312	0.0374526	0.0116775	0.0114694	0.037959	0.0145357
23460	-9642.54	-9654.38	11.8439	1.17835	0.090677	4.25329	0.0782861	0.0260999	0.0296039	0.0118619	0.0147471	0.805325	0.0221526	0.0434704	0.0113094	0.02062	0.0202929	0.0113779	0.0121103	0.0369242	0.0341677
23470	-9636.21	-9647.21	11.0022	1.23334	0.106031	10.0721	0.0634544	0.0337029	0.0466277	0.00855679	0.0106935	0.860282	0.022604	0.0595011	0.00871013	0.0178181	0.0275389	0.00514171	0.0114905	0.0343483	0.0228709
23480	-9638.97	-9651.65	12.6787	1.06691	0.105084	9.83101	0.0640225	0.0390173	0.0422339	0.00994315	0.011987	0.684724	0.0243189	0.0509228	0.00813318	0.0137142	0.0275389	0.00904683	0.0118793	0.043885	0.0255403
23490	-9638.28	-9650.04	11.758	1.12437	0.0882327	16.7695	0.0624291	0.0419087	0.0422339	0.0117605	0.0113622	0.758233	0.0230771	0.0463896	0.00759664	0.0122195	0.0200945	0.0108401	0.0104269	0.0408135	0.024983
23500	-9641.96	-9654.14	12.1788	1.12821	0.100414	7.57383	0.0673468	0.0408988	0.0497162	0.0098045	0.0120828	0.756171	0.02027	0.0448663	0.00832965	0.0108919	0.0171904	0.00647491	0.009259	0.0401518	0.0347536
23510	-9643.77	-9655.89	12.1134	1.06127	0.118271	22.2522	0.0535314	0.0370199	0.0332062	0.00733168	0.0117557	0.707527	0.0239494	0.0520792	0.00896603	0.0229202	0.0387513	0.00815321	0.0115862	0.0316127	0.0128755
23520	-9637.28	-9649.3	12.0193	1.12914	0.112857	10.565	0.0555785	0.0330014	0.0405896	0.0125495	0.00704075	0.761136	0.0252228	0.0483935	0.00948693	0.0133051	0.0335107	0.00969249	0.0118122	0.0490217	0.0187986
23530	-9645.04	-9657.22	12.1844	1.14447	0.112611	4.19691	0.0685275	0.0423689	0.0340924	0.0112078	0.0133992	0.776597	0.0236059	0.060875	0.00753957	0.0101444	0.0289459	0.00572524	0.00508154	0.0425701	0.0137899
23540	-9647.74	-9659.83	12.0966	1.14516	0.136603	5.79166	0.0608669	0.0273533	0.0412854	0.0105298	0.0116213	0.784936	0.0322172	0.0393353	0.0102445	0.01558	0.0358141	0.00693478	0.014402	0.031746	0.0222893
23550	-9634.18	-9646.34	12.1597	1.14443	0.100393	4.71028	0.0575253	0.034363	0.0411558	0.0054151	0.0097829	0.779888	0.0260639	0.0476698	0.0119822	0.0246658	0.0474082	0.00603483	0.00808193	0.0345943	0.0097981
23560	-9634.47	-9646.87	12.395	1.11761	0.0926845	5.37714	0.0657818	0.0383038	0.0327533	0.00672586	0.0097829	0.759563	0.0200912	0.0449823	0.00985728	0.0194429	0.0473867	0.0143125	0.00781615	0.037304	0.00350307
23570	-9641.32	-9652.22	10.8994	1.24443	0.103835	9.91355	0.0731155	0.0450964	0.0460112	0.0112138	0.0121346	0.839331	0.0222956	0.0514365	0.00971056	0.0194429	0.0395568	0.00426709	0.00561111	0.045711	0.0194996
23580	-9642.07	-9653.61	11.5382	1.1895	0.112824	8.11297	0.0702798	0.0423872	0.0323743	0.0106148	0.0126176	0.801948	0.0176835	0.0571538	0.0104685	0.0191997	0.050915	0.0094258	0.00708226	0.0366394	0.0107137
23590	-9639.15	-9651.13	11.9844	1.1717	0.0774288	2.78602	0.0697621	0.0319886	0.0476289	0.00919267	0.0149309	0.798509	0.0228139	0.0431909	0.00817112	0.0203642	0.0323628	0.010757	0.00726489	0.0386492	0.0161127
23600	-9643.04	-9655.79	12.7531	1.0777	0.112974	6.17637	0.0767945	0.0445107	0.0358984	0.00528524	0.0110679	0.716796	0.0281444	0.041553	0.0116369	0.0129312	0.0207926	0.00841783	0.00969482	0.0296009	0.0245711
23610	-9636.27	-9648.21	11.9377	1.14773	0.103656	8.48836	0.0636356	0.0291725	0.0431138	0.0074432	0.00838847	0.786022	0.028128	0.0446209	0.0116593	0.0184683	0.0376237	0.00836816	0.00937127	0.0341604	0.0175523
23620	-9642.46	-9653.98	11.521	1.20742	0.113116	4.87534	0.06009	0.0498595	0.0431392	0.0125708	0.0152444	0.807553	0.0291191	0.04596	0.00811086	0.015548	0.0346791	0.00741654	0.0107537	0.0480672	0.0193072
23630	-9639.29	-9651.35	12.0578	1.13243	0.114704	9.13515	0.0642764	0.0348547	0.0468881	0.0102052	0.014911	0.744197	0.016831	0.0528641	0.0130624	0.0107834	0.0351633	0.0121784	0.00993058	0.0469771	0.0193072
23640	-9633.64	-9645.98	12.3401	1.11747	0.102357	6.49169	0.068664	0.0316412	0.0413554	0.00728686	0.0127504	0.75311	0.0246567	0.0462461	0.0114947	0.0127367	0.0247274	0.0118257	0.0107195	0.0324811	0.0277784
23650	-9636.35	-9647.68	11.3308	1.2342	0.0876265	3.34617	0.0715008	0.0341018	0.0344408	0.00772615	0.0110201	0.849706	0.0201414	0.0510078	0.0124943	0.023071	0.0333402	0.00784412	0.00971457	0.0431189	0.0249745
23660	-9641.9	-9654.57	12.6744	1.09582	0.101451	4.13944	0.0552037	0.0342209	0.0394049	0.00884998	0.00901788	0.741383	0.0254118	0.0452983	0.0114958	0.0252661	0.0330712	0.00667982	0.0140988	0.0285045	0.0179089
23670	-9639.9	-9651.85	11.9479	1.14175	0.0952123	9.48884	0.0745335	0.0336346	0.0459434	0.0094638	0.0144662	0.75112	0.0266847	0.05347	0.0123291	0.0194583	0.0318185	0.00775357	0.00589456	0.0371282	0.018047
23680	-9651.81	-9663.57	11.7647	1.17786	0.111842	5.914	0.0701663	0.0399058	0.0381696	0.00820429	0.0207079	0.801682	0.0272713	0.0389027	0.00668487	0.0228331	0.0328139	0.00523791	0.0125492	0.0409441	0.0117844
23690	-9635.54	-9646.49	10.9477	1.27223	0.0977726	3.39338	0.0695601	0.0483974	0.0391587	0.00711729	0.00902882	0.88968	0.0244338	0.0427141	0.0104689	0.0218142	0.0375063	0.0132356	0.0110195	0.0376811	0.0104107
23700	-9632.91	-9644.44	11.5236	1.21101	0.0826677	4.13447	0.0666818	0.0301671	0.0307589	0.00881503	0.0129667	0.858702	0.0193537	0.0459687	0.0098821	0.0197064	0.0315838	0.00498346	0.00991362	0.0375478	0.023975
23710	-9640.14	-9649.71	9.56611	1.20314	0.096392	44.8444	0.062691	0.0350857	0.0389828	0.00500801	0.013756	0.842114	0.0225991	0.0465231	0.00939455	0.0158862	0.0315838	0.0107188	0.00989064	0.0389831	0.0199245
23720	-9641.92	-9653.65	11.7263	1.14317	0.127492	13.6038	0.0855715	0.0383597	0.0460111	0.00500801	0.00842586	0.736611	0.0257057	0.0606698	0.0138483	0.0164867	0.0320307	0.00903322	0.00736252	0.0370569	0.0209866
23730	-9642.81	-9653.72	10.9072	1.22763	0.121348	13.1004	0.0637228	0.0437753	0.0424234	0.0126219	0.00603318	0.827301	0.0243388	0.060381	0.0101947	0.0199558	0.047388	0.00735198	0.00852426	0.0379581	0.0156582
23740	-9644.2	-9655.42	11.2135	1.10765	0.0946585	30.997	0.0673577	0.040844	0.0340579	0.0150136	0.00657108	0.73047	0.0222423	0.0443504	0.0100762	0.0193164	0.0511013	0.0116786	0.0110106	0.0321222	0.0114368
23750	-9637.89	-9649.61	11.7164	1.18907	0.102048	4.64647	0.063423	0.0321055	0.039124	0.00798533	0.0133179	0.830355	0.023539	0.0448359	0.0119029	0.0105292	0.0316954	0.00691077	0.0084089	0.0400784	0.0248619
23760	-9644.26	-9656.29	12.0307	1.11193	0.130852	13.7602	0.0679541	0.04354	0.0407437	0.0110888	0.0101509	0.72962	0.0193902	0.0516714	0.0106319	0.00970832	0.0324881	0.010817	0.0125575	0.0378547	0.0237169
23770	-9638.37	-9650.33	11.9614	1.11687	0.117715	14.1724	0.0580722	0.0421635	0.0468066	0.00877659	0.0137939	0.737637	0.0177913	0.0457836	0.0102712	0.0204668	0.041905	0.00926502	0.0069723	0.0368118	0.02035
23780	-9637.67	-9651.13	13.4578	1.00642	0.119213	6.33089	0.058832	0.0300982	0.0410602	0.0103564	0.0135225	0.661643	0.0216669	0.0402107	0.00747597	0.0144066	0.0366645	0.00633994	0.00766625	0.0424402	0.0140404
23790	-9642.56	-9653.92	11.3599	1.22881	0.0991945	3.83222	0.0508542	0.0411177	0.0351773	0.0104651	0.00897617	0.864656	0.0208735	0.0491458	0.00671917	0.0245665	0.0528698	0.00105825	0.0178211	0.040375	0.00413435
23800	-9641.9	-9653.22	11.3224	1.23245	0.0854345	3.8686	0.0781846	0.0422984	0.0305268	0.010436	0.0123323	0.856662	0.0219255	0.0368763	0.0105966	0.0149219	0.0504056	0.00226769	0.0152964	0.0450151	0.00470019
23810	-9640.69	-9651.95	11.2663	1.16817	0.110416	17.8199	0.0680692	0.041913	0.0434995	0.00835371	0.0123357	0.801575	0.0257792	0.0409321	0.00859945	0.0173176	0.024985	0.0224573	0.0072217	0.0353029	0.0098315
23820	-9642.85	-9655.44	12.5896	1.06979	0.128461	11.0135	0.0564203	0.031086	0.042967	0.00638892	0.0133004	0.701061	0.0290453	0.0411309	0.010211	0.0152844	0.0310402	0.0281251	0.0103932	0.0473238	0.00601117
23830	-9639.64	-9651.81	12.1739	1.10502	0.101211	12.3076	0.0643398	0.0385661	0.0484656	0.00808356	0.010314	0.71372	0.0205606	0.0544027	0.00957019	0.0209586	0.0369635	0.0146398	0.00998175	0.0418924	0.0125628
23840	-9637.77	-9649.13	11.3579	1.22234	0.0991731	5.16497	0.067633	0.0343688	0.0392209	0.012773	0.00962107	0.83998	0.0246448	0.0483719	0.00813763	0.0181059	0.0470227	0.00734825	0.0123373	0.0405848	0.0121943
23850	-9645.78	-9657.39	11.6163	1.19398	0.104578	5.66484	0.0619333	0.0299701	0.0389404	0.00614281	0.0104148	0.814453	0.0324243	0.0442105	0.0116496	0.0235768	0.0415068	0.00994034	0.0159221	0.0438555	0.00903726
23860	-9651.47	-9664.1	12.6326	1.1023	0.110571	3.6678	0.0596577	0.037071	0.0321332	0.00960173	0.0124053	0.734345	0.0245131	0.0452238	0.0141665	0.0182322	0.053063	0.00280728	0.0061501	0.0392883	0.0136459
23870	-9637.86	-9649.65	11.7824	1.17248	0.103044	6.645	0.0758694	0.0319272	0.0336002	0.00984803	0.00903659	0.782062	0.0267449	0.0554658	0.0146106	0.0166443	0.0246858	0.00757498	0.0101158	0.0457451	0.0285479
23880	-9645.28	-9656.63	11.3539	1.21771	0.103279	6.16874	0.0710019	0.0289247	0.0493107	0.0162158	0.0104337	0.83318	0.0193305	0.0490771	0.00931671	0.018289	0.0447045	0.0075133	0.0111715	0.0397236	0.0095167
23890	-9641.04	-9653.49	12.4429	1.11943	0.10553	4.04072	0.0668751	0.0403142	0.0460159	0.00683714	0.0109244	0.75104	0.0295848	0.0344205	0.00711786	0.0222937	0.0400486	0.00242718	0.00889286	0.034885	0.0177552
23900	-9640.91	-9651.74	10.83	1.28504	0.0879429	3.19386	0.0685979	0.0460086	0.0433683	0.00710236	0.0119004	0.905299	0.0173986	0.0431833	0.0123369	0.0208443	0.0368336	0.00587088	0.0113396	0.0382207	0.0167398
23910	-9635.54	-9647.62	12.0758	1.16114	0.0991017	3.04752	0.0615644	0.0372401	0.0403997	0.0108308	0.0131261	0.809827	0.0195936	0.0466903	0.0109103	0.013608	0.0328606	0.00693289	0.00735469	0.0321232	0.0180828
23920	-9634.55	-9646.73	12.1796	1.14566	0.108172	4.05935	0.0581065	0.0382763	0.0386132	0.0103094	0.0137379	0.780338	0.0237883	0.0444555	0.00760431	0.0136997	0.0337202	0.00700218	0.0088336	0.0449019	0.0222765
23930	-9640.22	-9651.07	10.8468	1.27123	0.109195	5.60136	0.0554901	0.0443983	0.0503581	0.0107732	0.0139772	0.887466	0.0204321	0.044466	0.0104424	0.0224996	0.0306181	0.00575625	0.0120977	0.035041	0.0274094
23940	-9649.62	-9662.67	13.049	1.01302	0.127274	13.1804	0.0583916	0.0304038	0.02263	0.0125743	0.0119108	0.657065	0.0243466	0.0569164	0.00810026	0.0146395	0.0218977	0.00775225	0.0120977	0.0463656	0.027928
23950	-9644.31	-9656.49	12.1754	1.1233	0.118908	8.60426	0.0588839	0.0471401	0.0477437	0.0136617	0.0112201	0.735013	0.0270095	0.0449221	0.0163213	0.0136083	0.0297247	0.00624129	0.0117659	0.0326815	0.0273581
23960	-9643.81	-9655.66	11.8437	1.15076	0.125116	9.74049	0.0730907	0.0548021	0.0460043	0.00566699	0.0086804	0.757087	0.0216309	0.0507086	0.00974055	0.0110051	0.0270414	0.00812225	0.00705872	0.0427636	0.0273581
23970	-9638.93	-9650.84	11.9097	1.16756	0.109542	5.07424	0.0606893	0.0366101	0.037682	0.00646031	0.00813421	0.79892	0.023709	0.0548807	0.00974055	0.021627	0.0347028	0.00812225	0.0153018	0.0339104	0.0170731
23980	-9643.91	-9655.88	11.9638	1.15913	0.0976577	5.69279	0.0665004	0.0274126	0.0408414	0.0107218	0.0128342	0.765785	0.0283319	0.0406599	0.0147734	0.0148282	0.0355421	0.0101241	0.0134677	0.0473073	0.0299989
23990	-9641.03	-9652.37	11.3447	1.23674	0.0929512	2.55643	0.0658964	0.0402378	0.04559	0.0104591	0.0124361	0.840975	0.0262799	0.0518332	0.00556132	0.0165534	0.0358862	0.0148838	0.0112187	0.049859	0.00906956
24000	-9640.22	-9652.16	11.9346	1.0891	0.108312	20.2708	0.0687184	0.0337097	0.0293116	0.0110649	0.0072486	0.736603	0.0195106	0.0457034	0.00925628	0.0199709	0.0412487	0.00635814	0.0102349	0.0410873	0.00906956
24010	-9635.69	-9646.49	10.7961	1.2714	0.106762	6.58216	0.0741158	0.0422906	0.0447262	0.0092634	0.00835071	0.861954	0.0271806	0.0481441	0.00925628	0.0209581	0.0502812	0.00614861	0.012767	0.044754	0.0112068
24020	-9642.16	-9654.55	12.3911	1.109	0.109924	7.15853	0.0737659	0.026587	0.0464908	0.00679177	0.0109532	0.72889	0.0225645	0.0488274	0.0080152	0.0211651	0.0560939	0.00725732	0.0105038	0.0355725	0.00552531
24030	-9639.43	-9651.45	12.012	1.16117	0.093773	4.325	0.068624	0.0380006	0.0347401	0.00724877	0.011717	0.787825	0.0283745	0.0449401	0.0125127	0.0134093	0.060636	0.00877926	0.0105038	0.0324003	0.00145501
24040	-9643.35	-9655.18	11.8302	1.15801	0.115963	8.56847	0.059914	0.0371208	0.04283	0.00855484	0.00983926	0.792969	0.0221365	0.0373724	0.0080866	0.0238855	0.0483311	0.00877926	0.0094753	0.0469696	0.00174781
24050	-9638.46	-9650.73	12.2769	1.13657	0.101211	3.93807	0.0636243	0.0413851	0.0382334	0.00437933	0.0134926	0.757328	0.0244417	0.0489731	0.00923838	0.0225329	0.0453327	0.00257084	0.00655899	0.0435144	0.0149686
24060	-9646.13	-9658.08	11.9533	1.16118	0.120664	5.46934	0.0580339	0.0370104	0.044563	0.0139503	0.0099069	0.771347	0.0270686	0.0482638	0.00854945	0.015072	0.0377949	0.00404881	0.00791847	0.0446324	0.0330171
24070	-9641.72	-9653.49	11.7625	1.17648	0.10187	6.24469	0.0658797	0.0349099	0.0395035	0.00485111	0.00974388	0.781352	0.0319912	0.0562851	0.0129551	0.015072	0.0276585	0.0113799	0.0115274	0.0480797	0.0252862
24080	-9644.69	-9656.92	12.2327	1.13336	0.122741	5.44241	0.0535233	0.0363887	0.0367511	0.00938598	0.00844306	0.74298	0.0315919	0.0616293	0.0117545	0.0192679	0.0315584	0.010364	0.0106892	0.0429617	0.0260752
24090	-9644.94	-9655.18	10.2446	1.00155	0.115096	71.5724	0.0713247	0.0372321	0.041058	0.00487158	0.0103144	0.641471	0.023642	0.0414444	0.0106396	0.0192679	0.0316361	0.00833137	0.01021	0.0351233	0.0149872
24100	-9645.06	-9658.07	13.0061	1.03588	0.131042	9.46204	0.0690448	0.0427436	0.0435777	0.00723646	0.0142349	0.64933	0.0214174	0.0362873	0.0117528	0.0231388	0.040825	0.00766242	0.00689726	0.0424577	0.0192711
24110	-9635.05	-9646.04	10.9884	1.25334	0.107521	6.34869	0.0660021	0.0415974	0.0444913	0.012029	0.0148089	0.86092	0.0252187	0.0464785	0.0101665	0.0228968	0.0386055	0.00801381	0.00845267	0.0395886	0.0140674
24120	-9638.95	-9650.15	11.2047	1.2483	0.0849388	3.05172	0.0698559	0.0415974	0.0339913	0.00898951	0.0133401	0.870839	0.0205422	0.0446517	0.010953	0.0247371	0.0261057	0.00772793	0.0114262	0.0384622	0.0250857
24130	-9641.92	-9652.2	10.277	1.19659	0.118378	31.9139	0.0642356	0.0405463	0.0384562	0.0110123	0.0139926	0.825689	0.023204	0.0530627	0.0126484	0.0196864	0.0338951	0.00564232	0.0060383	0.0386923	0.00979042
24140	-9634.69	-9646.31	11.6263	1.20331	0.0950216	3.60896	0.075524	0.037631	0.0417716	0.00560619	0.00934625	0.824901	0.0248006	0.0453428	0.0123197	0.0162086	0.0166395	0.0116302	0.00880055	0.045253	0.0275343
24150	-9639.14	-9650.48	11.3373	1.23331	0.0783603	3.40355	0.0720658	0.0348253	0.0442602	0.0106045	0.00693827	0.873101	0.0257032	0.0339658	0.00852953	0.0182954	0.0297659	0.0103102	0.00880055	0.0405958	0.015553
24160	-9639.82	-9651.83	12.0126	1.10968	0.100792	14.6021	0.0525443	0.0346327	0.0369045	0.0103187	0.0103524	0.765938	0.0233773	0.0494316	0.00793322	0.0259615	0.0326294	0.00817374	0.00749994	0.0319706	0.0120143
