Iteration	Posterior	Likelihood	Prior	node_rates[1]	node_rates[2]	node_rates[3]	node_rates[4]	node_rates[5]	node_rates[6]	node_rates[7]	node_rates[8]	node_rates[9]	node_rates[10]	node_rates[11]	node_rates[12]	node_rates[13]	node_rates[14]	node_rates[15]	node_rates[16]	node_rates[17]	node_rates[18]	death_rate	turnover	diversification	birth_rate	root_time	tmrca_Ursidae	tmrca_UrsidaePinn	base_rate	nu	root_rate	mean_rt	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	sf[1]	sf[2]	sf[3]	sf[4]
4720	-2751.12	-2743.03	-8.08848	0.0680333	0.0804604	0.0687158	0.051412	0.0607328	0.066171	0.0202961	0.0401627	0.07153	0.39908	0.0627039	0.0733094	0.0719439	0.0728857	0.0701121	0.103872	0.089488	0.138285	0.0122637	0.362166	0.0215984	0.0338621	54.993	19.1071	37.3295	0.00598879	1.46298	0.171928	0.0893997	0.000413662	0.000456359	0.000421191	0.000341708	0.000369618	0.000417659	0.000371808	0.000388225	0.00062827	0.00170982	0.000407277	0.000437766	0.000433677	0.000428192	0.000520976	0.000578995	0.000682044	0.000928901	0.0438799	0.397009	0.052791	0.0860854	0.349641	0.0705932	0.172185	0.339615	0.329178	0.159021
4730	-2739.33	-2744.46	5.13217	0.0703732	0.0619873	0.0676017	0.0783264	0.0746688	0.0855103	0.0714974	0.0986228	0.0916278	0.279999	0.0832832	0.0782807	0.0632568	0.0774931	0.0616334	0.0823628	0.0802175	0.178274	0.00954058	0.193419	0.0397853	0.0493259	51.9054	19.0083	34.9788	0.00511488	2.83683	0.310457	0.093612	0.000337599	0.000320304	0.000334663	0.000413307	0.000403953	0.000418886	0.000393488	0.000457373	0.000690256	0.00151005	0.00041319	0.000398382	0.000359959	0.000355807	0.000368262	0.000415789	0.000661075	0.0012499	0.0794625	0.444421	0.0410467	0.0669342	0.304159	0.0639761	0.173306	0.333335	0.300581	0.192778
4740	-2738.25	-2741.18	2.92958	0.0576616	0.0768714	0.086881	0.0939336	0.0788961	0.0669692	0.133944	0.104867	0.0485723	0.30167	0.0758546	0.0732858	0.0929821	0.0716091	0.0786179	0.110719	0.103168	0.198496	0.0192565	0.285693	0.0481462	0.0674027	46.8935	17.7264	36.1031	0.00588917	1.36388	0.236696	0.103055	0.000401287	0.000500148	0.000529622	0.000499956	0.000455676	0.000412993	0.000720431	0.000612576	0.000727512	0.00158526	0.000439157	0.000426655	0.000484653	0.000442356	0.000557519	0.000629809	0.000888274	0.00128146	0.0700393	0.391719	0.0361791	0.0589966	0.382397	0.0606691	0.188063	0.315444	0.329852	0.166641
4750	-2746.23	-2746.44	0.210513	0.0940724	0.0892685	0.0888256	0.0855001	0.0804802	0.0587094	0.0805619	0.111093	0.0975912	0.0834392	0.092616	0.0799018	0.0652126	0.0798354	0.0880577	0.0888908	0.102732	0.163038	0.0169112	0.327642	0.0347038	0.051615	51.4241	20.001	36.5729	0.00539582	1.85871	0.457146	0.0905459	0.00049137	0.000416776	0.000415581	0.000480541	0.000466998	0.00037396	0.000457168	0.000576881	0.000703152	0.00145845	0.000465437	0.000430956	0.000391326	0.00045296	0.000477391	0.00051698	0.000717022	0.0016732	0.0646836	0.396962	0.0366633	0.0597863	0.387515	0.0543898	0.169761	0.369418	0.304933	0.155888
4760	-2736.86	-2740.56	3.69581	0.0533605	0.0523578	0.0394145	0.0844238	0.0726484	0.0566569	0.119259	0.127012	0.15345	0.436151	0.0650598	0.0626934	0.0516335	0.071494	0.0715746	0.0807462	0.110828	0.183293	0.0121667	0.244586	0.0375774	0.0497442	48.3495	18.7126	39.5251	0.00526399	3.03695	0.206284	0.105114	0.000328829	0.000273705	0.000239638	0.00039344	0.000362447	0.000314129	0.000526412	0.000625995	0.000886307	0.00169089	0.000336246	0.000353181	0.000324071	0.000376556	0.000400908	0.000504223	0.000774127	0.00102537	0.0593485	0.344742	0.0339442	0.0842568	0.422059	0.0556501	0.178131	0.335589	0.32178	0.1645
4770	-2749.38	-2748.21	-1.17379	0.0984436	0.0774925	0.100739	0.0673285	0.0426639	0.0537736	0.0346886	0.0976042	0.0415612	0.201662	0.0605882	0.0558553	0.0692291	0.0619872	0.0616001	0.0871772	0.0550133	0.1514	0.00518484	0.108334	0.0426747	0.0478596	47.7252	20.4598	39.9352	0.00565735	3.36251	0.33168	0.0788227	0.000452712	0.000415028	0.000480786	0.000361835	0.000292067	0.000310105	0.000344719	0.000431705	0.000545826	0.00150865	0.000329381	0.000333338	0.000371169	0.000349589	0.000420843	0.000402211	0.000583877	0.00136648	0.0507933	0.354223	0.127251	0.0508931	0.369212	0.0476281	0.180395	0.347627	0.307527	0.164451
4780	-2728.7	-2741.67	12.9707	0.0577232	0.0583462	0.0667311	0.0584939	0.0752263	0.0636608	0.0987451	0.085236	0.094813	0.306612	0.0653779	0.0645137	0.0616464	0.0589052	0.0586542	0.0937972	0.107975	0.145001	0.00396829	0.128558	0.0268994	0.0308677	48.3305	18.2096	37.154	0.0057017	1.01356	0.345189	0.090081	0.000331775	0.000342081	0.000365985	0.00035314	0.000400842	0.000365407	0.000548909	0.000550815	0.000683675	0.00185819	0.000370302	0.000351849	0.000343675	0.000335144	0.000434616	0.000575221	0.000721197	0.00139746	0.075085	0.36809	0.0693571	0.0617938	0.34988	0.0757946	0.185283	0.306457	0.341929	0.166331
4790	-2734.35	-2741.42	7.06381	0.0568238	0.0569176	0.0481083	0.0507477	0.0705629	0.0659419	0.0829637	0.133972	0.0643102	0.27436	0.0588743	0.0542577	0.0518768	0.0543693	0.0651418	0.0778913	0.107865	0.224202	0.0190246	0.232949	0.0626438	0.0816684	51.9006	21.2899	38.0342	0.00523941	2.14741	0.246383	0.0888437	0.000319514	0.000285009	0.000261931	0.000287177	0.000339087	0.000314887	0.000421392	0.000633542	0.000755817	0.00136419	0.000296372	0.00028457	0.000278333	0.000313084	0.000374704	0.000486627	0.000869918	0.00123279	0.0615547	0.438277	0.0283759	0.0858505	0.315307	0.0706344	0.17562	0.342935	0.320537	0.160907
4800	-2737.1	-2740.82	3.72425	0.0602959	0.0483757	0.0468337	0.0518798	0.0758361	0.0558867	0.0680966	0.0896933	0.0828736	0.308986	0.0546125	0.050487	0.0393166	0.0524094	0.0504769	0.0866336	0.134535	0.183555	0.0319139	0.479273	0.0346742	0.0665881	50.6031	20.0006	39.1124	0.00512654	2.131	0.230277	0.0855991	0.00028394	0.000224779	0.000220827	0.000272968	0.000334375	0.000272665	0.000396615	0.000574757	0.000682929	0.00138228	0.000269398	0.000263751	0.000235119	0.000263725	0.000351451	0.000566915	0.000815351	0.00106076	0.0538089	0.377498	0.0665725	0.0769703	0.391653	0.0334972	0.168718	0.335683	0.329267	0.166332
4810	-2737.13	-2746.15	9.02257	0.0766945	0.0597112	0.0447629	0.0666688	0.0611742	0.0578673	0.0914805	0.0707462	0.173702	0.190995	0.0673667	0.0612243	0.0577183	0.0585236	0.0620221	0.075456	0.101379	0.157179	0.0481967	0.626718	0.0287066	0.0769033	48.321	23.0282	34.1959	0.00566858	1.42011	0.362252	0.0852595	0.000393163	0.000332829	0.000290461	0.000379896	0.000364322	0.00033754	0.000473147	0.000487852	0.000937813	0.00156806	0.000364464	0.0003394	0.000329463	0.000341662	0.000389653	0.000501201	0.000732828	0.00147222	0.0473436	0.33214	0.0612501	0.0859923	0.411329	0.0619449	0.208786	0.311764	0.318538	0.160912
4820	-2732.86	-2741.25	8.38816	0.053867	0.0580438	0.0609852	0.042123	0.0545905	0.0530651	0.114845	0.0954372	0.0522833	0.406209	0.0513715	0.0547903	0.0553725	0.0524554	0.0639543	0.0806269	0.112926	0.195869	0.0293191	0.378704	0.0481005	0.0774196	47.3839	19.8412	39.8717	0.00512361	3.08727	0.238136	0.0921564	0.000301835	0.000290551	0.000298086	0.000239515	0.000271454	0.000276304	0.000500761	0.000533786	0.000635717	0.00165069	0.000271966	0.000274743	0.000276234	0.000298219	0.000370389	0.000495845	0.000791072	0.00111184	0.0426985	0.417491	0.0552406	0.0681549	0.360547	0.0558672	0.171385	0.321414	0.32651	0.180692
4830	-2741.84	-2745.44	3.60409	0.0393028	0.0585673	0.0524103	0.0729367	0.0752319	0.0652662	0.0541947	0.165917	0.164853	0.453049	0.0654288	0.0627227	0.0599683	0.0554433	0.0502565	0.0701637	0.13533	0.147836	0.0303069	0.379788	0.0494927	0.0797996	45.5006	19.7589	36.6404	0.00533363	2.7943	0.159791	0.102715	0.000238838	0.000316113	0.000299693	0.000368995	0.000375116	0.000341323	0.000331641	0.000803369	0.000833883	0.00163433	0.000341757	0.000315127	0.000307782	0.000281882	0.000321138	0.000548013	0.00075515	0.000820384	0.0589397	0.385972	0.0928222	0.0999117	0.30712	0.0552344	0.174069	0.321709	0.327581	0.176641
4840	-2743.48	-2743.69	0.214119	0.0634517	0.0962678	0.12874	0.0633131	0.106913	0.0869982	0.106132	0.104527	0.0970068	0.215983	0.0768493	0.07449	0.097938	0.0761109	0.0761596	0.0759101	0.0996513	0.199612	0.0293052	0.280516	0.0751639	0.104469	49.3098	17.5978	36.473	0.00594104	1.44765	0.365046	0.102559	0.000414718	0.000576893	0.000673353	0.000416356	0.000545871	0.000479704	0.000540761	0.000606515	0.000881114	0.00172596	0.000449557	0.000447363	0.000517016	0.000452323	0.000451727	0.000521509	0.000888969	0.00167733	0.0612083	0.393871	0.0725501	0.0745175	0.354681	0.0431713	0.193375	0.319898	0.328354	0.158373
4850	-2736.19	-2743.12	6.92158	0.0725653	0.115357	0.120444	0.0805451	0.0665785	0.065108	0.0514876	0.0665556	0.0650337	0.418238	0.0723591	0.0726551	0.105773	0.0836284	0.085618	0.0929397	0.087353	0.203292	0.0513995	0.600765	0.0341573	0.0855568	48.1428	19.4433	44.1155	0.00544422	1.40661	0.217133	0.106974	0.000430592	0.000601942	0.000615788	0.000416222	0.000378204	0.000375006	0.000393147	0.000418956	0.000730412	0.00172955	0.000394745	0.000425421	0.000515573	0.000460707	0.000486054	0.000490777	0.000791167	0.00114444	0.108455	0.371199	0.0439761	0.0712192	0.343622	0.0615285	0.18023	0.316717	0.325088	0.177966
4860	-2736.31	-2741.41	5.09953	0.0989677	0.078259	0.076801	0.0930715	0.0824437	0.106231	0.101853	0.0808394	0.107778	0.41824	0.0976432	0.0908051	0.0872862	0.0923413	0.0989701	0.0715884	0.090776	0.198143	0.0202848	0.334154	0.0404202	0.0607049	51.3909	20.6563	38.9446	0.00514997	1.56379	0.299953	0.115113	0.000509687	0.000426276	0.000422522	0.000491088	0.000463721	0.000507365	0.000446609	0.000441907	0.000787743	0.00184934	0.000485252	0.000471599	0.000462538	0.000492624	0.000439186	0.000418086	0.000743962	0.00128259	0.0675454	0.335764	0.0383752	0.0641066	0.440517	0.053692	0.182632	0.339092	0.310835	0.167441
4870	-2745.76	-2742.64	-3.1128	0.0639658	0.0654572	0.0757418	0.0770244	0.0672771	0.061731	0.155338	0.0472715	0.11127	0.308035	0.0794723	0.0784354	0.0597009	0.0597581	0.0641871	0.0672511	0.0917698	0.194212	0.118604	0.673115	0.0575977	0.176201	53.1799	23.1311	43.6632	0.00522981	3.07239	0.330873	0.0959944	0.000335107	0.000327277	0.00035417	0.000409224	0.000383735	0.000366522	0.00058205	0.00036358	0.000798804	0.00167068	0.000412913	0.000361363	0.000312374	0.000324105	0.000343698	0.000415824	0.000747814	0.00137305	0.0457916	0.370184	0.0333835	0.0559127	0.442962	0.0517665	0.173825	0.347642	0.319165	0.159367
4880	-2740.61	-2742.98	2.3705	0.0573441	0.0580728	0.0325758	0.0479096	0.0634337	0.0387285	0.097999	0.1302	0.123241	0.237331	0.0549182	0.0531721	0.0485049	0.0510747	0.0561956	0.0944855	0.111665	0.236811	0.00786032	0.0930059	0.0766539	0.0845142	48.4761	19.6433	35.1705	0.00534951	3.43869	0.304808	0.0885368	0.000303691	0.000285069	0.000216871	0.000275039	0.000316563	0.000245812	0.000514849	0.00064693	0.000963051	0.00145009	0.000289115	0.000278835	0.000266351	0.000286922	0.000403035	0.000551401	0.000932087	0.0014487	0.0657017	0.385315	0.0344521	0.0933443	0.346913	0.0742745	0.171787	0.321479	0.349249	0.157486
4890	-2736.05	-2742.62	6.56542	0.0581259	0.0460845	0.0541417	0.0532819	0.0474108	0.0453979	0.0892238	0.0841276	0.105634	0.312272	0.051179	0.0489854	0.0448888	0.04968	0.0931611	0.116917	0.0844129	0.214998	0.0172636	0.201509	0.0684081	0.0856717	47.5613	18.4325	35.5835	0.00563234	1.95042	0.247067	0.0888846	0.00042605	0.000256196	0.000278887	0.00029418	0.000277646	0.000265799	0.000580527	0.000474639	0.000902954	0.00157519	0.00028208	0.000277859	0.000266322	0.000402265	0.000591616	0.000566979	0.000843192	0.00130125	0.0746264	0.338024	0.0658523	0.0868699	0.359004	0.0756242	0.169068	0.331555	0.329714	0.169663
4900	-2739.55	-2745.06	5.50901	0.0588183	0.0443642	0.0428175	0.0448482	0.0463233	0.0512805	0.113998	0.0798252	0.104138	0.178408	0.0513667	0.0515135	0.0477355	0.0482145	0.0712763	0.0951742	0.142472	0.156403	0.0828148	0.673354	0.0401737	0.122988	53.8538	22.31	39.0658	0.00508845	1.82538	0.314479	0.0793876	0.00033099	0.000234322	0.000230387	0.000244792	0.000248545	0.000261531	0.000532182	0.000565574	0.000662874	0.00125402	0.000261751	0.000253731	0.000244119	0.000304012	0.000423488	0.000604626	0.000760406	0.00119803	0.0535664	0.410019	0.0393397	0.0797175	0.37218	0.0451774	0.178933	0.349868	0.284524	0.186675
4910	-2732.8	-2740.99	8.19319	0.0391149	0.0764138	0.0473581	0.043025	0.0313305	0.0314275	0.102175	0.102229	0.0651839	0.294489	0.0388551	0.037392	0.0535391	0.0472059	0.0447849	0.0711782	0.0793309	0.190542	0.0422329	0.559994	0.0331837	0.0754166	48.7175	18.6402	38.7836	0.00562238	1.97059	0.229364	0.0775319	0.000235858	0.000365323	0.000283642	0.000230181	0.000197305	0.000193465	0.000487328	0.0005104	0.000718895	0.00147265	0.000214345	0.000237821	0.000283213	0.000258603	0.000325994	0.00042311	0.000758665	0.00118044	0.0489524	0.370787	0.0460722	0.096775	0.384505	0.0529089	0.171493	0.318529	0.331064	0.178913
4920	-2735.47	-2744.23	8.76368	0.0336724	0.0449391	0.0533321	0.0398709	0.0410859	0.0505069	0.0788662	0.0617565	0.0748634	0.224207	0.0406758	0.0516454	0.0557482	0.0509915	0.0536309	0.0653167	0.0772913	0.214865	0.0291578	0.244872	0.089916	0.119074	47.4485	20.2217	35.3045	0.00527943	1.42886	0.381261	0.0729591	0.000230456	0.000265786	0.000287941	0.00021262	0.000215828	0.000269653	0.000380602	0.000367046	0.000764799	0.00159826	0.000243702	0.000270932	0.000281762	0.000276173	0.000313988	0.000376444	0.000771208	0.0015736	0.0601593	0.363453	0.0619084	0.118382	0.355116	0.0409819	0.177147	0.328907	0.327385	0.166561
4930	-2749.18	-2743.7	-5.47238	0.0872047	0.0673506	0.0490901	0.0235389	0.0566757	0.0458177	0.103032	0.0528083	0.0341871	0.283843	0.0533913	0.0412101	0.0499511	0.0418665	0.0466652	0.102953	0.109634	0.230142	0.0211102	0.480888	0.0227882	0.0438984	45.9973	18.2148	35.6708	0.0050614	4.51869	0.467904	0.0821867	0.000338784	0.000296855	0.000250643	0.000194687	0.000278546	0.000220241	0.000521285	0.000411094	0.000668937	0.00190245	0.000239408	0.000210242	0.000232363	0.000224047	0.000378639	0.000537995	0.000859872	0.00176654	0.0461812	0.474821	0.0475239	0.0908757	0.273114	0.0674841	0.194095	0.334412	0.309236	0.162257
4940	-2739.97	-2745.63	5.66597	0.0554665	0.0327532	0.0402638	0.0334788	0.0728511	0.0503182	0.0398727	0.0414722	0.0434656	0.399759	0.0453471	0.0494458	0.0357996	0.0471243	0.0552076	0.0480866	0.0676098	0.185242	0.0619732	0.595802	0.0420433	0.104017	48.634	22.5795	44.4771	0.00543475	1.52492	0.275394	0.0746424	0.000300743	0.000186284	0.000206693	0.0002142	0.000321189	0.000271096	0.000239018	0.000296417	0.000621484	0.00183464	0.000257588	0.000262417	0.000225335	0.000278074	0.000280689	0.000314391	0.000687093	0.00125172	0.0700396	0.320542	0.0792321	0.0613484	0.397216	0.0716215	0.179132	0.308632	0.359297	0.15294
4950	-2731.9	-2741.57	9.67116	0.0481967	0.0383108	0.0363011	0.0411538	0.0545782	0.03851	0.0770677	0.0525818	0.10792	0.562709	0.0436188	0.0462965	0.0328718	0.0495407	0.0507249	0.0618869	0.110723	0.156891	0.0483862	0.526851	0.0434542	0.0918403	45.155	20.3903	44.6246	0.00553059	1.6722	0.153968	0.0894379	0.000273547	0.000196841	0.000191283	0.000234421	0.000271544	0.000234515	0.00038425	0.000451585	0.000732279	0.00198182	0.000248642	0.000265018	0.000227895	0.000277264	0.000311405	0.000477316	0.000740029	0.000859614	0.0780618	0.305413	0.0657007	0.0561867	0.423511	0.0711266	0.177284	0.32202	0.333778	0.166918
4960	-2745.97	-2742.24	-3.72149	0.0727746	0.0559729	0.0639677	0.0897909	0.0624406	0.0423127	0.150611	0.0162739	0.0198396	0.54506	0.0774755	0.0522338	0.0682942	0.0532508	0.0518305	0.0574412	0.0744428	0.240983	0.00632604	0.212225	0.0234821	0.0298082	45.6383	19.1247	42.8782	0.00516141	4.22937	0.272708	0.099722	0.000321569	0.000320697	0.000341329	0.000431665	0.000361082	0.000243996	0.000536922	0.000234113	0.000673105	0.00211042	0.000334741	0.000272224	0.000313671	0.000271184	0.000281998	0.000340354	0.000814019	0.00132568	0.0474588	0.425246	0.0695994	0.071283	0.330849	0.0555644	0.169803	0.340619	0.321388	0.16819
4970	-2729.92	-2742.37	12.4471	0.0649493	0.0701783	0.0853698	0.0803862	0.0844084	0.0691432	0.115453	0.0831398	0.109504	0.23077	0.0770686	0.0753064	0.0767762	0.0704086	0.0674014	0.0941861	0.093058	0.171489	0.0313442	0.512476	0.0298181	0.0611623	50.1793	20.1538	37.1784	0.00541057	1.09875	0.239244	0.0954998	0.000358046	0.000397553	0.000438651	0.00042596	0.000436841	0.000390777	0.000567132	0.000476665	0.000760167	0.00127152	0.000412218	0.0003942	0.000398176	0.000372815	0.00043714	0.000506548	0.000715675	0.00111115	0.0481527	0.365573	0.0336308	0.0723253	0.43929	0.0410283	0.177395	0.334643	0.328988	0.158974
4980	-2728.59	-2740.1	11.5027	0.0811364	0.0801438	0.067305	0.087366	0.0884736	0.0659648	0.0749625	0.0946997	0.0492817	0.186123	0.0747579	0.0753064	0.0755579	0.0755965	0.0760865	0.080788	0.101107	0.14784	0.0439173	0.482853	0.0470364	0.0909537	59.3894	17.6313	36.9565	0.00540628	1.12025	0.23298	0.0879165	0.000424996	0.000420884	0.000386179	0.000438244	0.000441238	0.000381876	0.000421016	0.000529292	0.000532849	0.0011329	0.000405645	0.000407912	0.000408592	0.000410021	0.000424054	0.000491687	0.000672939	0.00102941	0.050069	0.416748	0.0558049	0.0780974	0.352509	0.0467718	0.190966	0.321267	0.312645	0.175122
4990	-2733.61	-2741.45	7.84939	0.073747	0.059131	0.0585693	0.0750169	0.0752145	0.0804857	0.10698	0.0504545	0.0700626	0.212052	0.0826139	0.084668	0.0580751	0.0842869	0.0843215	0.0694123	0.0740538	0.191166	0.05151	0.614088	0.0323705	0.0838805	48.5198	20.0326	35.2254	0.00540998	1.11484	0.384561	0.0883506	0.000427573	0.000317041	0.000315522	0.00042639	0.000426924	0.000446739	0.00047714	0.000336794	0.00070662	0.00161383	0.000452496	0.000457021	0.000385087	0.000456084	0.000415848	0.000388074	0.000717416	0.00155733	0.0465828	0.354692	0.0519193	0.0941862	0.399509	0.0531105	0.177581	0.302678	0.347414	0.172328
5000	-2733.97	-2738.93	4.96311	0.0909714	0.0967334	0.0965121	0.0796551	0.0737771	0.0832458	0.113449	0.0711775	0.103448	0.559016	0.0878253	0.0827928	0.0817024	0.0933907	0.0958626	0.0969593	0.092921	0.152768	0.0245072	0.444539	0.0306222	0.0551294	48.1132	22.2621	45.6001	0.00545609	2.15972	0.129468	0.119567	0.000509691	0.00048678	0.000486177	0.000456894	0.000440858	0.00045296	0.000574004	0.000447668	0.000698969	0.00187821	0.000465453	0.000480636	0.000477661	0.000516291	0.000526027	0.000518002	0.000670251	0.000769952	0.0494646	0.370305	0.0549427	0.100013	0.371116	0.0541586	0.187052	0.321089	0.309049	0.18281
5010	-2737.68	-2746.56	8.87891	0.0966786	0.0863708	0.112196	0.0742818	0.0798211	0.0858261	0.136923	0.109677	0.173241	0.493043	0.0847319	0.0902396	0.0912112	0.0936443	0.0910394	0.10688	0.116004	0.155655	0.0206881	0.214669	0.0756841	0.0963722	46.5239	21.7392	36.7131	0.00547445	0.79609	0.221236	0.126526	0.000513827	0.000486082	0.000556773	0.000435256	0.000450419	0.000481931	0.000667345	0.000617741	0.000900264	0.00195514	0.000478936	0.000503332	0.000505991	0.000505521	0.00054175	0.000610084	0.000743593	0.00103164	0.0742768	0.471637	0.0706848	0.0892689	0.256675	0.0374577	0.173785	0.32407	0.336296	0.16585
5020	-2735.15	-2743.75	8.59719	0.0608889	0.0748477	0.0734893	0.102195	0.0753074	0.0708873	0.0647605	0.102975	0.118441	0.362685	0.0906191	0.0877982	0.0790601	0.0833015	0.0807406	0.0872812	0.106834	0.174907	0.0497614	0.547845	0.0410698	0.0908312	48.3911	17.9333	37.9378	0.00531856	1.16428	0.363074	0.10539	0.000376632	0.000409284	0.000405671	0.000512747	0.000441245	0.000421989	0.000404321	0.00055794	0.000780093	0.00193	0.000474461	0.000455002	0.000431765	0.000436233	0.000446817	0.000516205	0.000749227	0.00143064	0.04055	0.401856	0.075985	0.0679459	0.354824	0.0588397	0.198333	0.33638	0.293137	0.17215
5030	-2743.37	-2745.68	2.31342	0.0801304	0.0911135	0.0954261	0.074938	0.0994366	0.0684177	0.0910301	0.0582246	0.0872681	0.337903	0.0830611	0.0749242	0.0893345	0.0815326	0.0715458	0.0940598	0.111153	0.155707	0.0341569	0.473361	0.0380014	0.0721583	53.7019	26.4674	39.3512	0.00589407	1.82707	0.221216	0.102511	0.000446995	0.000531787	0.000544496	0.000465629	0.000537827	0.000422434	0.000545467	0.000499162	0.000716057	0.00164774	0.000465588	0.000461084	0.000503552	0.000451128	0.000488046	0.000604769	0.000786447	0.00111081	0.0550231	0.436143	0.0405864	0.0748145	0.345773	0.0476597	0.181248	0.344751	0.306167	0.167834
5040	-2736.07	-2741.87	5.79813	0.0639313	0.0486525	0.0578632	0.0712681	0.0707058	0.0599323	0.0979182	0.121133	0.0458482	0.358986	0.0688481	0.0697397	0.0632898	0.0710281	0.0598917	0.0937399	0.10794	0.183377	0.0538869	0.595551	0.0365956	0.0904824	53.6063	21.5062	41.4676	0.00533264	2.25077	0.207983	0.0952274	0.000330151	0.000298474	0.000323032	0.000373594	0.000372095	0.000345747	0.000511022	0.000610783	0.000611188	0.00151172	0.000369519	0.000375332	0.000358134	0.000349074	0.000409631	0.000537743	0.000776744	0.00104349	0.0576189	0.417142	0.0278884	0.0554552	0.401952	0.0399438	0.177441	0.322385	0.317896	0.182279
5050	-2741.84	-2745.51	3.6648	0.047104	0.0687616	0.04038	0.0719725	0.0579255	0.0682179	0.0666858	0.076944	0.0917873	0.180856	0.0633046	0.0595304	0.0505923	0.0543905	0.0641994	0.0955201	0.119639	0.232372	0.0101149	0.246595	0.0309033	0.0410181	54.4281	20.2594	38.185	0.00578518	2.03422	0.284248	0.083899	0.000321955	0.000345242	0.000263145	0.000391301	0.000350669	0.000369523	0.000469195	0.000568634	0.000937659	0.00134536	0.000355311	0.000329526	0.000303672	0.000343032	0.000462003	0.000622368	0.00101822	0.00149437	0.0988481	0.394541	0.0527505	0.0498969	0.321339	0.0826242	0.177009	0.3216	0.338169	0.163222
5060	-2739.29	-2746.56	7.26824	0.0662165	0.082046	0.0946667	0.0615912	0.0686342	0.04698	0.104649	0.0562483	0.107578	0.352176	0.073751	0.0610037	0.0761893	0.0750702	0.0738235	0.0863173	0.0882369	0.150808	0.00997459	0.154065	0.0547679	0.0647425	49.6048	19.5791	42.5761	0.00524825	1.5651	0.163736	0.0958881	0.000367482	0.000415229	0.000448348	0.000355155	0.000373637	0.000283363	0.000501119	0.000379147	0.000678037	0.00135382	0.000353613	0.000357075	0.000396924	0.000390716	0.000420229	0.000458052	0.000627283	0.000825402	0.0770694	0.365201	0.0543341	0.0697003	0.367466	0.0662291	0.177921	0.332693	0.331443	0.157943
