Iteration	Posterior	Likelihood	Prior	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	diversification	turnover	birth_rate	death_rate	root_time	tmrca_Ursidae	tmrca_UrsidaePinn	base_rate	concentration	n_cats	mean_rt	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	sf[1]	sf[2]	sf[3]	sf[4]
38220	-2793.33	-2743.81	-49.5173	0.107939	0.107939	0.107939	0.107939	0.107939	0.107939	0.107939	0.107939	0.107939	0.337349	0.107939	0.107939	0.0570693	0.107939	0.107939	0.107939	0.107939	0.107939	0.0607658	0.247029	0.0807014	0.0199356	47.4038	20.259	45.7035	0.00545326	0.753479	3	0.117858	0.0545009	0.344095	0.0866575	0.114355	0.33066	0.0697304	0.177896	0.337745	0.316142	0.168217
38230	-2799.52	-2745.33	-54.1878	0.128498	0.128498	0.128498	0.128498	0.128498	0.128498	0.182934	0.128498	0.128498	0.349595	0.349595	0.349595	0.128498	0.128498	0.128498	0.128498	0.128498	0.128498	0.0437934	0.248159	0.0582482	0.0144548	56.3761	19.7497	41.429	0.00526378	0.753479	3	0.168372	0.101445	0.333515	0.0368463	0.0851941	0.367573	0.0754268	0.171334	0.34434	0.322313	0.162012
38240	-2797.06	-2746.51	-50.5451	0.128091	0.128091	0.128091	0.128091	0.352009	0.128091	0.128091	0.128091	0.128091	0.352009	0.128091	0.128091	0.128091	0.128091	0.128091	0.128091	0.352009	0.128091	0.0779822	0.542285	0.170373	0.0923906	47.6109	20.2533	35.3934	0.00518978	0.753479	2	0.165411	0.0807242	0.389229	0.0189983	0.0896212	0.334167	0.0872604	0.178726	0.324005	0.3216	0.175669
38250	-2802.92	-2750.3	-52.6246	0.11814	0.277583	0.277583	0.277583	0.277583	0.11814	0.11814	0.11814	0.11814	0.277583	0.11814	0.11814	0.11814	0.11814	0.11814	0.11814	0.11814	0.277583	0.0580527	0.551878	0.129547	0.071494	45.3359	16.5664	35.236	0.00523433	0.753479	2	0.171287	0.0839531	0.413579	0.0379076	0.0932059	0.320886	0.0504688	0.168363	0.330188	0.31957	0.181879
38260	-2805.59	-2748.08	-57.5085	0.060675	0.060675	0.060675	0.173121	0.173121	0.060675	0.060675	0.060675	0.173121	0.302664	0.060675	0.060675	0.060675	0.060675	0.060675	0.060675	0.302664	0.173121	0.0171385	0.722577	0.0617774	0.0446389	49.87	24.507	35.2716	0.00537386	0.753479	3	0.112551	0.0645744	0.327901	0.0904714	0.0893427	0.396091	0.0316189	0.174431	0.336881	0.321505	0.167183
38270	-2788.07	-2741.89	-46.1817	0.0911017	0.0911017	0.0911017	0.0911017	0.0911017	0.0911017	0.0911017	0.0911017	0.0911017	0.291295	0.0911017	0.0911017	0.0911017	0.0911017	0.0911017	0.0911017	0.0911017	0.0911017	0.0321421	0.364617	0.0505869	0.0184448	53.6945	17.8247	50.6512	0.00545405	0.753479	2	0.102224	0.0849245	0.406528	0.0375654	0.0960136	0.344996	0.029972	0.184991	0.339525	0.304742	0.170742
38280	-2803.73	-2749.81	-53.9263	0.136322	0.136322	0.136322	0.1723	0.763765	0.1723	0.136322	0.136322	0.136322	0.136322	0.136322	0.136322	0.136322	0.136322	0.136322	0.136322	0.136322	0.763765	0.0495891	0.113237	0.0559215	0.00633237	50.6136	20.2758	39.6048	0.00564744	0.753479	3	0.210035	0.0575558	0.334107	0.0913647	0.081215	0.369983	0.0657751	0.195951	0.298365	0.349224	0.15646
38290	-2788.15	-2744.02	-44.1259	0.137842	0.137842	0.137842	0.137842	0.137842	0.137842	0.137842	0.137842	0.137842	0.137842	0.137842	0.137842	0.137842	0.137842	0.137842	0.137842	0.137842	0.860169	0.0329047	0.480634	0.0633555	0.0304508	48.2502	17.306	34.2223	0.00505882	0.753479	2	0.177972	0.0472716	0.348948	0.0731613	0.0667035	0.409893	0.0540223	0.186062	0.327757	0.32956	0.156622
38300	-2790.27	-2745.8	-44.4701	0.0921439	0.0921439	0.0921439	0.0921439	0.0921439	0.0921439	0.0921439	0.0921439	0.0921439	0.35049	0.0921439	0.0921439	0.0921439	0.0921439	0.0921439	0.0921439	0.0921439	0.0921439	0.043742	0.404145	0.0734105	0.0296685	50.1564	20.5732	45.8769	0.00556001	0.753479	2	0.106496	0.125002	0.375204	0.0605611	0.0552154	0.339299	0.0447183	0.179267	0.337709	0.300791	0.182233
38310	-2801.81	-2748.25	-53.5538	0.115883	0.115883	0.438353	0.303166	0.115883	0.115883	0.115883	0.115883	0.115883	0.438353	0.115883	0.438353	0.115883	0.115883	0.115883	0.115883	0.303166	0.115883	0.0629865	0.367405	0.0995684	0.0365819	45.9642	22.1537	36.827	0.00531867	0.753479	3	0.190437	0.0867262	0.402295	0.0509448	0.046448	0.372577	0.041009	0.19447	0.336186	0.30887	0.160474
38320	-2798.21	-2749.75	-48.4551	0.150439	0.150439	0.150439	0.150439	0.150439	0.150439	0.150439	0.150439	0.150439	0.150439	0.150439	0.150439	0.150439	0.150439	0.150439	0.150439	0.150439	0.559325	0.0597881	0.463007	0.111339	0.0515507	53.2428	16.9326	33.9711	0.00472256	0.753479	2	0.173155	0.0803478	0.347932	0.0951609	0.0674082	0.345176	0.0639759	0.161979	0.374479	0.302182	0.161361
38330	-2794.76	-2748.49	-46.2681	0.113567	0.113567	0.113567	0.113567	0.113567	0.113567	0.113567	0.113567	0.113567	0.113567	0.113567	0.113567	0.113567	0.113567	0.113567	0.113567	0.113567	0.465983	0.0470308	0.596439	0.11654	0.0695087	55.5184	16.9831	37.838	0.00553617	0.753479	2	0.133146	0.100441	0.321182	0.036572	0.0833761	0.399371	0.0590574	0.179228	0.340674	0.332661	0.147436
38340	-2792.65	-2743.59	-49.0548	0.114498	0.114498	0.114498	0.114498	0.114498	0.114498	0.114498	0.114498	0.114498	0.354967	0.114498	0.354967	0.114498	0.114498	0.114498	0.114498	0.114498	0.354967	0.0512023	0.280493	0.071163	0.0199608	45.2078	18.9443	39.9362	0.0051388	0.753479	2	0.154576	0.0889657	0.450308	0.0279024	0.0636114	0.320723	0.04849	0.173631	0.328613	0.334396	0.16336
38350	-2789	-2744.17	-44.825	0.0914344	0.0914344	0.0914344	0.0914344	0.0914344	0.0914344	0.0914344	0.0914344	0.0914344	0.3729	0.0914344	0.0914344	0.0914344	0.0914344	0.0914344	0.0914344	0.0914344	0.0914344	0.0402777	0.210976	0.0510476	0.0107698	44.9637	19.0649	41.6873	0.00539646	0.753479	2	0.107071	0.0507863	0.317043	0.093558	0.0815932	0.418449	0.0385699	0.174428	0.321784	0.318045	0.185742
38360	-2790.71	-2746.91	-43.805	0.127341	0.127341	0.127341	0.127341	0.127341	0.127341	0.127341	0.127341	0.127341	0.127341	0.127341	0.127341	0.127341	0.127341	0.127341	0.127341	0.127341	0.8236	0.0441933	0.328451	0.065808	0.0216147	49.3506	17.4476	38.4393	0.00540495	0.753479	2	0.166022	0.0519066	0.335677	0.07837	0.083393	0.395182	0.0554717	0.186068	0.334483	0.335295	0.144153
38370	-2789.35	-2744.24	-45.1156	0.0999299	0.0999299	0.0999299	0.0999299	0.0999299	0.0999299	0.0999299	0.0999299	0.0999299	0.430765	0.0999299	0.0999299	0.0999299	0.0999299	0.0999299	0.0999299	0.0999299	0.0999299	0.0560708	0.442546	0.100584	0.044513	49.3315	20.6494	40.3138	0.00511636	0.753479	2	0.11831	0.0556993	0.45543	0.0445985	0.0726796	0.312067	0.0595249	0.175233	0.345712	0.320953	0.158102
38380	-2785.52	-2739.76	-45.7634	0.0867742	0.0867742	0.0867742	0.0867742	0.0867742	0.0867742	0.0867742	0.0867742	0.0867742	0.405563	0.0867742	0.0867742	0.0867742	0.0867742	0.0867742	0.0867742	0.0867742	0.0867742	0.0218351	0.310256	0.0316568	0.00982169	49.9928	19.081	48.0629	0.00551218	0.753479	2	0.104485	0.062498	0.385904	0.072441	0.0594301	0.371053	0.0486734	0.171607	0.328611	0.323301	0.176481
38390	-2791.16	-2745.56	-45.5925	0.136637	0.136637	0.136637	0.136637	0.136637	0.136637	0.136637	0.136637	0.136637	0.33533	0.136637	0.136637	0.136637	0.136637	0.136637	0.136637	0.136637	0.136637	0.0556869	0.331552	0.0833078	0.0276209	51.8358	16.595	36.0917	0.00491442	0.753479	2	0.147675	0.0380344	0.421045	0.0659486	0.0505226	0.372178	0.0522712	0.170704	0.338459	0.329492	0.161346
38400	-2789.84	-2744.31	-45.535	0.127872	0.127872	0.127872	0.127872	0.127872	0.127872	0.127872	0.127872	0.127872	0.127872	0.127872	0.127872	0.127872	0.127872	0.127872	0.127872	0.127872	0.585196	0.0368583	0.387797	0.0602059	0.0233476	52.5493	18.4051	33.9225	0.00579159	0.753479	2	0.153279	0.0427975	0.339898	0.0571885	0.0825133	0.418786	0.0588171	0.19081	0.317834	0.332136	0.159219
38410	-2792.95	-2743.19	-49.7558	0.0995448	0.0995448	0.0995448	0.0995448	0.0995448	0.0995448	0.0995448	0.0995448	0.0995448	0.326339	0.0995448	0.0995448	0.0995448	0.0995448	0.0995448	0.0995448	0.0995448	0.0995448	0.0536179	0.07968	0.05826	0.00464216	57.81	17.7185	53.6804	0.00539161	0.753479	2	0.112145	0.0640009	0.321639	0.0349733	0.0654122	0.467347	0.0466271	0.180179	0.316305	0.321897	0.181619
38420	-2797.16	-2745.86	-51.302	0.146044	0.146044	0.146044	0.290042	0.146044	0.146044	0.146044	0.146044	0.146044	0.290042	0.290042	0.146044	0.146044	0.146044	0.146044	0.146044	0.146044	0.146044	0.0109631	0.761565	0.0459794	0.0350163	54.7513	16.9521	40.9859	0.00514036	0.753479	2	0.170044	0.0680796	0.342137	0.0586531	0.0695809	0.388057	0.0734927	0.179048	0.316072	0.32265	0.182231
38430	-2792.44	-2746.62	-45.8154	0.108477	0.108477	0.108477	0.108477	0.108477	0.108477	0.108477	0.108477	0.108477	0.108477	0.108477	0.108477	0.108477	0.108477	0.108477	0.108477	0.108477	0.783861	0.0484503	0.308778	0.0700936	0.0216434	51.4526	18.3052	37.2912	0.00511975	0.753479	2	0.145998	0.0567362	0.428772	0.0708187	0.0579873	0.323398	0.0622876	0.168984	0.328069	0.329346	0.1736
38440	-2796.12	-2741.74	-54.3809	0.117624	0.0859869	0.305957	0.0859869	0.0859869	0.0859869	0.0859869	0.0859869	0.0859869	0.305957	0.0859869	0.0859869	0.0859869	0.0859869	0.0859869	0.0859869	0.117624	0.0859869	0.0625318	0.226066	0.0807973	0.0182655	49.1331	20.0462	43.3458	0.0054859	0.753479	3	0.113943	0.0485383	0.400672	0.0424683	0.0522623	0.407674	0.0483854	0.175403	0.333959	0.315674	0.174964
38450	-2797.49	-2749.31	-48.1847	0.153878	0.153878	0.153878	0.153878	0.153878	0.153878	0.153878	0.153878	0.153878	0.153878	0.153878	0.153878	0.153878	0.97965	0.153878	0.153878	0.153878	0.768631	0.0708962	0.24613	0.094043	0.0231468	46.6717	18.7345	34.8469	0.00542463	0.753479	3	0.233907	0.046247	0.437299	0.068963	0.0777621	0.317655	0.0520739	0.181355	0.333667	0.321962	0.163016
38460	-2790.04	-2744.76	-45.2843	0.104774	0.104774	0.104774	0.104774	0.104774	0.104774	0.104774	0.104774	0.104774	0.323736	0.104774	0.104774	0.104774	0.104774	0.104774	0.104774	0.104774	0.104774	0.0446255	0.196961	0.0555708	0.0109453	44.2134	18.1069	42.2204	0.00558801	0.753479	2	0.116938	0.0503301	0.371853	0.0350636	0.0653895	0.420693	0.0566715	0.175755	0.335236	0.326765	0.162244
38470	-2797.75	-2748.14	-49.6114	0.0805332	0.0805332	0.0805332	0.0805332	0.0805332	0.0805332	0.291407	0.0805332	0.0805332	0.291407	0.0805332	0.0805332	0.0805332	0.0805332	0.0805332	0.0805332	0.0805332	0.0805332	0.0592729	0.143416	0.0691968	0.00992391	52.559	23.4588	46.1651	0.00557506	0.753479	2	0.103964	0.0651508	0.360228	0.052398	0.0701303	0.390989	0.0611036	0.18191	0.355848	0.287024	0.175218
38480	-2786.1	-2742.2	-43.9025	0.135507	0.135507	0.135507	0.135507	0.135507	0.135507	0.135507	0.135507	0.135507	0.393278	0.135507	0.135507	0.135507	0.135507	0.135507	0.135507	0.135507	0.135507	0.0354734	0.518792	0.0737174	0.038244	46.7006	18.3203	39.806	0.00491353	0.753479	2	0.149828	0.0623502	0.396754	0.0488959	0.0706974	0.374182	0.0471207	0.188622	0.332235	0.293248	0.185895
38490	-2793.28	-2746.27	-47.0141	0.131635	0.131635	0.131635	0.131635	0.131635	0.131635	0.131635	0.131635	0.131635	0.314322	0.131635	0.131635	0.209469	0.131635	0.131635	0.131635	0.131635	0.131635	0.0398909	0.324157	0.059024	0.019133	46.3089	19.3168	38.4401	0.00586436	0.753479	3	0.146108	0.0342799	0.331463	0.0780183	0.0534857	0.417008	0.0857448	0.19077	0.321984	0.322186	0.16506
38500	-2790.67	-2745.93	-44.7327	0.0865232	0.0865232	0.0865232	0.0865232	0.0865232	0.0865232	0.0865232	0.0865232	0.0865232	0.409584	0.0865232	0.0865232	0.0865232	0.0865232	0.0865232	0.0865232	0.0865232	0.0865232	0.040138	0.233875	0.0523909	0.0122529	48.0232	18.1623	45.657	0.00571452	0.753479	2	0.104471	0.0380367	0.453673	0.0376513	0.0593472	0.335539	0.0757525	0.182987	0.344147	0.316231	0.156634
38510	-2789.69	-2743.46	-46.2357	0.103982	0.103982	0.103982	0.103982	0.103982	0.103982	0.103982	0.103982	0.103982	0.358256	0.103982	0.103982	0.103982	0.103982	0.103982	0.103982	0.103982	0.103982	0.0731193	0.0906232	0.0804059	0.00728664	50.2493	20.7147	45.3301	0.0053672	0.753479	2	0.118108	0.0551717	0.361839	0.0462625	0.0729205	0.412281	0.051525	0.173302	0.350184	0.319344	0.157171
38520	-2794.49	-2748.55	-45.9426	0.104931	0.104931	0.104931	0.104931	0.104931	0.104931	0.104931	0.104931	0.104931	0.291393	0.104931	0.104931	0.104931	0.104931	0.104931	0.104931	0.104931	0.104931	0.0613913	0.510185	0.125336	0.0639443	50.849	16.8847	45.6506	0.00550904	0.753479	2	0.11529	0.0505246	0.408805	0.0615001	0.0620965	0.369889	0.0471852	0.20142	0.319035	0.313868	0.165677
38530	-2799.18	-2748	-51.1837	0.21546	0.0908705	0.0908705	0.0908705	0.0908705	0.21546	0.0908705	0.0908705	0.0908705	0.4079	0.0908705	0.0908705	0.0908705	0.0908705	0.0908705	0.0908705	0.0908705	0.0908705	0.0222616	0.285636	0.0311628	0.00890121	47.1616	18.4563	42.9623	0.0056601	0.753479	3	0.122326	0.0494775	0.36013	0.0602254	0.0608094	0.423151	0.0462072	0.200649	0.336557	0.316966	0.145829
38540	-2793.02	-2744.82	-48.2017	0.0943477	0.0943477	0.0943477	0.0943477	0.0943477	0.339922	0.0943477	0.0943477	0.0943477	0.339922	0.0943477	0.0943477	0.0943477	0.0943477	0.0943477	0.0943477	0.0943477	0.0943477	0.0166376	0.443998	0.0299236	0.013286	48.5462	19.9926	41.4394	0.00545545	0.753479	2	0.121634	0.0554961	0.346726	0.052347	0.0559243	0.407402	0.0821044	0.184384	0.32069	0.32433	0.170596
38550	-2790.07	-2744.2	-45.8745	0.125255	0.125255	0.125255	0.125255	0.125255	0.125255	0.125255	0.125255	0.125255	0.473579	0.125255	0.125255	0.125255	0.125255	0.125255	0.125255	0.125255	0.125255	0.0525911	0.311451	0.0763797	0.0237885	43.6972	21.045	40.1514	0.00514817	0.753479	2	0.144607	0.046881	0.422659	0.0434694	0.0786759	0.372192	0.0361225	0.187475	0.340055	0.315701	0.156768
38560	-2789.67	-2743.98	-45.6942	0.137062	0.137062	0.137062	0.137062	0.137062	0.137062	0.137062	0.137062	0.137062	0.269797	0.137062	0.137062	0.137062	0.349048	0.137062	0.137062	0.137062	0.137062	0.0424626	0.377401	0.0682021	0.0257395	50.5554	19.3208	39.0074	0.00539055	0.753479	3	0.156214	0.0655149	0.390396	0.0401513	0.0726704	0.397902	0.0333652	0.172346	0.31913	0.325418	0.183106
38570	-2793.55	-2747.65	-45.8993	0.098749	0.098749	0.098749	0.098749	0.098749	0.098749	0.098749	0.098749	0.098749	0.497935	0.098749	0.098749	0.098749	0.098749	0.098749	0.098749	0.098749	0.098749	0.0254371	0.317874	0.0372909	0.0118538	51.9686	18.4186	50.6074	0.00524526	0.753479	2	0.120926	0.041382	0.402449	0.0413908	0.0639544	0.394614	0.0562105	0.16409	0.337823	0.316249	0.181839
38580	-2792.8	-2746.95	-45.848	0.15994	0.15994	0.15994	0.15994	0.15994	0.15994	0.15994	0.15994	0.15994	0.304905	0.15994	0.15994	0.15994	0.15994	0.15994	0.15994	0.15994	0.15994	0.0126341	0.624681	0.0336622	0.0210281	48.1296	17.8004	34.4194	0.00486817	0.753479	2	0.167993	0.0286744	0.412408	0.0413915	0.0714015	0.369165	0.0769596	0.187586	0.31973	0.318105	0.17458
38590	-2790.77	-2746.4	-44.3656	0.112266	0.112266	0.112266	0.112266	0.112266	0.112266	0.112266	0.112266	0.112266	0.4725	0.112266	0.112266	0.112266	0.112266	0.112266	0.112266	0.112266	0.112266	0.0211215	0.717068	0.0746521	0.0535306	50.1241	17.5577	43.5623	0.00501676	0.753479	2	0.132279	0.0983412	0.389653	0.0230357	0.0674618	0.348795	0.0727132	0.18754	0.321984	0.323009	0.167467
38600	-2801.56	-2747.13	-54.4314	0.159529	0.176288	0.159529	0.159529	0.587593	0.176288	0.159529	0.159529	0.159529	0.159529	0.159529	0.159529	0.159529	0.159529	0.176288	0.159529	0.176288	0.587593	0.0279023	0.757082	0.114863	0.0869606	47.5476	17.3686	34.12	0.00535377	0.753479	3	0.210816	0.0687695	0.366708	0.064084	0.0774199	0.365331	0.0576876	0.187239	0.316655	0.328909	0.167197
38610	-2798.53	-2750.04	-48.4885	0.10727	0.10727	0.10727	0.10727	0.10727	0.10727	0.10727	0.10727	0.10727	0.10727	0.10727	0.10727	0.10727	0.10727	0.10727	0.10727	0.10727	0.395641	0.0656408	0.19228	0.0812668	0.015626	55.4137	21.6584	39.2003	0.00568835	0.753479	2	0.12329	0.03883	0.366593	0.0640638	0.100629	0.372215	0.0576694	0.202616	0.311003	0.31791	0.168471
38620	-2786.56	-2741.63	-44.9258	0.102894	0.102894	0.102894	0.102894	0.102894	0.102894	0.102894	0.102894	0.102894	0.366203	0.102894	0.102894	0.102894	0.102894	0.102894	0.102894	0.102894	0.102894	0.033165	0.501915	0.066585	0.03342	51.6197	17.5791	39.2617	0.005066	0.753479	2	0.117522	0.0638608	0.3951	0.0587081	0.0883851	0.341098	0.0528483	0.182176	0.328937	0.317979	0.170907
38630	-2790.62	-2745.22	-45.3956	0.122948	0.122948	0.122948	0.122948	0.122948	0.122948	0.122948	0.122948	0.122948	0.254548	0.122948	0.122948	0.122948	0.122948	0.122948	0.122948	0.122948	0.122948	0.0260255	0.450984	0.0474038	0.0213783	54.5563	16.922	44.8325	0.00533792	0.753479	2	0.13026	0.0615716	0.353509	0.0566036	0.0852168	0.392145	0.0509539	0.165365	0.336877	0.327929	0.169829
38640	-2794.36	-2747.94	-46.4175	0.103624	0.103624	0.103624	0.103624	0.103624	0.103624	0.103624	0.103624	0.103624	0.103624	0.103624	0.103624	0.103624	0.103624	0.103624	0.103624	0.103624	0.723927	0.051083	0.503436	0.102873	0.05179	51.8116	18.5223	38.4416	0.00509749	0.753479	2	0.138085	0.0800489	0.405275	0.0380531	0.1067	0.34503	0.0248927	0.177803	0.323556	0.327565	0.171076
38650	-2795.26	-2748.97	-46.2916	0.119123	0.119123	0.119123	0.119123	0.119123	0.119123	0.119123	0.119123	0.119123	0.376483	0.119123	0.119123	0.119123	0.119123	0.119123	0.119123	0.119123	0.119123	0.0787977	0.565923	0.181529	0.102732	46.4438	17.6244	35.7199	0.005723	0.753479	2	0.13342	0.0676798	0.429541	0.0228048	0.0610134	0.323696	0.0952656	0.193494	0.315484	0.305805	0.185216
38660	-2786.08	-2741.52	-44.5633	0.115426	0.115426	0.115426	0.115426	0.115426	0.115426	0.115426	0.115426	0.115426	0.435015	0.115426	0.115426	0.115426	0.115426	0.115426	0.115426	0.115426	0.115426	0.031002	0.332411	0.0464387	0.0154368	44.5457	19.0055	41.8605	0.0053474	0.753479	2	0.133181	0.0813861	0.397333	0.0318598	0.0739163	0.338325	0.0771795	0.195692	0.306289	0.323484	0.174536
38670	-2795.03	-2746.91	-48.1218	0.102156	0.102156	0.102156	0.102156	0.102156	0.102156	0.102156	0.102156	0.102156	0.417486	0.102156	0.102156	0.102156	0.35718	0.102156	0.102156	0.102156	0.102156	0.0487309	0.615729	0.126814	0.078083	52.1239	16.6144	43.862	0.00519659	0.753479	3	0.133843	0.075568	0.406257	0.0316044	0.0997965	0.335613	0.051161	0.196062	0.327118	0.324061	0.152759
38680	-2794.4	-2748.5	-45.9004	0.138476	0.138476	0.138476	0.138476	0.138476	0.138476	0.138476	0.138476	0.138476	0.351962	0.138476	0.138476	0.138476	0.138476	0.138476	0.138476	0.138476	0.351962	0.02665	0.614056	0.0690513	0.0424014	48.652	18.2444	36.8085	0.00508924	0.753479	2	0.162197	0.119983	0.377791	0.0226355	0.0714757	0.353164	0.0549506	0.194412	0.31023	0.309683	0.185675
38690	-2796.88	-2743.14	-53.7444	0.106948	0.106948	0.27694	0.106948	0.106948	0.27694	0.106948	0.106948	0.106948	0.27694	0.106948	0.186655	0.27694	0.106948	0.106948	0.106948	0.106948	0.27694	0.0256831	0.545916	0.0565603	0.0308772	48.6224	19.4032	41.8678	0.00558748	0.753479	3	0.158596	0.0964657	0.358114	0.0501424	0.074954	0.370351	0.0499726	0.156078	0.334092	0.328601	0.181228
38700	-2800.22	-2751.73	-48.4875	0.121864	0.48325	0.754047	0.121864	0.121864	0.121864	0.121864	0.121864	0.121864	0.121864	0.121864	0.121864	0.121864	0.121864	0.121864	0.121864	0.121864	0.754047	0.0316905	0.410785	0.0537842	0.0220937	48.1311	18.1765	37.6278	0.00542099	0.753479	3	0.212184	0.0729116	0.447375	0.0378991	0.0566525	0.308123	0.0770392	0.166945	0.339276	0.301097	0.192682
38710	-2797.17	-2746.31	-50.8554	0.118645	0.118645	0.554498	0.118645	0.118645	0.118645	0.118645	0.118645	0.118645	0.118645	0.118645	0.118645	0.118645	0.118645	0.118645	0.118645	0.118645	0.554498	0.0296028	0.405583	0.0498014	0.0201986	58.9557	15.4718	39.6501	0.00537882	0.753479	2	0.167073	0.0532912	0.395373	0.0510661	0.0890079	0.387503	0.0237591	0.162746	0.332702	0.327739	0.176813
38720	-2797.09	-2753.45	-43.6397	0.1042	0.1042	0.1042	0.1042	0.1042	0.1042	0.1042	0.1042	0.1042	0.560512	0.1042	0.1042	0.1042	0.1042	0.1042	0.1042	0.1042	0.1042	0.0462938	0.332685	0.0693732	0.0230794	47.5056	16.4155	44.7245	0.00524579	0.753479	2	0.129551	0.0811814	0.293054	0.0939178	0.0699819	0.394288	0.0675767	0.180138	0.316405	0.324409	0.179048
38730	-2796.02	-2746.64	-49.3857	0.118883	0.118883	0.118883	0.20793	0.118883	0.118883	0.118883	0.118883	0.118883	0.414331	0.118883	0.118883	0.118883	0.118883	0.118883	0.118883	0.118883	0.118883	0.041136	0.195571	0.0511368	0.0100009	48.374	19.8492	47.9443	0.0047949	0.753479	3	0.140244	0.0918764	0.344817	0.101165	0.100651	0.327106	0.0343843	0.189811	0.336346	0.309584	0.164259
38740	-2809.36	-2750.74	-58.6232	0.113684	0.113684	0.113684	0.155776	0.113684	0.113684	0.113684	0.113684	0.155776	0.524384	0.113684	0.155776	0.155776	0.113684	0.113684	0.155776	0.113684	0.113684	0.0534524	0.0269862	0.0549349	0.00148248	46.2096	18.1493	40.6832	0.00483793	0.753479	3	0.148193	0.0524218	0.379617	0.110935	0.0666523	0.370755	0.0196186	0.186378	0.322238	0.333684	0.1577
38750	-2800.15	-2750.09	-50.053	0.110871	0.300856	0.110871	0.110871	0.110871	0.110871	0.110871	0.110871	0.110871	0.300856	0.110871	0.110871	0.110871	0.110871	0.110871	0.110871	0.110871	0.110871	0.0375273	0.70397	0.126768	0.0892411	54.4792	18.8447	45.8525	0.00557682	0.753479	2	0.131981	0.0681387	0.35727	0.104404	0.0627287	0.309374	0.098084	0.191348	0.357923	0.287137	0.163592
38760	-2797.19	-2750.78	-46.4066	0.109492	0.109492	0.109492	0.109492	0.109492	0.109492	0.109492	0.109492	0.109492	0.390111	0.390111	0.109492	0.109492	0.109492	0.109492	0.109492	0.109492	0.109492	0.0305796	0.647729	0.086807	0.0562273	49.9454	16.63	39.9285	0.00521286	0.753479	2	0.140672	0.0637335	0.425695	0.116999	0.0525074	0.258963	0.0821018	0.185558	0.342858	0.302257	0.169327
38770	-2800.97	-2748.47	-52.5095	0.112353	0.112353	0.112353	0.112353	0.112353	0.112353	0.112353	0.112353	0.112353	0.490782	0.490782	0.490782	0.112353	0.112353	0.112353	0.112353	0.112353	0.112353	0.0418956	0.499394	0.0836899	0.0417943	47.7835	17.2172	44.7714	0.00463154	0.753479	2	0.175425	0.0445002	0.332915	0.0528492	0.120249	0.369363	0.0801227	0.193001	0.332517	0.310145	0.164337
38780	-2791.53	-2743.93	-47.6034	0.154157	0.154157	0.154157	0.154157	0.154157	0.154157	0.154157	0.154157	0.154157	0.362823	0.154157	0.362823	0.362823	0.154157	0.154157	0.154157	0.154157	0.154157	0.0253855	0.483702	0.0491684	0.0237828	48.3226	16.7991	37.9829	0.00511145	0.753479	2	0.188934	0.0850273	0.385143	0.0244493	0.0744333	0.381352	0.0495953	0.181747	0.329713	0.317737	0.170803
