Iteration	Posterior	Likelihood	Prior	sf[0]	sf[1]	sf[2]	sf[3]	er[0]	er[1]	er[2]	er[3]	er[4]	er[5]	br_lens[0]	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	norm_gamma_rates[0]	norm_gamma_rates[1]	norm_gamma_rates[2]	norm_gamma_rates[3]	shape
29200	-9890.04	-9901.94	11.9013	0.284634	0.180273	0.230126	0.304968	0.133877	0.252466	0.0497157	0.0744438	0.398334	0.0911638	0.0407149	0.00971365	0.0245809	0.496373	0.0106112	0.0581855	0.0332105	0.0374946	0.0108031	0.0143822	0.0339576	0.0145887	0.0330157	0.0102892	0.00409552	0.0106112	0.0581855	0.0332105	0.0374946	0.0108031	0.0143822	0.0339576	0.0145887	0.0330157	0.0102892	0.00409552	0.0407149	0.00971365	0.0245809	0.496373	0.0938123	0.403811	0.954656	2.54772	0.791798
29210	-9887.75	-9899.74	11.9936	0.281795	0.190573	0.211187	0.316444	0.118938	0.30076	0.044168	0.0661367	0.389006	0.080991	0.0346522	0.00796177	0.0210874	0.48115	0.00966989	0.0596559	0.0461431	0.0394463	0.00982216	0.00951659	0.0316284	0.013242	0.0295333	0.0181893	0.0116575	0.00966989	0.0596559	0.0461431	0.0394463	0.00982216	0.00951659	0.0316284	0.013242	0.0295333	0.0181893	0.0116575	0.0346522	0.00796177	0.0210874	0.48115	0.0694834	0.352932	0.91641	2.66117	0.677938
29220	-9887.28	-9898.53	11.2439	0.291332	0.197023	0.226143	0.285502	0.0885445	0.256025	0.0514535	0.0713446	0.454633	0.0779998	0.0372759	0.00988269	0.0232614	0.528452	0.00654909	0.0614592	0.0496817	0.0387686	0.0142862	0.0109063	0.032867	0.0207348	0.0289175	0.0276405	0.00745233	0.00654909	0.0614592	0.0496817	0.0387686	0.0142862	0.0109063	0.032867	0.0207348	0.0289175	0.0276405	0.00745233	0.0372759	0.00988269	0.0232614	0.528452	0.0773807	0.370492	0.930279	2.62185	0.714934
29230	-9896.18	-9907.52	11.3377	0.292321	0.197691	0.21984	0.290148	0.137967	0.296889	0.0512447	0.0345344	0.389676	0.0896893	0.0481723	0.00806747	0.0226546	0.503486	0.00749457	0.0561653	0.0528151	0.040994	0.0163798	0.00904517	0.0418563	0.0171065	0.0305849	0.0250207	0.00896871	0.00749457	0.0561653	0.0528151	0.040994	0.0163798	0.00904517	0.0418563	0.0171065	0.0305849	0.0250207	0.00896871	0.0481723	0.00806747	0.0226546	0.503486	0.0750985	0.365533	0.926437	2.63293	0.70426
29240	-9884.32	-9895.13	10.8077	0.273648	0.195632	0.234746	0.295974	0.115534	0.248616	0.0582275	0.0466097	0.455906	0.0751064	0.0379211	0.0145244	0.028544	0.585588	0.0091938	0.0571907	0.04424	0.0350487	0.0102151	0.0105559	0.0375352	0.0193782	0.0258606	0.0203295	0.00603996	0.0091938	0.0571907	0.04424	0.0350487	0.0102151	0.0105559	0.0375352	0.0193782	0.0258606	0.0203295	0.00603996	0.0379211	0.0145244	0.028544	0.585588	0.060169	0.330605	0.89768	2.71155	0.633911
29250	-9888.31	-9899	10.6866	0.275939	0.188042	0.225637	0.310381	0.123188	0.303384	0.0521184	0.0493673	0.396999	0.0749433	0.0355637	0.00788253	0.0186969	0.59012	0.0081531	0.0644075	0.0465712	0.0420072	0.0101853	0.00951043	0.0468793	0.0201608	0.0367774	0.0141038	0.00341337	0.0081531	0.0644075	0.0465712	0.0420072	0.0101853	0.00951043	0.0468793	0.0201608	0.0367774	0.0141038	0.00341337	0.0355637	0.00788253	0.0186969	0.59012	0.0535868	0.313559	0.882498	2.75036	0.602319
29260	-9887.27	-9897.86	10.5967	0.293347	0.182488	0.222951	0.301215	0.129583	0.258925	0.0436318	0.0397693	0.442892	0.0851987	0.0321898	0.0134621	0.0212286	0.614915	0.0078873	0.0632221	0.0478972	0.0310819	0.0120658	0.0115381	0.0323382	0.0185515	0.0307906	0.0188045	0.00708917	0.0078873	0.0632221	0.0478972	0.0310819	0.0120658	0.0115381	0.0323382	0.0185515	0.0307906	0.0188045	0.00708917	0.0321898	0.0134621	0.0212286	0.614915	0.0688853	0.351554	0.915291	2.66427	0.675127
29270	-9887.85	-9899.63	11.7791	0.291628	0.181418	0.233842	0.293112	0.129161	0.255513	0.0604464	0.0392452	0.431558	0.0840759	0.0457273	0.0097414	0.0200023	0.486172	0.00776049	0.0721591	0.0425497	0.0283034	0.0100321	0.0143339	0.0378164	0.0181184	0.0281882	0.0188045	0.00448462	0.00776049	0.0721591	0.0425497	0.0283034	0.0100321	0.0143339	0.0378164	0.0181184	0.0281882	0.0188045	0.00448462	0.0457273	0.0097414	0.0200023	0.486172	0.0956979	0.407397	0.957136	2.53977	0.800654
29280	-9884.36	-9896.07	11.7136	0.279288	0.192105	0.23275	0.295856	0.127913	0.273089	0.0662278	0.0456095	0.411794	0.0753668	0.0445603	0.0124639	0.0204307	0.482994	0.00886001	0.0632487	0.0371853	0.0458244	0.0117858	0.0080789	0.038409	0.0191056	0.0324405	0.0189601	0.00672331	0.00886001	0.0632487	0.0371853	0.0458244	0.0117858	0.0080789	0.038409	0.0191056	0.0324405	0.0189601	0.00672331	0.0445603	0.0124639	0.0204307	0.482994	0.0815786	0.379387	0.937029	2.60201	0.734552
29290	-9887.49	-9899.5	12.0189	0.292241	0.180818	0.230796	0.296145	0.121558	0.244907	0.0617773	0.0433437	0.450509	0.0779051	0.0457301	0.0112615	0.0197561	0.456818	0.00798796	0.0660314	0.0475367	0.0348778	0.0081355	0.00508118	0.042437	0.0163905	0.0280292	0.0211915	0.00938016	0.00798796	0.0660314	0.0475367	0.0348778	0.0081355	0.00508118	0.042437	0.0163905	0.0280292	0.0211915	0.00938016	0.0457301	0.0112615	0.0197561	0.456818	0.0771378	0.369969	0.929876	2.62302	0.713799
29300	-9883.48	-9895.02	11.5332	0.290987	0.185985	0.237391	0.285637	0.110666	0.282025	0.0510312	0.0431633	0.43043	0.0826848	0.038638	0.00963275	0.0207188	0.544037	0.00906638	0.0596952	0.0409453	0.0322341	0.00596795	0.00997446	0.0321933	0.0168557	0.0174059	0.0262601	0.00576102	0.00906638	0.0596952	0.0409453	0.0322341	0.00596795	0.00997446	0.0321933	0.0168557	0.0174059	0.0262601	0.00576102	0.038638	0.00963275	0.0207188	0.544037	0.069993	0.3541	0.917356	2.65855	0.680332
29310	-9881.24	-9892.04	10.8021	0.293653	0.193019	0.221102	0.292226	0.115236	0.27691	0.0432094	0.0608364	0.422623	0.0811851	0.0387426	0.0108953	0.0222425	0.57054	0.00787362	0.0626234	0.0428961	0.0419462	0.0103844	0.00836422	0.0413788	0.0225381	0.0320135	0.023198	0.00718734	0.00787362	0.0626234	0.0428961	0.0419462	0.0103844	0.00836422	0.0413788	0.0225381	0.0320135	0.023198	0.00718734	0.0387426	0.0108953	0.0222425	0.57054	0.0559379	0.319783	0.888133	2.73615	0.613664
29320	-9891.95	-9904.15	12.204	0.284578	0.181242	0.251957	0.282223	0.145656	0.228434	0.0449798	0.063329	0.433089	0.0845114	0.0420016	0.0134828	0.0192365	0.470611	0.00943814	0.0515894	0.0489115	0.0259394	0.0124593	0.0121223	0.0354195	0.0147714	0.0256699	0.0134951	0.00693486	0.00943814	0.0515894	0.0489115	0.0259394	0.0124593	0.0121223	0.0354195	0.0147714	0.0256699	0.0134951	0.00693486	0.0420016	0.0134828	0.0192365	0.470611	0.0795264	0.375074	0.933779	2.61162	0.724963
29330	-9887.08	-9898.55	11.4645	0.294368	0.17915	0.230307	0.296175	0.132424	0.293911	0.0455107	0.0575758	0.393744	0.0768338	0.0380123	0.00921269	0.0234328	0.502172	0.0132828	0.0663196	0.0479945	0.0368934	0.00918505	0.00861716	0.0404361	0.0161192	0.0296133	0.027358	0.00777271	0.0132828	0.0663196	0.0479945	0.0368934	0.00918505	0.00861716	0.0404361	0.0161192	0.0296133	0.027358	0.00777271	0.0380123	0.00921269	0.0234328	0.502172	0.0627947	0.337096	0.903256	2.69685	0.646386
29340	-9887.56	-9898.66	11.1048	0.300203	0.179999	0.229853	0.289945	0.112859	0.262108	0.0387868	0.0481366	0.472627	0.0654822	0.042248	0.0148055	0.0236807	0.541612	0.0101978	0.0639858	0.0408987	0.0370431	0.00928825	0.00995763	0.0402236	0.0153383	0.0344604	0.021306	0.00777271	0.0101978	0.0639858	0.0408987	0.0370431	0.00928825	0.00995763	0.0402236	0.0153383	0.0344604	0.021306	0.00777271	0.042248	0.0148055	0.0236807	0.541612	0.0450631	0.289547	0.859705	2.80569	0.560428
29350	-9884.37	-9895.84	11.4788	0.269716	0.187367	0.232978	0.309938	0.133579	0.295782	0.0438434	0.0544121	0.399178	0.0732053	0.0338839	0.0127651	0.0186818	0.538451	0.00797025	0.0608964	0.0396499	0.034113	0.00929902	0.0102616	0.0402236	0.0125524	0.0342687	0.0115811	0.0105112	0.00797025	0.0608964	0.0396499	0.034113	0.00929902	0.0102616	0.0402236	0.0125524	0.0342687	0.0115811	0.0105112	0.0338839	0.0127651	0.0186818	0.538451	0.0579288	0.324933	0.892716	2.72442	0.623216
29360	-9887.98	-9899.5	11.5178	0.306236	0.183553	0.224574	0.285637	0.126048	0.266524	0.0474907	0.0490682	0.432386	0.0784827	0.0375137	0.0116963	0.0254132	0.514809	0.00805904	0.0631955	0.0371556	0.0360393	0.0119751	0.0118592	0.0329531	0.0154023	0.0420597	0.0130053	0.00899943	0.00805904	0.0631955	0.0371556	0.0360393	0.0119751	0.0118592	0.0329531	0.0154023	0.0420597	0.0130053	0.00899943	0.0375137	0.0116963	0.0254132	0.514809	0.103369	0.421551	0.96666	2.50842	0.836832
29370	-9885.76	-9897.35	11.5911	0.289848	0.182233	0.231801	0.296118	0.119972	0.252503	0.0434942	0.0650587	0.439245	0.0797278	0.0305018	0.0074743	0.0255389	0.518846	0.00842189	0.0600503	0.0410365	0.0320981	0.00879388	0.0124325	0.0425858	0.0137995	0.0272602	0.0201556	0.014974	0.00842189	0.0600503	0.0410365	0.0320981	0.00879388	0.0124325	0.0425858	0.0137995	0.0272602	0.0201556	0.014974	0.0305018	0.0074743	0.0255389	0.518846	0.0542364	0.315294	0.88408	2.74639	0.605461
29380	-9889.72	-9899.85	10.1319	0.283858	0.183908	0.233932	0.298303	0.12745	0.247393	0.0527354	0.0630653	0.441368	0.0679884	0.037829	0.0139424	0.0254812	0.658494	0.00714438	0.0626103	0.0411743	0.0481615	0.00781153	0.00628702	0.0394334	0.0129599	0.0244126	0.0199834	0.00430029	0.00714438	0.0626103	0.0411743	0.0481615	0.00781153	0.00628702	0.0394334	0.0129599	0.0244126	0.0199834	0.00430029	0.037829	0.0139424	0.0254812	0.658494	0.0484406	0.299354	0.869221	2.78298	0.577192
29390	-9883.01	-9894.47	11.4567	0.278216	0.190399	0.242189	0.289195	0.127394	0.252281	0.0527122	0.0508888	0.441174	0.0755506	0.0395081	0.00903484	0.0199794	0.5281	0.00951069	0.060066	0.0442143	0.0357618	0.0108781	0.0100115	0.0351071	0.0178254	0.0166179	0.0281208	0.0124675	0.00951069	0.060066	0.0442143	0.0357618	0.0108781	0.0100115	0.0351071	0.0178254	0.0166179	0.0281208	0.0124675	0.0395081	0.00903484	0.0199794	0.5281	0.0628704	0.33728	0.903414	2.69644	0.646744
29400	-9887.35	-9898.11	10.7596	0.283966	0.188477	0.23695	0.290607	0.10146	0.291106	0.0577391	0.0721339	0.407736	0.0698244	0.0335183	0.0115146	0.0218316	0.583857	0.00782397	0.056846	0.0440691	0.0408227	0.0121007	0.0093592	0.0403984	0.0196301	0.0273774	0.0327737	0.00547379	0.00782397	0.056846	0.0440691	0.0408227	0.0121007	0.0093592	0.0403984	0.0196301	0.0273774	0.0327737	0.00547379	0.0335183	0.0115146	0.0218316	0.583857	0.0429345	0.283145	0.853332	2.82059	0.549727
29410	-9893.11	-9904.37	11.2622	0.277376	0.193547	0.230652	0.298424	0.122049	0.280062	0.0492885	0.0604666	0.384611	0.103522	0.0385235	0.00878196	0.0281426	0.535489	0.00570601	0.0522601	0.0414199	0.0327221	0.0122369	0.0155828	0.04736	0.0184892	0.0257858	0.0290111	0.00483097	0.00570601	0.0522601	0.0414199	0.0327221	0.0122369	0.0155828	0.04736	0.0184892	0.0257858	0.0290111	0.00483097	0.0385235	0.00878196	0.0281426	0.535489	0.0758826	0.367247	0.927772	2.6291	0.707929
29420	-9890.58	-9901.83	11.2473	0.281997	0.19715	0.236483	0.28437	0.109309	0.238292	0.0441433	0.0590441	0.456497	0.0927152	0.0458648	0.0155346	0.0195838	0.529622	0.0074545	0.0604832	0.0455538	0.0404019	0.00761203	0.0123915	0.031045	0.0224464	0.0233002	0.0321017	0.00445737	0.0074545	0.0604832	0.0455538	0.0404019	0.00761203	0.0123915	0.031045	0.0224464	0.0233002	0.0321017	0.00445737	0.0458648	0.0155346	0.0195838	0.529622	0.0752301	0.365822	0.926662	2.63229	0.704876
29430	-9891.13	-9902.45	11.3233	0.278675	0.195756	0.232648	0.292921	0.11538	0.254808	0.046595	0.0698315	0.41805	0.095336	0.0395657	0.0171717	0.0230966	0.525763	0.0109577	0.0679483	0.0390183	0.030603	0.0147361	0.0149109	0.0339186	0.019728	0.0219239	0.0269131	0.00445737	0.0109577	0.0679483	0.0390183	0.030603	0.0147361	0.0149109	0.0339186	0.019728	0.0219239	0.0269131	0.00445737	0.0395657	0.0171717	0.0230966	0.525763	0.0557206	0.319214	0.887622	2.73744	0.612618
29440	-9886.96	-9898.1	11.1468	0.282107	0.197019	0.224345	0.296529	0.120781	0.277632	0.0455873	0.0537181	0.409008	0.093274	0.0453069	0.0126475	0.0165571	0.562603	0.0092864	0.0558225	0.0384108	0.0459098	0.00958818	0.0103028	0.0344744	0.0173335	0.0171178	0.0278972	0.00476244	0.0092864	0.0558225	0.0384108	0.0459098	0.00958818	0.0103028	0.0344744	0.0173335	0.0171178	0.0278972	0.00476244	0.0453069	0.0126475	0.0165571	0.562603	0.0699366	0.353971	0.917252	2.65884	0.680067
29450	-9890.94	-9902.48	11.5367	0.282939	0.1976	0.222059	0.297403	0.09971	0.28635	0.0490494	0.0479791	0.416135	0.100776	0.0373863	0.00629733	0.0173871	0.518303	0.00797803	0.058915	0.0399347	0.0383352	0.0111895	0.00777892	0.047085	0.01985	0.0235417	0.0303275	0.00471362	0.00797803	0.058915	0.0399347	0.0383352	0.0111895	0.00777892	0.047085	0.01985	0.0235417	0.0303275	0.00471362	0.0373863	0.00629733	0.0173871	0.518303	0.0704256	0.355088	0.918153	2.65633	0.682363
29460	-9884.95	-9896.22	11.2686	0.285445	0.190491	0.224026	0.300037	0.120414	0.272132	0.0466139	0.0390816	0.425986	0.0957724	0.0402041	0.0119069	0.0278518	0.525801	0.0106729	0.0641815	0.0424602	0.0414704	0.00787234	0.0145218	0.0384354	0.0151549	0.0331224	0.0173991	0.00481328	0.0106729	0.0641815	0.0424602	0.0414704	0.00787234	0.0145218	0.0384354	0.0151549	0.0331224	0.0173991	0.00481328	0.0402041	0.0119069	0.0278518	0.525801	0.0687492	0.351239	0.915034	2.66498	0.674487
29470	-9888.47	-9899.91	11.4403	0.278887	0.192239	0.226082	0.302791	0.11909	0.268153	0.0477589	0.0875381	0.415345	0.0621154	0.0363734	0.00838846	0.0255822	0.528216	0.00643609	0.0548494	0.0411066	0.0331998	0.0149378	0.00987456	0.0336281	0.020335	0.0362973	0.0211141	0.00802996	0.00643609	0.0548494	0.0411066	0.0331998	0.0149378	0.00987456	0.0336281	0.020335	0.0362973	0.0211141	0.00802996	0.0363734	0.00838846	0.0255822	0.528216	0.0828691	0.382065	0.939026	2.59604	0.740582
29480	-9886.53	-9897.68	11.1431	0.275226	0.194715	0.232253	0.297806	0.111776	0.248435	0.0448255	0.057618	0.459361	0.0779855	0.0329141	0.0125326	0.0152865	0.557146	0.0121034	0.0614542	0.0408678	0.03638	0.0115355	0.00788458	0.0385904	0.0181213	0.0340107	0.0234043	0.00643406	0.0121034	0.0614542	0.0408678	0.03638	0.0115355	0.00788458	0.0385904	0.0181213	0.0340107	0.0234043	0.00643406	0.0329141	0.0125326	0.0152865	0.557146	0.0584436	0.326248	0.893874	2.72143	0.625678
29490	-9888.89	-9900.01	11.1144	0.292087	0.189651	0.231786	0.286475	0.106209	0.285866	0.042593	0.0547483	0.436482	0.0741015	0.0368426	0.00775104	0.0226886	0.54081	0.00898099	0.0659217	0.0550063	0.0413121	0.010841	0.00756672	0.0266005	0.0222059	0.0383724	0.016777	0.0101011	0.00898099	0.0659217	0.0550063	0.0413121	0.010841	0.00756672	0.0266005	0.0222059	0.0383724	0.016777	0.0101011	0.0368426	0.00775104	0.0226886	0.54081	0.04866	0.299977	0.869816	2.78155	0.578273
29500	-9889.55	-9899.87	10.317	0.281805	0.187219	0.23495	0.296026	0.122269	0.27365	0.0346152	0.0541157	0.429469	0.0858816	0.0417787	0.0122359	0.0176502	0.617174	0.0065953	0.0683756	0.0463188	0.0366318	0.01259	0.0090185	0.0357782	0.0191654	0.0313514	0.0302268	0.00645911	0.0065953	0.0683756	0.0463188	0.0366318	0.01259	0.0090185	0.0357782	0.0191654	0.0313514	0.0302268	0.00645911	0.0417787	0.0122359	0.0176502	0.617174	0.0554396	0.318476	0.886959	2.73912	0.611265
29510	-9887.95	-9898.53	10.5823	0.298944	0.192271	0.227822	0.280962	0.114103	0.267175	0.0402767	0.0530538	0.448666	0.0767258	0.042145	0.0122359	0.0201723	0.585098	0.00936722	0.0618508	0.0411223	0.0353374	0.0112717	0.0103262	0.0448458	0.0216781	0.0283556	0.0332951	0.00740826	0.00936722	0.0618508	0.0411223	0.0353374	0.0112717	0.0103262	0.0448458	0.0216781	0.0283556	0.0332951	0.00740826	0.042145	0.0122359	0.0201723	0.585098	0.0682627	0.350112	0.914114	2.66751	0.672199
29520	-9883.59	-9894.48	10.8917	0.279418	0.198116	0.232964	0.289502	0.106796	0.273437	0.0412206	0.0533663	0.433647	0.0915328	0.0430972	0.00978578	0.019952	0.592588	0.00605139	0.0585211	0.0485543	0.0334244	0.00917364	0.00728159	0.036769	0.0184837	0.025558	0.0172956	0.00740826	0.00605139	0.0585211	0.0485543	0.0334244	0.00917364	0.00728159	0.036769	0.0184837	0.025558	0.0172956	0.00740826	0.0430972	0.00978578	0.019952	0.592588	0.0525556	0.310779	0.879945	2.75672	0.597319
29530	-9884.91	-9895.68	10.7696	0.279537	0.189152	0.238444	0.292867	0.0900337	0.27239	0.0583166	0.0644069	0.439886	0.0749673	0.0405131	0.00912102	0.0230033	0.569	0.0101036	0.0691837	0.0469119	0.0437623	0.0088073	0.00880362	0.0395385	0.0186358	0.0419254	0.00937766	0.00755888	0.0101036	0.0691837	0.0469119	0.0437623	0.0088073	0.00880362	0.0395385	0.0186358	0.0419254	0.00937766	0.00755888	0.0405131	0.00912102	0.0230033	0.569	0.0488004	0.300375	0.870195	2.78063	0.578964
29540	-9884.4	-9895.39	10.9844	0.279537	0.189152	0.238444	0.292867	0.110061	0.274533	0.0599987	0.0539465	0.422218	0.0792433	0.0434789	0.00966162	0.0239065	0.566022	0.00982319	0.0607579	0.0469208	0.0289267	0.00775052	0.00849393	0.0406459	0.0161693	0.0228766	0.0269232	0.0123421	0.00982319	0.0607579	0.0469208	0.0289267	0.00775052	0.00849393	0.0406459	0.0161693	0.0228766	0.0269232	0.0123421	0.0434789	0.00966162	0.0239065	0.566022	0.0518085	0.308744	0.878063	2.76138	0.593686
29550	-9879.44	-9890.84	11.3983	0.282846	0.191391	0.22943	0.296333	0.118787	0.271725	0.0530457	0.0543986	0.422137	0.0799074	0.036823	0.0127782	0.0200991	0.548416	0.00816404	0.0627655	0.0388353	0.031315	0.012043	0.00890356	0.0290947	0.0206857	0.03238	0.0136311	0.0068749	0.00816404	0.0627655	0.0388353	0.031315	0.012043	0.00890356	0.0290947	0.0206857	0.03238	0.0136311	0.0068749	0.036823	0.0127782	0.0200991	0.548416	0.0728221	0.360495	0.922474	2.64421	0.693601
29560	-9879.6	-9891.08	11.4888	0.281612	0.190777	0.225531	0.30208	0.118084	0.276039	0.0527314	0.0540763	0.419636	0.079434	0.0364925	0.00852647	0.0201828	0.5284	0.00713564	0.0655955	0.0430307	0.0384008	0.0110736	0.0100359	0.0336603	0.0205886	0.0275568	0.0144137	0.00896351	0.00713564	0.0655955	0.0430307	0.0384008	0.0110736	0.0100359	0.0336603	0.0205886	0.0275568	0.0144137	0.00896351	0.0364925	0.00852647	0.0201828	0.5284	0.0602399	0.330782	0.897834	2.71114	0.634249
29570	-9887.27	-9898.41	11.1331	0.287998	0.183154	0.225536	0.303312	0.10376	0.261036	0.0498654	0.0661413	0.452153	0.0670445	0.0455107	0.0128464	0.0186428	0.56232	0.0101976	0.0544229	0.0424314	0.0349413	0.00868748	0.00744999	0.0356338	0.0230815	0.0440621	0.00722406	0.00223034	0.0101976	0.0544229	0.0424314	0.0349413	0.00868748	0.00744999	0.0356338	0.0230815	0.0440621	0.00722406	0.00223034	0.0455107	0.0128464	0.0186428	0.56232	0.0578344	0.324691	0.892502	2.72497	0.622764
29580	-9897.58	-9907.82	10.2418	0.308959	0.17876	0.218409	0.293872	0.107915	0.269305	0.0374233	0.0708093	0.442771	0.0717762	0.0385595	0.0056673	0.0272568	0.627782	0.0136084	0.0652322	0.0423474	0.0360537	0.0113089	0.0109433	0.0297579	0.0184014	0.0497522	0.0101787	0.0123794	0.0136084	0.0652322	0.0423474	0.0360537	0.0113089	0.0109433	0.0297579	0.0184014	0.0497522	0.0101787	0.0123794	0.0385595	0.0056673	0.0272568	0.627782	0.0407179	0.276281	0.846351	2.83665	0.538455
29590	-9890.73	-9901.98	11.2551	0.297558	0.182706	0.241878	0.277857	0.11626	0.256257	0.040317	0.0544935	0.455274	0.0773987	0.0349982	0.00745052	0.0315328	0.55275	0.00857812	0.0570312	0.0365377	0.0277476	0.0158516	0.00731924	0.0420471	0.0183169	0.0371968	0.0146115	0.00553864	0.00857812	0.0570312	0.0365377	0.0277476	0.0158516	0.00731924	0.0420471	0.0183169	0.0371968	0.0146115	0.00553864	0.0349982	0.00745052	0.0315328	0.55275	0.0566923	0.321747	0.889889	2.73167	0.617289
29600	-9887.8	-9899.45	11.6569	0.280534	0.186938	0.248236	0.284292	0.119975	0.230949	0.0506246	0.0595319	0.469825	0.0690943	0.0414981	0.0162188	0.0227628	0.488928	0.00927429	0.059502	0.0445512	0.0363483	0.0127749	0.00795262	0.0319875	0.0183169	0.0439656	0.013147	0.00968279	0.00927429	0.059502	0.0445512	0.0363483	0.0127749	0.00795262	0.0319875	0.0183169	0.0439656	0.013147	0.00968279	0.0414981	0.0162188	0.0227628	0.488928	0.0741944	0.363544	0.924879	2.63738	0.700028
29610	-9885.39	-9896.96	11.5665	0.292012	0.180975	0.234743	0.29227	0.121929	0.233307	0.0588632	0.0617086	0.443186	0.0810053	0.0378675	0.0114626	0.0219453	0.509976	0.00712718	0.0543516	0.0466902	0.0353065	0.0154682	0.00910608	0.0384185	0.0195671	0.0216183	0.0282152	0.00819098	0.00712718	0.0543516	0.0466902	0.0353065	0.0154682	0.00910608	0.0384185	0.0195671	0.0216183	0.0282152	0.00819098	0.0378675	0.0114626	0.0219453	0.509976	0.10142	0.418019	0.964322	2.51624	0.827615
29620	-9889.15	-9900.8	11.6443	0.29165	0.183563	0.239764	0.285023	0.129784	0.257149	0.0510604	0.0498879	0.44663	0.0654883	0.0363278	0.0145817	0.018192	0.520049	0.00607626	0.0668938	0.0459645	0.0267394	0.00958414	0.00461117	0.0374038	0.0248565	0.0224371	0.0152775	0.00913536	0.00607626	0.0668938	0.0459645	0.0267394	0.00958414	0.00461117	0.0374038	0.0248565	0.0224371	0.0152775	0.00913536	0.0363278	0.0145817	0.018192	0.520049	0.0761928	0.367922	0.928295	2.62759	0.709379
29630	-9883.55	-9895.14	11.5915	0.276658	0.178153	0.242899	0.30229	0.12447	0.246619	0.0591827	0.0601144	0.433214	0.0763994	0.0334004	0.010461	0.0249735	0.515542	0.00906803	0.0549934	0.051575	0.0367838	0.0107656	0.00931519	0.0353626	0.0199225	0.0302554	0.0157415	0.00567115	0.00906803	0.0549934	0.051575	0.0367838	0.0107656	0.00931519	0.0353626	0.0199225	0.0302554	0.0157415	0.00567115	0.0334004	0.010461	0.0249735	0.515542	0.0580374	0.325211	0.892961	2.72379	0.623735
29640	-9885.7	-9897.65	11.9523	0.287056	0.184849	0.242284	0.285811	0.115696	0.242047	0.0573138	0.0496837	0.461406	0.0738524	0.0362767	0.00947293	0.0249425	0.500751	0.0104168	0.0543238	0.0336846	0.0329342	0.00708737	0.0141504	0.0303862	0.0203262	0.0285478	0.0144991	0.00955154	0.0104168	0.0543238	0.0336846	0.0329342	0.00708737	0.0141504	0.0303862	0.0203262	0.0285478	0.0144991	0.00955154	0.0362767	0.00947293	0.0249425	0.500751	0.0752471	0.365859	0.926691	2.6322	0.704956
29650	-9880.63	-9892.46	11.8259	0.289991	0.190487	0.234143	0.285379	0.125184	0.261897	0.0501176	0.0635047	0.417586	0.0817107	0.0355708	0.00816579	0.0190048	0.500751	0.00960313	0.0634943	0.0395598	0.0324759	0.00935448	0.0130328	0.0367659	0.0203271	0.0330031	0.012856	0.00624939	0.00960313	0.0634943	0.0395598	0.0324759	0.00935448	0.0130328	0.0367659	0.0203271	0.0330031	0.012856	0.00624939	0.0355708	0.00816579	0.0190048	0.500751	0.0658882	0.344539	0.909518	2.68006	0.661013
29660	-9893.14	-9904.97	11.8245	0.277289	0.176483	0.233839	0.31239	0.129858	0.262246	0.0383136	0.0609306	0.436128	0.0725241	0.0393126	0.00648203	0.0186845	0.481539	0.0108458	0.0608719	0.0443751	0.0386402	0.0160665	0.0112294	0.0343382	0.0153261	0.0456044	0.00978019	0.0073045	0.0108458	0.0608719	0.0443751	0.0386402	0.0160665	0.0112294	0.0343382	0.0153261	0.0456044	0.00978019	0.0073045	0.0393126	0.00648203	0.0186845	0.481539	0.0636438	0.33916	0.905007	2.69219	0.650408
