Iteration	Posterior	Likelihood	Prior	dp	r	csf[1]	csf[2]	csf[3]
21900	-55.1888	-59.0396	3.85076	0.0465265	0.0982288	0.355446	0.354468	0.290086
21910	-61.8695	-65.3125	3.44297	0.0450343	0.1405	0.329555	0.473812	0.196633
21920	-78.5054	-81.9777	3.47238	0.0332093	0.149385	0.517242	0.402052	0.0807057
21930	-75.689	-79.0639	3.37485	0.019359	0.172988	0.268929	0.242054	0.489017
21940	-56.6286	-60.7506	4.12196	0.0255947	0.0920406	0.362342	0.231086	0.406572
21950	-70.5664	-73.4846	2.91821	0.0099403	0.228071	0.440723	0.191669	0.367609
21960	-55.0643	-59.3312	4.26692	0.00574267	0.0973972	0.270612	0.265343	0.464045
21970	-58.5987	-62.9064	4.30772	0.023229	0.0758303	0.0462596	0.556955	0.396786
21980	-78.6085	-82.2021	3.59351	0.016667	0.153814	0.372862	0.226851	0.400287
21990	-54.199	-58.5783	4.37925	0.00786948	0.0840372	0.433522	0.195705	0.370773
22000	-59.4048	-63.3171	3.91236	0.0104178	0.128178	0.0671399	0.0250125	0.907848
22010	-56.8921	-60.9566	4.06443	0.0185271	0.104861	0.283111	0.598941	0.117948
22020	-66.6804	-69.9153	3.23496	0.108118	0.0982173	0.0987278	0.808536	0.0927366
22030	-49.9902	-52.8718	2.88159	0.111864	0.129808	0.0397172	0.550241	0.410042
22040	-57.2305	-57.9451	0.714611	0.341877	0.116494	0.182133	0.397034	0.420833
22050	-55.7656	-59.5937	3.8281	0.0573269	0.0896954	0.484945	0.151148	0.363907
22060	-55.6268	-59.2298	3.60292	0.0845091	0.0850302	0.707625	0.0107944	0.281581
22070	-77.9355	-76.1929	-1.74258	0.439259	0.264831	0.364106	0.0147124	0.621182
22080	-53.2441	-54.0313	0.787253	0.347597	0.103509	0.0837468	0.303692	0.612561
22090	-53.5221	-54.0934	0.571279	0.339714	0.132989	0.467406	0.152491	0.380103
22100	-59.0325	-60.5329	1.50042	0.26003	0.11976	0.367232	0.394842	0.237926
22110	-54.5981	-54.5546	-0.0435088	0.425813	0.10837	0.513574	0.199808	0.286618
22120	-48.8291	-52.227	3.3979	0.0761044	0.113937	0.373166	0.267079	0.359756
22130	-64.3798	-68.1105	3.73065	0.0171206	0.139646	0.382624	0.329131	0.288246
22140	-53.6373	-57.1198	3.48252	0.0517863	0.129793	0.0144122	0.415303	0.570285
22150	-64.6724	-67.1255	2.4531	0.107015	0.177507	0.320819	0.248804	0.430377
22160	-55.3507	-58.4155	3.0648	0.0744192	0.148932	0.264679	0.380314	0.355007
22170	-48.6464	-51.9098	3.26349	0.0575675	0.145915	0.164545	0.744358	0.0910963
22180	-78.6882	-80.8025	2.11432	0.150329	0.168071	0.679508	0.128787	0.191705
22190	-60.4328	-63.2903	2.8575	0.142567	0.101515	0.278998	0.438092	0.28291
22200	-64.6965	-65.8665	1.17004	0.176802	0.236026	0.648019	0.311657	0.0403241
22210	-55.1168	-57.3288	2.21209	0.180434	0.128189	0.534248	0.3923	0.073452
22220	-55.7394	-57.4423	1.70286	0.264305	0.0952407	0.462007	0.48659	0.051403
22230	-56.4945	-59.6911	3.19654	0.0570618	0.153116	0.330452	0.651846	0.0177018
22240	-94.9896	-96.8609	1.87127	0.0247512	0.317954	0.574696	0.356262	0.0690422
22250	-49.664	-53.783	4.11904	0.0106762	0.107251	0.485999	0.414075	0.0999255
22260	-43.1091	-47.6975	4.58841	0.00899273	0.0619977	0.329599	0.487086	0.183314
22270	-60.0444	-63.2159	3.1715	0.0295402	0.183141	0.186797	0.472001	0.341202
22280	-47.5173	-50.8462	3.32881	0.0840982	0.112852	0.0139151	0.267476	0.718609
22290	-50.6725	-54.3282	3.65564	0.0676069	0.0966603	0.386061	0.608377	0.00556157
22300	-48.0363	-51.1047	3.06841	0.087035	0.135955	0.427222	0.209022	0.363756
22310	-48.6387	-51.0165	2.37781	0.168949	0.123102	0.125787	0.189827	0.684386
22320	-48.4502	-47.4583	-0.991936	0.489925	0.1391	0.281612	0.248979	0.469409
22330	-66.1713	-68.483	2.31167	0.058929	0.239736	0.516412	0.154043	0.329544
22340	-43.9434	-47.0434	3.10003	0.0874803	0.132349	0.299812	0.301889	0.398299
22350	-56.5902	-60.4253	3.83507	0.0507569	0.0955681	0.384133	0.490679	0.125189
22360	-64.0431	-67.5614	3.51827	0.0731247	0.10488	0.440848	0.347626	0.211526
22370	-48.6203	-50.907	2.28668	0.173113	0.128051	0.457577	0.322839	0.219584
22380	-49.2505	-50.873	1.62252	0.246977	0.120603	0.437577	0.0743495	0.488074
22390	-53.5897	-56.3713	2.78158	0.102697	0.148977	0.62499	0.068607	0.306403
22400	-42.7784	-46.6325	3.85404	0.0628254	0.0816027	0.369389	0.579384	0.0512276
22410	-50.9466	-50.3618	-0.584801	0.476986	0.111326	0.217705	0.387235	0.39506
22420	-43.1644	-46.6903	3.52588	0.0982425	0.0790009	0.354508	0.176322	0.469171
22430	-55.3712	-59.0651	3.69387	0.0644037	0.0960407	0.383061	0.3515	0.265439
22440	-45.3697	-49.3561	3.98644	0.0411074	0.0900806	0.305841	0.0861806	0.607978
22450	-44.4862	-47.6381	3.15197	0.15155	0.0630847	0.600548	0.0670649	0.332387
22460	-46.2649	-49.6947	3.42979	0.0621863	0.124666	0.448883	0.169162	0.381955
22470	-60.045	-63.8466	3.80156	0.0132475	0.136429	0.480882	0.474177	0.0449402
22480	-83.4216	-86.1138	2.69218	0.0143384	0.246276	0.652443	0.177179	0.170378
22490	-45.484	-49.5801	4.0961	0.0136382	0.106584	0.396956	0.00154162	0.601502
22500	-50.9678	-54.9282	3.9604	0.041185	0.0926068	0.25612	0.278253	0.465627
22510	-46.8862	-50.8755	3.98929	0.0156989	0.115204	0.260083	0.490636	0.24928
22520	-64.8147	-67.6088	2.79412	0.0244007	0.226019	0.615734	0.129807	0.254459
22530	-43.8535	-46.5954	2.74185	0.142016	0.113631	0.363022	0.156449	0.480529
22540	-46.3291	-46.6853	0.356175	0.377807	0.116407	0.357519	0.313032	0.329449
22550	-44.3147	-46.4352	2.12056	0.227359	0.0904172	0.376051	0.15	0.47395
22560	-43.4902	-46.5807	3.0905	0.132177	0.0886043	0.267366	0.32292	0.409714
22570	-47.0463	-50.8863	3.84003	0.0363227	0.109506	0.0276371	0.543344	0.429019
22580	-46.8688	-51.0331	4.16424	0.0159393	0.0974683	0.0159779	0.410426	0.573596
22590	-51.2663	-55.1266	3.8603	0.0109837	0.132818	0.330866	0.462272	0.206861
22600	-46.9799	-51.5965	4.61666	0.00254255	0.0656229	0.232299	0.545181	0.22252
22610	-55.0463	-59.1103	4.06397	0.0034179	0.120017	0.538865	0.20899	0.252145
22620	-45.4925	-49.8085	4.31596	0.00790077	0.0903352	0.355434	0.266392	0.378174
22630	-52.5093	-56.1712	3.6619	0.0265361	0.137106	0.0682505	0.370607	0.561143
22640	-55.9546	-59.3949	3.44025	0.020796	0.165011	0.576945	0.0643068	0.358748
22650	-53.9539	-57.9126	3.95874	0.00959436	0.124364	0.485771	0.117075	0.397154
22660	-53.8165	-57.6048	3.78832	0.015177	0.135823	0.625795	0.222141	0.152064
22670	-42.3231	-46.4117	4.08854	0.015658	0.10532	0.198088	0.00041231	0.801499
22680	-59.6524	-62.8881	3.23567	0.0586876	0.147577	0.307177	0.00656492	0.686258
22690	-61.8176	-64.7128	2.89518	0.13114	0.109173	0.236611	0.562632	0.200756
22700	-60.6856	-59.7102	-0.975492	0.521189	0.106192	0.484962	0.339136	0.175901
22710	-51.3186	-51.5385	0.219957	0.338117	0.169719	0.17195	0.341691	0.486359
22720	-53.6289	-55.4045	1.77558	0.194998	0.157276	0.435891	0.491155	0.0729534
22730	-49.9867	-53.7538	3.76712	0.0316348	0.121485	0.476196	0.39639	0.127414
22740	-43.076	-47.6265	4.55046	0.0119254	0.0628604	0.0797518	0.365767	0.554481
22750	-60.032	-63.5512	3.51916	0.0206419	0.157274	0.0895394	0.549708	0.360752
22760	-65.3956	-68.7069	3.31137	0.0135106	0.185184	0.558402	0.173421	0.268177
22770	-55.1251	-58.791	3.66588	0.0159952	0.147249	0.578195	0.362355	0.0594493
22780	-43.3232	-47.0903	3.7671	0.0193165	0.133806	0.00905022	0.400425	0.590525
22790	-54.6558	-58.0304	3.37463	0.0546642	0.137705	0.500475	0.112982	0.386543
22800	-56.0993	-58.0578	1.95851	0.169428	0.164553	0.629783	0.201799	0.168418
22810	-53.0814	-55.0419	1.96052	0.248101	0.0856782	0.402429	0.262937	0.334634
22820	-49.8332	-51.1645	1.33134	0.304757	0.0919406	0.233683	0.395978	0.370339
22830	-68.6754	-70.6588	1.98337	0.195341	0.136153	0.612948	0.261811	0.125241
22840	-52.1259	-55.2495	3.1236	0.107178	0.110294	0.311565	0.328	0.360435
22850	-55.654	-59.1335	3.47948	0.0357149	0.146169	0.278457	0.262146	0.459397
22860	-48.8465	-50.9561	2.10957	0.213046	0.105829	0.502067	0.344613	0.15332
22870	-48.2872	-49.2968	1.00959	0.335173	0.0936989	0.332711	0.147847	0.519442
22880	-55.5931	-59.1303	3.53718	0.033201	0.142913	0.369166	0.423029	0.207805
22890	-47.4229	-51.4558	4.03295	0.0585725	0.0679641	0.227103	0.631987	0.14091
22900	-48.7479	-51.6434	2.89549	0.158718	0.0815645	0.141861	0.322786	0.535353
22910	-55.9609	-58.0331	2.07213	0.201876	0.120742	0.528479	0.0927004	0.378821
22920	-46.9693	-50.261	3.29176	0.0625795	0.138076	0.366651	0.547364	0.0859854
22930	-43.2499	-46.6065	3.35663	0.1113	0.0828689	0.503909	0.412381	0.08371
22940	-57.5784	-59.9808	2.4024	0.122207	0.167385	0.467412	0.414949	0.117638
22950	-42.9736	-46.785	3.81142	0.0711789	0.0775111	0.6333	0.365121	0.00157852
22960	-64.8148	-68.3192	3.50443	0.0389448	0.140444	0.467199	0.0782718	0.454529
22970	-54.1732	-57.9256	3.75241	0.0327952	0.121795	0.510732	0.283615	0.205654
22980	-56.6869	-60.4924	3.80542	0.0149013	0.134388	0.510645	0.209549	0.279807
22990	-54.4739	-57.9831	3.50915	0.0183692	0.160547	0.589905	0.344305	0.0657903
23000	-43.0318	-46.7934	3.7616	0.0286457	0.125026	0.407215	0.0218008	0.570984
23010	-52.1206	-55.9542	3.83363	0.00887115	0.137597	0.206697	0.453632	0.339671
23020	-56.2947	-60.121	3.82632	0.00242076	0.144779	0.192126	0.717056	0.0908179
23030	-66.1859	-69.7619	3.57601	0.00279466	0.169436	0.319183	0.218785	0.462032
23040	-48.3124	-52.6425	4.33014	0.0053475	0.0914705	0.0944947	0.486979	0.418526
23050	-53.5933	-57.4581	3.86471	0.0189963	0.124365	0.282018	0.554145	0.163837
23060	-58.9844	-62.6905	3.70614	0.0171619	0.142056	0.481121	0.415764	0.103115
23070	-53.6509	-57.2619	3.61107	0.064233	0.104492	0.399653	0.245906	0.354441
23080	-57.9785	-61.6472	3.66871	0.0158335	0.147127	0.208305	0.233637	0.558058
23090	-51.5048	-55.6771	4.17229	0.0144007	0.0982021	0.313916	0.0320342	0.65405
23100	-76.8142	-80.1862	3.37196	0.0122791	0.180357	0.488928	0.27926	0.231812
23110	-55.8319	-59.4632	3.63132	0.00513573	0.161564	0.40677	0.263686	0.329544
23120	-43.7271	-47.5112	3.78411	0.00699527	0.144425	0.346421	0.40674	0.246839
23130	-42.1076	-46.3774	4.26985	0.00279028	0.100056	0.0546232	0.301627	0.64375
23140	-63.3145	-66.0222	2.70765	0.00340616	0.25566	0.523494	0.379381	0.0971246
23150	-56.0481	-59.8551	3.80705	0.001441	0.147686	0.698288	0.291127	0.0105858
23160	-49.723	-53.8244	4.10146	0.00253048	0.117156	0.446675	0.092305	0.46102
23170	-45.0348	-49.4818	4.44706	0.00129338	0.083832	0.0729636	0.284939	0.642098
23180	-51.5344	-55.3931	3.85876	0.00424535	0.13971	0.0223919	0.80985	0.167758
23190	-64.1515	-68.3599	4.2084	0.0110187	0.0979734	0.35593	0.42164	0.22243
23200	-42.2651	-46.3753	4.11013	0.0208124	0.0980059	0.581582	0.30007	0.118347
23210	-50.3549	-54.2072	3.8523	0.0364418	0.10816	0.268918	0.405266	0.325816
23220	-68.1357	-71.8246	3.68893	0.0264687	0.13447	0.368513	0.518419	0.113068
23230	-75.2466	-75.4514	0.204785	0.247395	0.261959	0.630986	0.226524	0.142489
23240	-72.2199	-75.1981	2.9782	0.0904803	0.141531	0.335036	0.21888	0.446084
23250	-66.3786	-69.1185	2.73995	0.0424126	0.213424	0.227167	0.528686	0.244147
23260	-78.2783	-80.5278	2.24951	0.0803504	0.224531	0.454622	0.459452	0.0859267
23270	-74.6135	-76.8321	2.21865	0.0875873	0.220379	0.369387	0.36997	0.260643
23280	-52.675	-54.7841	2.10902	0.179825	0.139104	0.419495	0.575123	0.00538181
23290	-63.8258	-66.8977	3.07191	0.0955871	0.127053	0.422012	0.0286123	0.549376
23300	-52.7972	-56.5416	3.74444	0.0225037	0.132884	0.241366	0.26434	0.494295
23310	-65.72	-67.7261	2.00613	0.101023	0.228195	0.247621	0.390128	0.362251
23320	-46.0851	-50.0576	3.97253	0.0421238	0.0904554	0.372314	0.196332	0.431354
23330	-58.3676	-61.9508	3.58321	0.0187396	0.152771	0.450075	0.472484	0.0774407
23340	-47.3269	-50.8177	3.49084	0.041306	0.139442	0.372811	0.574192	0.0529968
23350	-45.4649	-48.9785	3.51361	0.0525336	0.125937	0.492308	0.494052	0.0136399
23360	-51.0676	-54.5573	3.48967	0.0806843	0.10018	0.307156	0.5477	0.145144
23370	-65.6592	-68.1681	2.50891	0.124617	0.154324	0.62409	0.336171	0.039739
23380	-57.695	-60.2805	2.5855	0.148824	0.122458	0.513176	0.302672	0.184152
23390	-54.2092	-56.4934	2.28423	0.153072	0.148336	0.0988789	0.550346	0.350775
23400	-81.8074	-84.2408	2.43341	0.11924	0.167251	0.392523	0.600133	0.00734429
23410	-53.7323	-57.3364	3.60406	0.0731941	0.0962312	0.429079	0.429316	0.141606
23420	-65.7052	-68.1303	2.42513	0.203999	0.0833189	0.500466	0.35445	0.145084
23430	-45.2722	-48.2106	2.93842	0.0922286	0.143761	0.131149	0.49285	0.376001
23440	-61.198	-64.8787	3.68068	0.0586156	0.103148	0.604444	0.391988	0.00356787
23450	-56.1581	-60.1402	3.98216	0.0106545	0.120961	0.595456	0.29931	0.105235
23460	-63.4353	-67.5833	4.14794	0.0140276	0.10101	0.356373	0.597613	0.0460133
23470	-82.1129	-84.8768	2.76389	0.0909877	0.162455	0.545106	0.296425	0.158469
23480	-63.4227	-67.4299	4.00725	0.0451052	0.0840018	0.315097	0.429191	0.255712
23490	-46.097	-50.1489	4.05192	0.0427787	0.0818609	0.347955	0.15918	0.492865
23500	-59.1397	-60.3937	1.254	0.287257	0.117175	0.376698	0.373893	0.249409
23510	-60.4001	-63.4829	3.08273	0.0828341	0.138724	0.428844	0.405193	0.165963
23520	-81.8961	-84.976	3.07985	0.0379045	0.183942	0.364369	0.498787	0.136844
23530	-46.9946	-50.4065	3.41195	0.0633714	0.125265	0.579188	0.402598	0.0182141
23540	-58.2786	-60.2235	1.94484	0.188746	0.146602	0.616847	0.256083	0.12707
23550	-56.658	-57.8428	1.18473	0.222837	0.188522	0.416857	0.186449	0.396695
23560	-89.0661	-89.7621	0.695968	0.123982	0.336253	0.801047	0.104427	0.0945255
23570	-51.2673	-54.0963	2.82906	0.146252	0.100674	0.21177	0.262669	0.525561
23580	-55.9407	-59.1549	3.21419	0.0657309	0.142682	0.393654	0.254946	0.3514
23590	-69.031	-71.1155	2.08455	0.147934	0.173444	0.3585	0.60287	0.0386294
23600	-44.8876	-46.728	1.8404	0.265398	0.0803934	0.236865	0.682198	0.0809369
23610	-53.4802	-55.9668	2.48659	0.131817	0.149357	0.434447	0.226543	0.33901
23620	-58.4561	-61.9812	3.52511	0.0743601	0.102961	0.610979	0.387611	0.00141026
23630	-49.4374	-53.2152	3.77776	0.0339098	0.118146	0.362893	0.441086	0.196021
23640	-46.4921	-50.0466	3.55451	0.0377818	0.136599	0.41797	0.228896	0.353134
23650	-68.6745	-71.7707	3.09623	0.0449094	0.175299	0.65314	0.158983	0.187878
23660	-71.0542	-73.9032	2.84892	0.0197561	0.225183	0.351163	0.297259	0.351578
23670	-67.6308	-71.152	3.5212	0.0260383	0.151674	0.152936	0.501061	0.346004
23680	-46.0476	-49.9359	3.88834	0.0485958	0.0924021	0.391087	0.287639	0.321274
23690	-46.2919	-50.2067	3.91487	0.0677333	0.0706115	0.636604	0.0635786	0.299818
23700	-43.5578	-46.7128	3.15501	0.0926394	0.121691	0.437548	0.122197	0.440255
23710	-48.1861	-52.4243	4.23821	0.0177413	0.0882694	0.389794	0.334428	0.275778
23720	-58.3881	-61.5523	3.16419	0.0277795	0.185633	0.251138	0.198677	0.550185
23730	-45.6517	-49.267	3.61525	0.0717686	0.0965387	0.585103	0.169236	0.245662
23740	-47.0986	-51.1648	4.06616	0.0299593	0.093256	0.326389	0.154798	0.518812
23750	-42.1788	-46.3814	4.20264	0.0126935	0.0968742	0.63742	0.198842	0.163738
23760	-51.9766	-55.4969	3.52031	0.0214052	0.156395	0.313598	0.162278	0.524124
23770	-48.4818	-52.0491	3.56732	0.0106911	0.162408	0.234141	0.178735	0.587124
23780	-48.5687	-52.5917	4.02296	0.0154434	0.112092	0.321082	0.254286	0.424632
23790	-54.2518	-57.7594	3.50765	0.0299317	0.149135	0.622143	0.367479	0.0103785
23800	-67.2699	-70.8004	3.53058	0.0134971	0.163276	0.741771	0.171619	0.0866097
23810	-51.3952	-53.9072	2.512	0.173507	0.105125	0.101794	0.420424	0.477782
23820	-47.2309	-50.885	3.65419	0.0605755	0.103838	0.489304	0.190707	0.31999
23830	-66.2554	-69.4433	3.18782	0.141593	0.0694561	0.614128	0.362224	0.0236476
23840	-55.438	-58.5596	3.12168	0.13275	0.0849143	0.364173	0.340677	0.29515
23850	-50.6855	-53.9892	3.30373	0.0513404	0.148118	0.428937	0.28505	0.286013
23860	-42.2694	-46.4355	4.16616	0.0221666	0.0910491	0.287534	0.202755	0.509711
23870	-60.3857	-63.7881	3.40243	0.0172925	0.172296	0.0062704	0.480862	0.512867
23880	-53.2834	-57.304	4.02051	0.00549477	0.122286	0.335561	0.409446	0.254993
23890	-42.6142	-46.377	3.76283	0.0586248	0.0949243	0.5749	0.26224	0.16286
23900	-48.1073	-51.7237	3.61634	0.052273	0.115925	0.661574	0.334875	0.00355073
23910	-76.8648	-79.7139	2.84905	0.0719687	0.172958	0.403132	0.320928	0.27594
23920	-48.1646	-51.5008	3.33615	0.0797941	0.116422	0.449275	0.526893	0.0238311
23930	-61.2238	-64.0171	2.79326	0.0726857	0.17782	0.322142	0.667241	0.0106169
23940	-45.7884	-49.0817	3.29325	0.0268193	0.173688	0.118818	0.646649	0.234532
23950	-52.4356	-56.0485	3.61292	0.0555575	0.112982	0.0226452	0.420345	0.55701
23960	-43.5476	-46.5327	2.98511	0.118006	0.113314	0.676326	0.197331	0.126342
23970	-53.6125	-56.2745	2.66204	0.160615	0.103012	0.0384412	0.419078	0.542481
23980	-53.2847	-52.1035	-1.18116	0.548065	0.0998826	0.370217	0.401461	0.228322
23990	-62.9805	-64.5511	1.57065	0.132704	0.240063	0.546687	0.401183	0.0521298
24000	-48.1774	-51.6146	3.43726	0.0341933	0.151913	0.49363	0.459694	0.0466755
24010	-48.0801	-50.9705	2.89044	0.115465	0.125323	0.645203	0.107162	0.247635
24020	-42.6091	-46.3666	3.75755	0.0564857	0.0975906	0.123201	0.514424	0.362375
24030	-60.417	-61.8403	1.42333	0.163971	0.223528	0.61326	0.020543	0.366197
24040	-57.2052	-59.4779	2.27275	0.141658	0.160899	0.524955	0.432781	0.0422645
24050	-51.664	-55.3815	3.71754	0.00722622	0.150852	0.302472	0.591886	0.105643
24060	-60.5154	-64.0023	3.48691	0.0245478	0.156593	0.589549	0.357884	0.052567
24070	-43.415	-46.9177	3.50273	0.0512408	0.128318	0.447353	0.422302	0.130345
24080	-57.3186	-61.1314	3.81283	0.0471093	0.101439	0.444914	0.363637	0.191448
24090	-42.5306	-46.4446	3.91399	0.0455247	0.0929083	0.663239	0.237776	0.098984
24100	-44.3913	-47.1584	2.76709	0.181807	0.071316	0.155902	0.295143	0.548955
24110	-46.7082	-49.9399	3.2317	0.11499	0.0916719	0.22412	0.431337	0.344543
24120	-47.3017	-50.0859	2.78424	0.103209	0.148199	0.00687191	0.389721	0.603407
24130	-47.9298	-51.062	3.13219	0.0845454	0.132067	0.0289981	0.712776	0.258226
24140	-64.4906	-67.4915	3.00093	0.067697	0.162041	0.0175791	0.742587	0.239834
24150	-47.3074	-51.6518	4.34449	0.0139822	0.0814007	0.25239	0.373254	0.374356
24160	-46.3335	-50.0834	3.74989	0.0155846	0.139259	0.444075	0.525091	0.0308336
24170	-49.7623	-53.7218	3.95951	0.00927917	0.124602	0.21903	0.281516	0.499454
24180	-59.9466	-63.2182	3.27162	0.0201293	0.182541	0.0379687	0.218853	0.743178
24190	-47.5473	-51.4467	3.89943	0.0542713	0.0856172	0.600122	0.119377	0.280501
24200	-48.0618	-51.9493	3.88749	0.0314312	0.109652	0.244106	0.342894	0.413
24210	-47.66	-50.922	3.26198	0.0802752	0.123358	0.257382	0.0406729	0.701945
24220	-64.0572	-63.826	-0.231206	0.416765	0.136187	0.352627	0.176508	0.470865
24230	-55.6228	-58.5504	2.92759	0.106104	0.130969	0.240401	0.412801	0.346798
24240	-50.4818	-53.5061	3.02431	0.0930383	0.134363	0.240607	0.370805	0.388588
24250	-55.8673	-59.5582	3.69088	0.105326	0.0554171	0.350677	0.22969	0.419633
24260	-48.2138	-51.3907	3.17697	0.0678301	0.144304	0.427095	0.29138	0.281525
24270	-45.3718	-49.5526	4.18082	0.0236447	0.0881048	0.347438	0.139923	0.512639
24280	-47.6033	-50.9779	3.37466	0.0928184	0.0995474	0.0755383	0.371063	0.553399
24290	-45.374	-46.4684	1.09444	0.322757	0.0976314	0.151154	0.413754	0.435092
24300	-51.8285	-55.1756	3.34709	0.0755424	0.11958	0.0619251	0.521878	0.416196
24310	-47.6184	-51.4144	3.79601	0.0648125	0.0854185	0.30843	0.623451	0.0681189
24320	-84.3861	-85.7736	1.3875	0.135455	0.255626	0.341531	0.489639	0.168831
24330	-51.0427	-54.2997	3.25698	0.0904462	0.113688	0.273215	0.173486	0.553299
24340	-48.7069	-52.1458	3.43894	0.110909	0.075028	0.157201	0.356001	0.486798
24350	-73.2624	-75.3553	2.09294	0.118087	0.202451	0.398895	0.242714	0.358391
24360	-53.8452	-55.7494	1.90421	0.241915	0.0974954	0.226654	0.536667	0.236678
24370	-53.4121	-55.2971	1.88499	0.142445	0.198888	0.387842	0.265318	0.346839
24380	-43.7267	-46.8161	3.08933	0.0944135	0.126485	0.104412	0.478416	0.417171
24390	-48.39	-51.2358	2.84577	0.108111	0.137143	0.290125	0.267651	0.442224
24400	-50.7327	-54.7189	3.98619	0.0293132	0.1019	0.529173	0.426681	0.0441457
24410	-69.3828	-71.9921	2.60927	0.1032	0.165705	0.49049	0.47348	0.0360299
24420	-57.843	-61.1501	3.30717	0.0695202	0.129595	0.374272	0.308335	0.317393
24430	-54.8504	-57.8263	2.97592	0.104945	0.127294	0.421364	0.392926	0.185711
24440	-58.2712	-61.7113	3.44013	0.0397442	0.146075	0.597607	0.381623	0.0207704
24450	-44.1717	-47.0768	2.90512	0.157881	0.0814384	0.680188	0.283041	0.0367708
24460	-55.2058	-58.5267	3.3209	0.0580333	0.139708	0.26728	0.50851	0.22421
24470	-52.9414	-56.4336	3.49223	0.0195559	0.161053	0.4992	0.462024	0.0387753
24480	-43.6367	-47.4952	3.85851	0.0103167	0.133664	0.156978	0.550483	0.292539
24490	-45.9279	-49.5783	3.65039	0.0216147	0.143178	0.551129	0.399436	0.0494357
24500	-52.4687	-56.2615	3.79283	0.0146721	0.135877	0.435788	0.360551	0.203661
24510	-55.3591	-58.8993	3.5402	0.00752115	0.168291	0.469561	0.267766	0.262674
24520	-56.3674	-60.01	3.64254	0.0245877	0.14099	0.144134	0.410294	0.445572
24530	-47.8383	-49.1297	1.29139	0.282443	0.118249	0.227887	0.294939	0.477174
24540	-47.9668	-51.0032	3.03637	0.123335	0.10286	0.300164	0.0509597	0.648876
24550	-52.5824	-56.3701	3.78772	0.0362697	0.11479	0.322895	0.33191	0.345195
24560	-47.8693	-52.3097	4.44042	0.0141302	0.0716598	0.161488	0.228683	0.609829
24570	-56.8274	-60.6904	3.86307	0.0116432	0.131882	0.393126	0.0493587	0.557515
24580	-61.2155	-64.572	3.35648	0.0579179	0.136266	0.0344394	0.474103	0.491458
24590	-55.1138	-58.687	3.57323	0.0464609	0.126048	0.223363	0.310575	0.466062
24600	-71.4073	-73.4995	2.09224	0.178721	0.141887	0.131478	0.350213	0.518309
24610	-69.2971	-71.766	2.4689	0.0860521	0.196889	0.0774481	0.44432	0.478232
24620	-59.7545	-61.2852	1.53069	0.206066	0.170696	0.276591	0.281434	0.441975
24630	-54.7491	-56.5118	1.76268	0.287721	0.0658422	0.383485	0.186583	0.429932
24640	-53.5965	-55.7002	2.10369	0.242566	0.0768972	0.285692	0.297031	0.417277
24650	-48.5399	-51.7807	3.24072	0.117542	0.0882172	0.611531	0.25977	0.128699
24660	-57.0558	-59.9565	2.90064	0.0984317	0.141336	0.665449	0.214237	0.120314
