Iteration	Posterior	Likelihood	Prior	sf[0]	sf[1]	sf[2]	sf[3]	er[0]	er[1]	er[2]	er[3]	er[4]	er[5]	gamma_rates[0]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	shape	br_lens[0]	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	tree_length
600	-9888.94	-9900.86	11.9174	0.282106	0.192851	0.232553	0.292491	0.109912	0.243726	0.0567555	0.0511404	0.44339	0.0950756	0.108035	0.429843	0.97205	2.49007	0.858991	0.0124388	0.0322221	0.0323229	0.0201115	0.0666714	0.0419618	0.491207	0.0121655	0.00872649	0.0355342	0.00484252	0.0144856	0.00541403	0.00704281	0.0449197	0.830067
610	-9884.93	-9895.52	10.597	0.280153	0.187013	0.243298	0.289536	0.114525	0.253954	0.0489013	0.0552737	0.453501	0.073845	0.0578101	0.324629	0.892447	2.72511	0.622647	0.0143887	0.04132	0.0428769	0.018193	0.0686962	0.0367009	0.59545	0.00942555	0.0113686	0.0442465	0.0108164	0.0160146	0.00685022	0.0118121	0.035134	0.963294
620	-9884.43	-9896.1	11.6683	0.283325	0.180839	0.243021	0.292815	0.120742	0.266273	0.0477664	0.0539908	0.439097	0.0721311	0.0404018	0.275285	0.845325	2.83899	0.536836	0.00980478	0.0284363	0.0354628	0.018193	0.0578012	0.0507505	0.519145	0.00713137	0.00932903	0.0383397	0.00837133	0.0173964	0.00516054	0.0180519	0.0332195	0.856593
630	-9888.65	-9900.14	11.4813	0.278896	0.183164	0.239222	0.298718	0.115581	0.262984	0.060491	0.069714	0.42083	0.0704006	0.0696507	0.353316	0.916722	2.66031	0.678724	0.0142137	0.0334605	0.0431971	0.0185135	0.0588196	0.0369611	0.525994	0.0172924	0.0073247	0.0307676	0.0104451	0.0212318	0.00614467	0.0333525	0.0168649	0.874583
640	-9889.2	-9901.11	11.909	0.284735	0.181681	0.237285	0.2963	0.116241	0.263642	0.0608369	0.0732637	0.423236	0.0627804	0.094944	0.405969	0.956151	2.54294	0.797112	0.00605789	0.0339441	0.0391061	0.0262268	0.0592644	0.0424822	0.480929	0.0106853	0.0069284	0.0325204	0.0104451	0.0199628	0.0112865	0.0339369	0.0174421	0.831217
650	-9887.12	-9898.84	11.7113	0.286933	0.183083	0.239117	0.290867	0.116407	0.258219	0.0616522	0.0742456	0.419644	0.0698323	0.0872424	0.390955	0.945541	2.57626	0.761023	0.00799752	0.0404718	0.0413392	0.0235433	0.0546279	0.0455552	0.514617	0.00979244	0.00580724	0.0326314	0.00787189	0.00971687	0.00713993	0.0263197	0.0237405	0.851172
660	-9885.36	-9897.64	12.2804	0.288528	0.184101	0.240446	0.286925	0.109446	0.242778	0.0579655	0.0667247	0.459884	0.0632027	0.10044	0.416227	0.963126	2.52021	0.822987	0.00924781	0.0364557	0.0419169	0.0244966	0.0552313	0.0363314	0.464111	0.00893821	0.0106158	0.0319768	0.00889925	0.0163209	0.00734448	0.0174366	0.0246236	0.793947
670	-9897.44	-9908.64	11.2075	0.286687	0.189216	0.236246	0.28785	0.0867723	0.271508	0.0634165	0.0729994	0.436158	0.0691462	0.0854819	0.38741	0.942964	2.58414	0.752792	0.0169438	0.0361201	0.0534714	0.0162267	0.0559655	0.0535805	0.532124	0.0080076	0.00830033	0.0470776	0.00636894	0.0184831	0.00666355	0.0174366	0.0248258	0.901595
680	-9886.89	-9897.69	10.8046	0.285309	0.189186	0.239373	0.286132	0.0836946	0.261878	0.0611672	0.056011	0.454744	0.0825053	0.0491594	0.301389	0.87116	2.77829	0.58073	0.0141653	0.0361292	0.038691	0.0243556	0.0593694	0.0495419	0.584663	0.0114056	0.00826029	0.0409981	0.00709821	0.0130878	0.00910159	0.0218714	0.0239999	0.942739
690	-9886.55	-9897.84	11.2939	0.281163	0.188107	0.232664	0.298066	0.106394	0.280178	0.0568087	0.0576525	0.422341	0.0766263	0.0701907	0.354552	0.917721	2.65754	0.68126	0.0117949	0.0428062	0.0352807	0.0182045	0.0479356	0.0463113	0.536771	0.00968539	0.00915425	0.0400967	0.0131641	0.0209804	0.00478585	0.0121726	0.0441642	0.893308
700	-9888.08	-9898.78	10.7019	0.286285	0.191534	0.236903	0.285278	0.111912	0.243563	0.0509858	0.0513769	0.473876	0.0682853	0.0616361	0.334252	0.900827	2.70329	0.640888	0.00893573	0.0379333	0.03737	0.0273001	0.059629	0.04729	0.5937	0.0117962	0.00581811	0.0296767	0.00788499	0.0197394	0.00689982	0.00293486	0.0558067	0.952715
710	-9887.09	-9898.14	11.0533	0.289763	0.184004	0.238741	0.287492	0.107263	0.272784	0.0488679	0.0514439	0.454192	0.0654488	0.0611504	0.33305	0.899794	2.70601	0.638581	0.0152873	0.0303224	0.0331824	0.0204437	0.0532955	0.046457	0.585635	0.00864632	0.00735065	0.0301038	0.0108135	0.0176046	0.00774666	0.00309321	0.0476019	0.917584
720	-9897.17	-9908.33	11.1591	0.298732	0.184143	0.220072	0.297053	0.0952848	0.250931	0.0553788	0.05903	0.465207	0.0741689	0.0579768	0.325056	0.892824	2.72414	0.623445	0.00680484	0.0495244	0.0463248	0.0251278	0.0544455	0.0380284	0.534355	0.00816186	0.00484791	0.0419236	0.0107112	0.0172989	0.00470078	0.0180332	0.0467861	0.907074
730	-9884.17	-9895.51	11.3401	0.299969	0.189132	0.231627	0.279273	0.102088	0.252417	0.0469867	0.0573695	0.45212	0.0890188	0.040052	0.274177	0.844181	2.84159	0.535041	0.0102812	0.0408253	0.0336661	0.02125	0.060641	0.0398321	0.549647	0.0103518	0.0072735	0.0350713	0.0108952	0.019054	0.00288211	0.0115124	0.0362376	0.889421
740	-9883.76	-9895.14	11.386	0.29261	0.184492	0.227789	0.29511	0.129472	0.269057	0.0526063	0.0642308	0.399965	0.0846683	0.0816678	0.379573	0.937168	2.60159	0.734969	0.0106777	0.033945	0.0414962	0.0288189	0.0606012	0.0406947	0.533607	0.0111645	0.00912069	0.0356134	0.00591049	0.0156045	0.0049285	0.0154124	0.0362376	0.883833
750	-9889.83	-9901.4	11.5633	0.285075	0.175031	0.228679	0.311215	0.153825	0.272191	0.038821	0.0573861	0.404623	0.0731538	0.0677732	0.348973	0.913181	2.67007	0.669896	0.0157916	0.0363071	0.0429209	0.0216419	0.0693551	0.050182	0.504943	0.0116154	0.00648355	0.0350091	0.00766962	0.016473	0.00802971	0.0136694	0.026335	0.866426
760	-9886.66	-9897.54	10.8833	0.28316	0.18835	0.23028	0.29821	0.126428	0.278512	0.0537429	0.0587189	0.414021	0.0685768	0.0558454	0.319541	0.887916	2.7367	0.613219	0.0119063	0.0394839	0.0432221	0.0146704	0.0679822	0.0458343	0.576039	0.00981264	0.00698339	0.0347486	0.00679745	0.0248161	0.00806269	0.0249428	0.0194069	0.934709
770	-9887.95	-9899.14	11.1985	0.286739	0.196425	0.225202	0.291634	0.108171	0.25852	0.0510899	0.0565997	0.459517	0.0661018	0.0417388	0.279469	0.849612	2.82918	0.543664	0.0117403	0.0386101	0.0511143	0.016162	0.0570064	0.0398537	0.550341	0.0085863	0.00818882	0.0351472	0.00870552	0.01814	0.00749419	0.0240336	0.0284165	0.90354
780	-9887.64	-9899.04	11.3911	0.289078	0.19465	0.220178	0.296093	0.116041	0.274465	0.0445732	0.0437903	0.450221	0.0709106	0.0681784	0.349916	0.913954	2.66795	0.671802	0.0150157	0.0272692	0.0391526	0.0229506	0.0572391	0.0364386	0.547497	0.0138938	0.00698788	0.0364247	0.0128188	0.0166142	0.00891604	0.0140513	0.0283633	0.883633
790	-9884.86	-9896.28	11.419	0.286775	0.187793	0.240002	0.28543	0.134766	0.247041	0.0488049	0.0462229	0.448316	0.0748497	0.0478359	0.297628	0.867568	2.78697	0.574208	0.012028	0.036948	0.0423059	0.0279864	0.0690686	0.0425812	0.522779	0.00940563	0.0106226	0.0284481	0.00864754	0.0166715	0.00588887	0.0170427	0.0309136	0.881338
800	-9889.41	-9900.31	10.8971	0.28593	0.190185	0.239295	0.284589	0.12261	0.25684	0.0463248	0.0438739	0.467961	0.0623899	0.0618251	0.334718	0.901226	2.70223	0.641786	0.00969736	0.0250085	0.0421622	0.0317555	0.0690686	0.0411144	0.571584	0.00946525	0.00902824	0.0426037	0.0111369	0.0164882	0.00454414	0.0212954	0.0282372	0.933189
810	-9886.1	-9896.72	10.6205	0.300102	0.187863	0.223641	0.288394	0.116905	0.245982	0.0443663	0.0493442	0.461236	0.0821663	0.0730101	0.360915	0.922806	2.64327	0.694482	0.0097428	0.0443392	0.0362477	0.0200317	0.055315	0.0419265	0.610704	0.00968409	0.00776584	0.0337888	0.0100513	0.0222709	0.00624517	0.0172177	0.035248	0.960578
820	-9883.65	-9895.29	11.6416	0.282608	0.188395	0.239787	0.289211	0.113113	0.239869	0.0594307	0.0565651	0.451522	0.0795006	0.0873064	0.391083	0.945634	2.57598	0.761323	0.00947021	0.0381856	0.0420241	0.0189325	0.0547877	0.0499818	0.50741	0.00758977	0.0116755	0.0321188	0.00874874	0.0199972	0.00777796	0.0153467	0.0340895	0.858136
830	-9882.32	-9893.82	11.5031	0.284009	0.191172	0.231345	0.293474	0.115306	0.278023	0.0571032	0.0543498	0.418831	0.0763872	0.052603	0.310907	0.880063	2.75643	0.597549	0.0140064	0.0287762	0.0339343	0.0219975	0.0617026	0.043631	0.520792	0.00763187	0.00753362	0.0425023	0.00832131	0.0227796	0.0057636	0.0132734	0.0401631	0.872809
840	-9883.24	-9894.8	11.556	0.279438	0.185186	0.23543	0.299946	0.118687	0.258147	0.0573623	0.0596709	0.434193	0.0719395	0.0908855	0.398155	0.95069	2.56027	0.778075	0.0114141	0.0352934	0.0402315	0.0227342	0.0636101	0.0452881	0.506835	0.00867454	0.0112311	0.0401225	0.015168	0.0110971	0.00669714	0.0126368	0.0355829	0.866617
850	-9886.94	-9898.5	11.5619	0.283717	0.198566	0.23145	0.286267	0.101449	0.271282	0.0613559	0.0450165	0.432575	0.0883211	0.064507	0.341242	0.906762	2.68749	0.654491	0.00943549	0.0233435	0.0312794	0.0253618	0.0627844	0.0406005	0.526409	0.0104866	0.00721829	0.0381494	0.00663162	0.0197448	0.00799649	0.0114029	0.0457942	0.866639
860	-9885.18	-9896.97	11.7903	0.281475	0.200785	0.240189	0.27755	0.115186	0.268538	0.0587697	0.0574077	0.4155	0.0845983	0.0862902	0.389043	0.944155	2.58051	0.756571	0.0106871	0.0360648	0.0342573	0.0251092	0.0529347	0.0447933	0.514171	0.0116658	0.00652575	0.0358323	0.00716201	0.0133197	0.0101612	0.0114029	0.029201	0.843288
870	-9885.38	-9896.73	11.352	0.291808	0.185519	0.225327	0.297345	0.114244	0.266342	0.0597125	0.0515561	0.406882	0.101263	0.0699084	0.353907	0.9172	2.65899	0.679934	0.011584	0.0368346	0.0392221	0.0238239	0.0686168	0.0413457	0.52622	0.00978218	0.00623316	0.0465538	0.00688651	0.0146395	0.00667708	0.0232275	0.0258544	0.887502
880	-9883.09	-9894.77	11.6776	0.275475	0.188064	0.225755	0.310706	0.11054	0.286745	0.0577761	0.0568865	0.406966	0.0810866	0.0826023	0.381513	0.938616	2.59727	0.739335	0.0124914	0.0311658	0.0342843	0.0222958	0.0616309	0.0444387	0.517899	0.00982024	0.00871065	0.0358952	0.013513	0.0120663	0.00672635	0.0197082	0.0240007	0.854646
890	-9885.49	-9897.38	11.8912	0.275475	0.188064	0.225755	0.310706	0.111513	0.289269	0.054055	0.053801	0.410548	0.080814	0.0819388	0.380137	0.93759	2.60033	0.736235	0.0104703	0.0243586	0.0317248	0.0269541	0.0595605	0.0455027	0.506107	0.0108842	0.00628829	0.0388593	0.00591921	0.0160361	0.00797864	0.0150242	0.0276395	0.833308
900	-9886.29	-9898.13	11.8467	0.298123	0.1788	0.225415	0.297662	0.111085	0.256527	0.053848	0.059041	0.436994	0.082504	0.0604377	0.331277	0.898262	2.71002	0.63519	0.0121174	0.0307397	0.0358208	0.0208865	0.0547061	0.0498407	0.486538	0.0130337	0.0102718	0.0454963	0.0106307	0.0198882	0.00731328	0.0123778	0.0285983	0.83826
910	-9890.11	-9901.72	11.6166	0.289295	0.174811	0.244872	0.291022	0.111534	0.257563	0.0500275	0.0592794	0.438759	0.0828372	0.0852537	0.386947	0.942626	2.58517	0.751726	0.0112541	0.0453024	0.0310551	0.0187667	0.0623021	0.0351402	0.530702	0.0108662	0.0109076	0.0349715	0.0104268	0.0136096	0.007976	0.0197698	0.0176392	0.860689
920	-9885.22	-9896.02	10.7963	0.285621	0.188203	0.230402	0.295774	0.114333	0.299914	0.0476708	0.0564868	0.402371	0.0792246	0.0547077	0.316546	0.885215	2.74353	0.607737	0.0116291	0.0278706	0.0379708	0.0272481	0.0634735	0.0453549	0.58468	0.0150109	0.00807822	0.0390923	0.00650548	0.021104	0.0103379	0.0200802	0.025	0.943436
930	-9884.95	-9896.18	11.2338	0.287064	0.192542	0.230847	0.289548	0.101281	0.282363	0.0460416	0.0545563	0.439241	0.0765171	0.0422199	0.280955	0.851121	2.8257	0.546109	0.00641711	0.0291506	0.0334226	0.024139	0.0629386	0.0412387	0.57239	0.0096207	0.00865417	0.0357318	0.00604752	0.0122209	0.00612158	0.0130522	0.0388471	0.899992
940	-9890.29	-9902.1	11.808	0.286378	0.192082	0.23186	0.28968	0.116262	0.230018	0.0594654	0.0568465	0.45768	0.0797291	0.0785211	0.372937	0.932153	2.61639	0.720265	0.00720656	0.031518	0.0345832	0.0239122	0.0619967	0.0519106	0.493233	0.01193	0.00719447	0.0286236	0.0104502	0.030184	0.00675304	0.014976	0.0272345	0.841706
950	-9884.06	-9895.69	11.6341	0.285239	0.188462	0.238954	0.287345	0.10413	0.273375	0.043668	0.0553707	0.445797	0.0776592	0.0664577	0.345887	0.910636	2.67702	0.663699	0.0101017	0.0315043	0.0370231	0.0254022	0.0580589	0.0362842	0.515408	0.011754	0.00887046	0.0406422	0.0140711	0.0214129	0.00460499	0.0156919	0.0285484	0.859378
960	-9880.33	-9892.45	12.1257	0.284254	0.188943	0.233347	0.293456	0.116911	0.285957	0.0490277	0.0542253	0.407157	0.0867226	0.0813745	0.378961	0.93671	2.60295	0.733599	0.00998878	0.0290889	0.0436703	0.0219139	0.0594352	0.0462056	0.466833	0.0115907	0.00785789	0.0381614	0.0087524	0.0147675	0.0076496	0.0192216	0.02473	0.809867
970	-9894.16	-9905.29	11.126	0.289224	0.185894	0.232551	0.292332	0.122578	0.223504	0.0468745	0.0518439	0.475857	0.0793433	0.0987408	0.413093	0.961019	2.52715	0.814974	0.0102477	0.0383669	0.0363984	0.020271	0.0706456	0.0375983	0.535784	0.0143109	0.011257	0.0462606	0.0149265	0.012368	0.00865753	0.0108625	0.0414727	0.909428
980	-9882.74	-9894.3	11.5549	0.27576	0.189921	0.235036	0.299282	0.139932	0.273578	0.0445332	0.0698714	0.396706	0.0753801	0.0648629	0.342096	0.907478	2.68556	0.656173	0.00914814	0.0356844	0.0381956	0.0222892	0.0599126	0.0417375	0.521274	0.0129444	0.00842809	0.0321323	0.0127396	0.0157073	0.00708189	0.0246121	0.0254449	0.867332
990	-9884.59	-9896	11.4003	0.283622	0.181909	0.245122	0.289348	0.130725	0.285217	0.0469952	0.0451988	0.412316	0.0795476	0.0564715	0.321173	0.889378	2.73298	0.616229	0.0112799	0.0366019	0.0341409	0.0245558	0.0529828	0.0355642	0.546198	0.00875541	0.00868072	0.0350434	0.009645	0.0170366	0.010741	0.0224861	0.0292847	0.882996
1000	-9885.39	-9896.83	11.437	0.290176	0.182276	0.226678	0.30087	0.120419	0.262731	0.042592	0.0677321	0.41605	0.0904769	0.081521	0.379267	0.936939	2.60227	0.734283	0.0131608	0.0432014	0.0411174	0.0191552	0.0621461	0.0435889	0.504949	0.00919949	0.0127463	0.0386657	0.00680512	0.0210423	0.0107781	0.0224861	0.0296938	0.878736
1010	-9889.8	-9901.56	11.764	0.294827	0.195511	0.23015	0.279513	0.11504	0.240165	0.0438541	0.0465696	0.461213	0.093158	0.073954	0.363012	0.924461	2.63857	0.698903	0.0114237	0.0415178	0.0324376	0.0193687	0.0590568	0.0398475	0.491526	0.00612895	0.00730804	0.0365108	0.0103928	0.024047	0.0072568	0.0233669	0.0360158	0.846205
1020	-9886.36	-9898.47	12.1021	0.283597	0.192689	0.217263	0.30645	0.111729	0.256911	0.045417	0.074773	0.414692	0.0964781	0.0833479	0.383052	0.939758	2.59384	0.742819	0.00874621	0.0333117	0.0390607	0.0174997	0.057212	0.0428138	0.471193	0.010187	0.00730804	0.0410663	0.0116417	0.0169016	0.00826534	0.0233669	0.0236025	0.812176
1030	-9886.25	-9898	11.7488	0.289166	0.183286	0.220995	0.306553	0.127845	0.262235	0.0463582	0.0575947	0.423285	0.0826809	0.0500121	0.303782	0.873423	2.77278	0.584914	0.00779095	0.0400915	0.0433354	0.0185779	0.0530643	0.0420794	0.5095	0.00762669	0.00786463	0.0341082	0.00723053	0.0179467	0.0125902	0.0211041	0.0253873	0.848298
1040	-9888.75	-9899.49	10.7406	0.272138	0.195064	0.226174	0.306624	0.131117	0.268946	0.0459437	0.0590685	0.410128	0.0847967	0.05637	0.320909	0.889142	2.73358	0.615741	0.0143787	0.0406251	0.0433971	0.0191605	0.0651009	0.0386058	0.573397	0.010097	0.00504066	0.045732	0.0130075	0.019152	0.00874656	0.0183464	0.034174	0.948962
1050	-9883.06	-9894.52	11.4623	0.280755	0.197908	0.229473	0.291864	0.121171	0.29328	0.0448419	0.0576519	0.400292	0.082763	0.054377	0.315668	0.88442	2.74553	0.606141	0.0142175	0.0328454	0.0345316	0.0261187	0.0664948	0.0387287	0.538216	0.00882678	0.00802194	0.0302882	0.0084714	0.0168654	0.00748532	0.0127956	0.0329405	0.876847
1060	-9886.43	-9896.96	10.5296	0.293106	0.1922	0.232995	0.281699	0.120068	0.248243	0.0553472	0.0592504	0.446098	0.0709934	0.059626	0.329242	0.896495	2.71464	0.631323	0.0123633	0.0307232	0.0381413	0.0242242	0.0690299	0.038465	0.619266	0.00756635	0.00981056	0.033736	0.0133917	0.0213312	0.0062889	0.0141466	0.0315002	0.969985
1070	-9887.32	-9898.9	11.5835	0.292893	0.19206	0.232825	0.282222	0.114429	0.276546	0.0527479	0.0507714	0.425147	0.0803582	0.0412934	0.278084	0.848199	2.83242	0.541396	0.016712	0.0376785	0.0310433	0.0185348	0.0626814	0.0391979	0.530751	0.0145201	0.00766393	0.0323647	0.00567923	0.0170147	0.00457192	0.0222499	0.0243794	0.865043
1080	-9878.81	-9891.03	12.2157	0.290124	0.183436	0.230625	0.295815	0.117798	0.284879	0.0574282	0.0494699	0.404247	0.0861781	0.0840626	0.384519	0.940842	2.59058	0.746159	0.0107604	0.0304804	0.0357546	0.022184	0.0584603	0.04047	0.471816	0.0112502	0.00782261	0.0354004	0.00839799	0.0155913	0.00729856	0.0193434	0.0257706	0.8008
1090	-9886.09	-9897.9	11.8123	0.288937	0.201876	0.229681	0.279505	0.102968	0.258781	0.0566819	0.0582512	0.439918	0.0833991	0.0539536	0.31454	0.883393	2.74811	0.604094	0.01476	0.0315003	0.0308814	0.0184421	0.0540249	0.0402954	0.513479	0.00717272	0.00771702	0.0365533	0.0135687	0.01978	0.00781425	0.0180281	0.0278406	0.841858
1100	-9883.07	-9894.51	11.4355	0.282245	0.197015	0.230385	0.290355	0.100091	0.25155	0.0550981	0.0546163	0.450862	0.087782	0.0671818	0.34759	0.912043	2.67318	0.667111	0.0139364	0.0337599	0.0355562	0.0191992	0.0688213	0.0457852	0.526618	0.00993065	0.0120704	0.0350538	0.00943224	0.0145566	0.00627411	0.0109441	0.0372803	0.879219
1110	-9882.72	-9894.28	11.5597	0.291192	0.194117	0.227709	0.286982	0.112827	0.265801	0.0498824	0.0577105	0.421023	0.0927551	0.0737233	0.362501	0.924059	2.63972	0.697823	0.0121508	0.041903	0.0363477	0.0297857	0.0576679	0.0427206	0.509514	0.0099645	0.00757414	0.0412596	0.00975871	0.0175181	0.00426579	0.0105273	0.0356828	0.866641
1120	-9889.18	-9900.19	11.0155	0.287383	0.198693	0.224731	0.289193	0.111646	0.26382	0.0495106	0.0572804	0.437913	0.0798295	0.0754292	0.366258	0.927002	2.63131	0.705808	0.00884948	0.0400238	0.0361485	0.0245983	0.0690216	0.0426281	0.532918	0.0183148	0.00590817	0.0452993	0.0104014	0.0243583	0.0070908	0.0177895	0.0376743	0.921025
1130	-9884.07	-9894.83	10.7533	0.281477	0.194609	0.235602	0.288312	0.112739	0.280534	0.0499954	0.0440769	0.442201	0.0704538	0.0629531	0.337482	0.903585	2.69598	0.647137	0.0114498	0.0468079	0.0325071	0.0228723	0.0646801	0.0446417	0.581096	0.0124461	0.00979381	0.0399031	0.0078416	0.0177738	0.00477746	0.0111892	0.0397621	0.947542
1140	-9886.69	-9897.84	11.1569	0.280479	0.195081	0.235838	0.288601	0.112885	0.256181	0.0351043	0.0651642	0.460121	0.070545	0.0593889	0.328644	0.895974	2.71599	0.630192	0.0141938	0.0345818	0.0452186	0.0223422	0.0681133	0.0377846	0.548845	0.0099335	0.00733808	0.0326886	0.0096028	0.0206093	0.00544079	0.0118166	0.0387494	0.907258
1150	-9893.88	-9904.49	10.6033	0.277094	0.192726	0.241454	0.288726	0.111895	0.293666	0.0366557	0.0448534	0.434116	0.0788135	0.0544314	0.315813	0.884551	2.7452	0.606404	0.00957614	0.039677	0.0393946	0.0179544	0.0733473	0.0452451	0.600756	0.0164562	0.00731158	0.0443651	0.0074408	0.0146777	0.00796716	0.018194	0.0203781	0.962741
1160	-9889.12	-9899.93	10.8143	0.296101	0.181687	0.22853	0.293682	0.134115	0.252506	0.0478938	0.0501641	0.42346	0.0918617	0.0495887	0.302597	0.872304	2.77551	0.582838	0.0122021	0.0425456	0.0294313	0.0246772	0.0710149	0.051613	0.573808	0.0132848	0.00853213	0.0373133	0.00805426	0.0188412	0.007653	0.0177274	0.0250568	0.941755
1170	-9892.6	-9904.05	11.4512	0.264143	0.1862	0.243975	0.305682	0.135863	0.255796	0.0492228	0.0508178	0.415242	0.0930589	0.0404379	0.275399	0.845443	2.83872	0.537021	0.0115569	0.0293274	0.0390331	0.0196016	0.0608088	0.0505165	0.523897	0.0118167	0.00877097	0.0373133	0.00799685	0.0252417	0.00475448	0.0177927	0.0298725	0.878301
1180	-9886.26	-9898.09	11.8296	0.276711	0.196799	0.237015	0.289475	0.130626	0.263543	0.0575099	0.0603436	0.42237	0.0656079	0.0682068	0.349982	0.914008	2.6678	0.671936	0.00670619	0.0359943	0.0359144	0.0219147	0.0537581	0.0423967	0.510216	0.00827288	0.0120441	0.0416584	0.0111636	0.0110244	0.00494456	0.0183107	0.0254689	0.839788
1190	-9886.74	-9897.93	11.185	0.272608	0.192252	0.231539	0.303602	0.130228	0.274702	0.0573346	0.0406778	0.420449	0.0766083	0.0629321	0.337431	0.903542	2.6961	0.647037	0.0135787	0.0355278	0.0389431	0.0199119	0.0727896	0.0455028	0.534265	0.0113725	0.00618071	0.0330092	0.0127373	0.016587	0.00442316	0.0278241	0.0317199	0.904373
1200	-9889.8	-9901.51	11.7088	0.280245	0.182854	0.230577	0.306324	0.136083	0.273452	0.0555465	0.0625495	0.412748	0.0596213	0.0520852	0.3095	0.878764	2.75965	0.595033	0.00882038	0.0254352	0.0401797	0.0216071	0.0571672	0.0418485	0.518265	0.0094004	0.00368871	0.038146	0.0106496	0.0171357	0.0105805	0.00784939	0.0414752	0.852248
1210	-9881.47	-9892.69	11.219	0.284024	0.187503	0.233893	0.29458	0.129764	0.265106	0.0444276	0.0646679	0.426727	0.0693076	0.0734792	0.361959	0.923632	2.64093	0.69668	0.012465	0.0317675	0.037201	0.0232621	0.0601134	0.0494858	0.555474	0.0099212	0.0087973	0.0359925	0.00826186	0.020187	0.00591402	0.00639709	0.0354778	0.900718
1220	-9885.87	-9897.92	12.0412	0.287061	0.194502	0.227837	0.290599	0.109098	0.264536	0.0456661	0.0645288	0.425809	0.0903624	0.0731719	0.361276	0.923092	2.64246	0.69524	0.00997341	0.0305592	0.0385956	0.0214228	0.0526877	0.0446575	0.48361	0.00925874	0.0108799	0.0399475	0.00435174	0.0181386	0.00369823	0.029527	0.0212	0.818508
1230	-9882.74	-9893.91	11.1679	0.280145	0.192558	0.234348	0.292949	0.117802	0.278313	0.0512598	0.0563847	0.422599	0.0736406	0.082765	0.38185	0.938866	2.59652	0.740096	0.0103841	0.0366465	0.0417429	0.0262529	0.0645844	0.0439461	0.544377	0.0115181	0.0119193	0.037414	0.0126906	0.0124488	0.00687472	0.0217123	0.0231022	0.905614
1240	-9885.62	-9896.46	10.8456	0.299183	0.184935	0.23453	0.281352	0.103701	0.291182	0.0540579	0.0568052	0.423167	0.0710874	0.0621273	0.335462	0.901863	2.70055	0.643221	0.00875998	0.0367378	0.0379512	0.0230806	0.0702827	0.0466743	0.571887	0.0091779	0.00961811	0.0405954	0.00739306	0.0134079	0.00570859	0.0178086	0.0392433	0.938326
1250	-9889.32	-9901	11.6885	0.299694	0.185251	0.233222	0.281833	0.0956465	0.257921	0.0715441	0.0680865	0.426822	0.0799807	0.0683003	0.3502	0.914185	2.66731	0.672376	0.0114848	0.0367378	0.0428575	0.018649	0.075318	0.0407004	0.499813	0.0118793	0.00922926	0.0289665	0.00566026	0.0180927	0.00503948	0.0174365	0.0320309	0.853895
1260	-9890.07	-9901.19	11.12	0.288518	0.192958	0.233665	0.284859	0.0873522	0.284118	0.0644212	0.0621821	0.428882	0.0730449	0.0600071	0.330199	0.897328	2.71247	0.633139	0.0116746	0.0265471	0.0443155	0.0226931	0.0530178	0.0410654	0.57939	0.00760312	0.00739963	0.0354363	0.0153317	0.0127921	0.00513494	0.019257	0.029284	0.910942
1270	-9887.2	-9898.47	11.2705	0.28985	0.178693	0.239493	0.291964	0.114296	0.278231	0.0610807	0.0535158	0.423619	0.0692572	0.0552587	0.318001	0.88653	2.74021	0.610394	0.0167605	0.043596	0.0419781	0.0172547	0.0725302	0.0443562	0.524643	0.0103204	0.00772496	0.0348139	0.0080636	0.013296	0.00766371	0.019257	0.0337477	0.896006
1280	-9891.31	-9903.01	11.6971	0.291186	0.179517	0.224927	0.304369	0.119849	0.246664	0.0509243	0.0561158	0.441962	0.084485	0.0931978	0.402632	0.953835	2.55033	0.788915	0.00917049	0.0411411	0.0443054	0.0152444	0.0707147	0.044481	0.490307	0.0149382	0.00578672	0.0450167	0.00641125	0.0146133	0.00573839	0.013511	0.0310689	0.852449
1290	-9889.05	-9899.75	10.7012	0.28793	0.192359	0.231658	0.288053	0.103222	0.24449	0.0495516	0.0743341	0.446195	0.0822076	0.0466633	0.294245	0.8643	2.79479	0.568401	0.00714504	0.0391666	0.0457318	0.025655	0.0653256	0.0372128	0.589462	0.0078907	0.00886061	0.0466857	0.00569695	0.0182667	0.00910294	0.0162198	0.0307149	0.953137
1300	-9883.71	-9895.23	11.5223	0.284523	0.186566	0.228242	0.300669	0.102689	0.247799	0.0444225	0.0666398	0.449801	0.0886487	0.0612663	0.333338	0.900041	2.70536	0.639132	0.0120068	0.0412878	0.039996	0.0210041	0.0522066	0.0435702	0.53277	0.00708801	0.00886061	0.0379057	0.00737903	0.0124932	0.00563393	0.0121706	0.036311	0.870683
1310	-9883.01	-9894.74	11.732	0.307533	0.178732	0.223712	0.290023	0.110927	0.256828	0.0479865	0.0579491	0.430548	0.0957609	0.0623772	0.336075	0.902387	2.69916	0.644406	0.0120068	0.0404277	0.0429277	0.0217007	0.0553794	0.0444648	0.507231	0.0104112	0.0078079	0.0346644	0.00614367	0.0151076	0.00700279	0.0144505	0.0299511	0.849677
