Iteration	Posterior	Likelihood	Prior	dp	glr[1]	glr[2]	csf[1]	csf[2]	csf[3]
15900	-60.4529	-63.6641	3.21121	0.0695781	0.275467	0.0939245	0.347871	0.166941	0.485188
15910	-60.677	-65.3431	4.66602	0.0269921	0.159433	0.107064	0.578754	0.385328	0.0359186
15920	-50.7661	-55.3032	4.53707	0.0430082	0.192636	0.0707384	0.107412	0.616205	0.276383
15930	-60.6042	-63.8232	3.21902	0.12721	0.170135	0.140844	0.43009	0.328287	0.241623
15940	-73.4258	-75.3101	1.88426	0.189807	0.1787	0.203158	0.25324	0.184207	0.562552
15950	-54.2321	-58.503	4.2709	0.110208	0.12099	0.101801	0.278537	0.592216	0.129247
15960	-65.2144	-70.8044	5.58998	0.0340107	0.0823987	0.0846825	0.200092	0.329506	0.470402
15970	-50.7167	-55.8557	5.13899	0.00559071	0.162343	0.0782578	0.18828	0.584629	0.227091
15980	-56.9194	-61.6663	4.74697	0.00214849	0.197154	0.0860907	0.337878	0.502706	0.159416
15990	-64.0798	-69.2247	5.14489	0.00464556	0.180896	0.0600594	0.592527	0.0595272	0.347945
16000	-67.192	-70.5005	3.30854	0.0030518	0.326622	0.0995628	0.307696	0.521333	0.170971
16010	-49.3296	-53.5018	4.17221	0.0284345	0.259979	0.0544564	0.788936	0.150021	0.0610425
16020	-52.3735	-57.1786	4.8051	0.0205393	0.208156	0.0508848	0.773792	0.0324974	0.19371
16030	-50.2765	-55.8082	5.53166	0.0379536	0.102982	0.0659889	0.41385	0.100395	0.485755
16040	-58.6645	-61.5943	2.92978	0.171487	0.227551	0.0680752	0.575811	0.374306	0.0498831
16050	-66.5496	-68.681	2.13146	0.252549	0.14245	0.151945	0.455402	0.320151	0.224447
16060	-57.7469	-61.8664	4.11951	0.0621787	0.183948	0.102013	0.430186	0.334197	0.235617
16070	-47.3156	-52.7953	5.47968	0.0509154	0.0723602	0.0888463	0.227432	0.680515	0.0920527
16080	-54.9549	-59.4882	4.53335	0.0316467	0.17654	0.0985689	0.552133	0.224902	0.222965
16090	-55.6735	-60.6164	4.94294	0.0157068	0.138977	0.111112	0.451832	0.0796784	0.46849
16100	-48.9781	-53.9626	4.98456	0.0057155	0.17486	0.0810587	0.26445	0.569784	0.165767
16110	-66.2939	-70.4161	4.12223	0.0194827	0.172728	0.155657	0.680589	0.269782	0.0496285
16120	-50.9983	-55.4078	4.40948	0.0245508	0.206173	0.0884178	0.448716	0.482957	0.0683268
16130	-67.4062	-72.5414	5.13518	0.0250406	0.150559	0.0709734	0.578859	0.188966	0.232175
16140	-60.8872	-64.7291	3.84189	0.070921	0.262895	0.0420857	0.710436	0.0433068	0.246257
16150	-54.9456	-58.9747	4.02906	0.106918	0.101944	0.148322	0.546557	0.0718116	0.381632
16160	-47.0901	-51.7707	4.68063	0.132321	0.0833207	0.0763854	0.214784	0.454381	0.330835
16170	-48.0102	-52.5965	4.5863	0.0918184	0.140206	0.069435	0.300024	0.528866	0.17111
16180	-54.619	-59.3753	4.75632	0.0994936	0.110054	0.0749106	0.524849	0.439182	0.0359694
16190	-62.7324	-66.5674	3.83506	0.0537296	0.201923	0.120931	0.609488	0.0963935	0.294118
16200	-62.1318	-66.7707	4.63884	0.0499621	0.129618	0.116626	0.284581	0.291599	0.423819
16210	-49.6428	-54.0747	4.43199	0.0897087	0.136511	0.090672	0.537891	0.451196	0.010913
16220	-51.0867	-56.0864	4.99963	0.031367	0.118972	0.109788	0.253978	0.61325	0.132772
16230	-76.3391	-81.3333	4.99421	0.0234675	0.162525	0.0746767	0.146784	0.561338	0.291878
16240	-48.7124	-52.9711	4.2587	0.0905279	0.157758	0.0859338	0.610202	0.24215	0.147648
16250	-46.0424	-49.928	3.88556	0.029433	0.247397	0.0947038	0.38762	0.345382	0.266998
16260	-71.2471	-76.1989	4.95179	0.0334436	0.109906	0.121561	0.429245	0.276549	0.294207
16270	-51.8465	-55.7426	3.89612	0.0604409	0.238058	0.0719789	0.167866	0.508754	0.32338
16280	-47.3671	-53.4694	6.10233	0.0173099	0.0926366	0.0399103	0.27851	0.623567	0.097923
16290	-51.3631	-55.9144	4.55127	0.0409381	0.128998	0.135027	0.459691	0.49845	0.0418587
16300	-62.701	-67.6597	4.95872	0.02179	0.167292	0.0751358	0.436393	0.186358	0.37725
16310	-48.2558	-53.82	5.56421	0.00827159	0.0954767	0.0999205	0.249455	0.18535	0.565195
16320	-56.9283	-61.0614	4.13305	0.00577512	0.18528	0.155731	0.49458	0.41243	0.0929897
16330	-47.2683	-52.8244	5.55606	0.0061584	0.108574	0.089752	0.50547	0.448651	0.0458787
16340	-50.0686	-54.8722	4.80366	0.0253357	0.165391	0.0889976	0.425245	0.217386	0.357368
16350	-54.5625	-58.9544	4.39192	0.0569241	0.156405	0.10757	0.23824	0.331244	0.430516
16360	-55.9995	-60.5135	4.51406	0.0189918	0.178217	0.111475	0.382348	0.274238	0.343414
16370	-50.423	-55.9598	5.53685	0.0276606	0.0964256	0.0823191	0.218837	0.760687	0.0204764
16380	-49.7401	-54.9302	5.19009	0.0175987	0.130741	0.0927417	0.252545	0.657892	0.0895626
16390	-47.2826	-52.305	5.02238	0.0696647	0.113276	0.0749107	0.577833	0.154874	0.267293
16400	-61.5431	-65.4289	3.88589	0.0498962	0.163024	0.158581	0.507568	0.285411	0.207021
16410	-51.2152	-53.6186	2.40342	0.159473	0.281023	0.0792522	0.213535	0.432159	0.354306
16420	-59.0923	-61.3243	2.23196	0.216253	0.232779	0.0878627	0.292738	0.171371	0.53589
16430	-69.978	-69.0366	-0.941471	0.395218	0.314908	0.144111	0.509761	0.173727	0.316513
16440	-62.664	-65.6714	3.00733	0.140383	0.261245	0.0577293	0.778027	0.142704	0.0792692
16450	-36.7261	-41.3031	4.57698	0.143223	0.101867	0.0573024	0.298139	0.300324	0.401537
16460	-55.9952	-60.8943	4.89906	0.10195	0.136828	0.0314057	0.674739	0.25896	0.0663005
16470	-56.0769	-59.8025	3.72563	0.125027	0.17709	0.0854099	0.605581	0.380632	0.0137877
16480	-58.2285	-63.0978	4.86938	0.0582569	0.136478	0.0784173	0.306656	0.360547	0.332797
16490	-50.1497	-55.1556	5.0059	0.0278684	0.161277	0.0703548	0.422767	0.504763	0.0724693
16500	-71.9936	-75.8488	3.85514	0.0335258	0.263591	0.0774596	0.676751	0.274683	0.0485661
16510	-59.8443	-65.1856	5.3413	0.0133646	0.149255	0.0633409	0.553533	0.36572	0.0807469
16520	-48.7719	-53.8824	5.11043	0.051504	0.0863893	0.111154	0.468343	0.0926331	0.439024
16530	-59.0518	-62.3564	3.30461	0.0134683	0.277136	0.139026	0.272712	0.208158	0.51913
16540	-52.3726	-56.6304	4.25777	0.015707	0.166184	0.152422	0.108808	0.540265	0.350927
16550	-41.265	-46.5672	5.30226	0.0113647	0.144105	0.0743949	0.426638	0.33841	0.234952
16560	-51.4508	-55.3943	3.94348	0.00969625	0.273596	0.0824499	0.400021	0.138938	0.461041
16570	-53.2312	-57.7364	4.50516	0.128781	0.11323	0.0675632	0.513823	0.382097	0.10408
16580	-54.6865	-58.6541	3.96768	0.127662	0.16473	0.0709305	0.393882	0.540362	0.065756
16590	-57.1759	-61.748	4.57205	0.0438614	0.159508	0.0995161	0.823166	0.0638539	0.11298
16600	-65.1138	-67.9654	2.85155	0.066929	0.229607	0.178399	0.761068	0.127116	0.111816
16610	-52.8796	-56.8928	4.01313	0.0507651	0.127598	0.180414	0.0871587	0.259034	0.653807
16620	-59.6175	-62.7808	3.16336	0.204332	0.181951	0.0574702	0.261399	0.596136	0.142465
16630	-62.3999	-67.1773	4.77748	0.0967341	0.130863	0.0547459	0.481751	0.335532	0.182717
16640	-49.2699	-53.9955	4.72564	0.0183416	0.13781	0.131374	0.377669	0.175544	0.446787
16650	-72.5294	-76.7555	4.2261	0.0111713	0.16526	0.161049	0.282914	0.487294	0.229792
16660	-53.9937	-59.0814	5.08771	0.0169192	0.161799	0.0726014	0.407901	0.424019	0.16808
16670	-53.8506	-58.0061	4.15552	0.00875992	0.193005	0.142773	0.671959	0.0721228	0.255918
16680	-48.8617	-53.7405	4.87885	0.00421316	0.196834	0.0711578	0.578189	0.0809083	0.340903
16690	-47.5996	-53.4197	5.8201	0.00188438	0.135556	0.040639	0.813253	0.018853	0.167894
16700	-51.7903	-57.6943	5.90404	0.00305962	0.120688	0.0459389	0.400963	0.187976	0.411062
16710	-51.2914	-55.6223	4.33082	0.00565549	0.207964	0.113388	0.0559039	0.866569	0.0775269
16720	-39.6264	-44.8641	5.23777	0.00655974	0.122765	0.106989	0.128084	0.358315	0.513601
16730	-44.2148	-49.3944	5.17956	0.00670478	0.115748	0.119681	0.155187	0.302774	0.542039
16740	-77.8296	-81.5485	3.71898	0.00903561	0.250731	0.128425	0.223078	0.73402	0.0429011
16750	-41.356	-47.2044	5.84835	0.0277762	0.103987	0.0434923	0.309282	0.0603037	0.630414
16760	-46.8696	-52.8457	5.97612	0.00851714	0.112768	0.0411938	0.340967	0.525365	0.133668
16770	-49.8235	-54.7139	4.89044	0.00876444	0.195203	0.0670787	0.22606	0.17733	0.59661
16780	-56.6808	-61.4215	4.74065	0.0138496	0.150659	0.121516	0.57651	0.266341	0.15715
16790	-41.0008	-46.7121	5.71126	0.0327322	0.103359	0.0528735	0.416152	0.0205132	0.563334
16800	-51.5469	-57.4911	5.94425	0.0207036	0.0720314	0.0729299	0.126754	0.43577	0.437476
16810	-45.2021	-50.5385	5.33641	0.00478017	0.127126	0.0945431	0.296322	0.337163	0.366515
16820	-48.2055	-53.3423	5.13682	0.00197746	0.148984	0.0954476	0.308123	0.0559967	0.635881
16830	-76.2832	-79.6715	3.38828	0.00458584	0.276466	0.14021	0.725626	0.117625	0.156749
16840	-59.6475	-64.5685	4.92094	0.00102052	0.179135	0.0878404	0.324958	0.658919	0.0161231
16850	-53.0935	-58.3006	5.20712	0.000597831	0.125464	0.113316	0.313076	0.304427	0.382497
16860	-55.615	-59.3445	3.72946	0.00416612	0.303048	0.0799304	0.542779	0.421612	0.035609
16870	-41.1551	-46.385	5.22988	0.00623839	0.121456	0.109408	0.12301	0.421839	0.455151
16880	-41.015	-47.0846	6.06967	0.00608077	0.0694195	0.0776228	0.356373	0.176593	0.467035
16890	-41.4597	-47.6654	6.2057	0.0100869	0.0871614	0.0422717	0.260052	0.22999	0.509958
16900	-44.3271	-50.2602	5.93315	0.00993937	0.120459	0.0363762	0.681847	0.155367	0.162786
16910	-49.2547	-54.1152	4.86049	0.0345542	0.1544	0.0850866	0.203098	0.0956671	0.701234
16920	-46.2096	-51.6949	5.48522	0.0209979	0.119187	0.0713827	0.201446	0.455011	0.343542
16930	-56.3739	-59.8777	3.50377	0.0482291	0.266393	0.0950914	0.251044	0.505478	0.243477
16940	-66.4465	-68.5407	2.09426	0.00916763	0.339665	0.201832	0.335905	0.599977	0.0641182
16950	-45.372	-50.3876	5.0156	0.00470536	0.167275	0.08655	0.302265	0.509143	0.188592
16960	-45.7912	-50.5449	4.75364	0.00513565	0.184939	0.0946516	0.651147	0.15326	0.195593
16970	-51.6252	-57.5616	5.93649	0.00435422	0.116675	0.0454116	0.333195	0.419235	0.24757
16980	-39.3874	-44.6599	5.27244	0.0282211	0.128813	0.0758117	0.218769	0.250802	0.530428
16990	-47.5123	-53.1822	5.66996	0.00954773	0.10229	0.0812567	0.455284	0.437663	0.107054
17000	-49.2134	-54.7485	5.53514	0.00258703	0.103907	0.100082	0.425384	0.481737	0.0928791
17010	-56.4988	-61.9754	5.47656	0.00269106	0.112265	0.0974779	0.504657	0.38406	0.111283
17020	-48.6781	-53.8532	5.17509	0.00253436	0.162428	0.0776183	0.437432	0.0329108	0.529657
17030	-57.0894	-62.1504	5.06101	0.00622074	0.16006	0.087709	0.321653	0.556023	0.122324
17040	-44.2625	-49.5697	5.30722	0.00543611	0.157415	0.066517	0.283378	0.28235	0.434273
17050	-52.4707	-57.1131	4.64238	0.00513505	0.150685	0.140032	0.929232	0.00604438	0.0647234
17060	-69.9736	-74.8022	4.82858	0.00395903	0.15512	0.118154	0.915893	0.0542992	0.0298082
17070	-66.2731	-69.5303	3.2572	0.033582	0.214031	0.186757	0.63036	0.308299	0.0613412
17080	-54.5117	-58.984	4.47233	0.0334219	0.170996	0.10844	0.778551	0.152322	0.069127
17090	-54.8985	-58.8235	3.92496	0.0567017	0.202777	0.108116	0.427984	0.247223	0.324794
17100	-67.928	-70.2483	2.32037	0.120961	0.272646	0.134447	0.718804	0.20656	0.0746356
17110	-48.0365	-49.9927	1.95616	0.242857	0.255321	0.0662972	0.695641	0.252631	0.0517278
17120	-57.4788	-60.4575	2.97871	0.237237	0.163654	0.0613285	0.657108	0.123833	0.219059
17130	-65.443	-69.5392	4.0962	0.0865062	0.176743	0.0872212	0.813695	0.0953046	0.0910004
17140	-56.3704	-61.3902	5.01972	0.0842033	0.146119	0.0277964	0.00583713	0.253035	0.741128
17150	-54.007	-57.1753	3.1683	0.172275	0.173862	0.0971235	0.533837	0.20523	0.260933
17160	-83.1345	-85.6197	2.48519	0.0674498	0.251642	0.192479	0.640879	0.215613	0.143508
17170	-63.2576	-66.8379	3.58033	0.116715	0.17515	0.110192	0.814071	0.166885	0.0190439
17180	-55.7005	-59.7958	4.09529	0.0760553	0.212063	0.0624425	0.432502	0.161915	0.405583
17190	-61.4953	-64.8932	3.3979	0.283561	0.0920613	0.0446779	0.630436	0.132841	0.236723
17200	-60.9147	-63.7056	2.79091	0.12972	0.29332	0.0579583	0.728014	0.190222	0.0817634
17210	-51.976	-55.871	3.895	0.0879017	0.18978	0.092909	0.912686	0.0657695	0.0215441
17220	-55.8401	-60.2065	4.36637	0.023415	0.192708	0.10733	0.718388	0.126784	0.154828
17230	-55.4855	-59.1018	3.61632	0.0818023	0.20108	0.115576	0.658085	0.20329	0.138626
17240	-64.7266	-69.7442	5.01761	0.0605884	0.158218	0.0395219	0.123392	0.688325	0.188283
17250	-50.4629	-55.9523	5.48938	0.126169	0.0369649	0.0480183	0.012842	0.695891	0.291267
17260	-52.6295	-56.2724	3.64293	0.2047	0.0725478	0.118549	0.349328	0.264257	0.386416
17270	-61.9001	-64.568	2.66791	0.0274735	0.214876	0.25095	0.689252	0.148933	0.161816
17280	-59.3623	-62.7735	3.41124	0.0621673	0.234823	0.121976	0.515365	0.335281	0.149354
17290	-58.5389	-62.7466	4.20769	0.0581672	0.210186	0.0709682	0.569198	0.0190286	0.411774
17300	-52.1414	-56.4481	4.30664	0.0408481	0.166182	0.122396	0.584623	0.30164	0.113738
17310	-51.257	-54.7631	3.50608	0.0582138	0.242144	0.109124	0.0655786	0.369082	0.565339
17320	-63.1729	-65.1125	1.93962	0.181899	0.260299	0.12393	0.790258	0.171514	0.038227
17330	-67.1078	-70.4201	3.3123	0.0934321	0.252313	0.0831151	0.653845	0.302565	0.0435907
17340	-68.2985	-71.4734	3.17483	0.0636514	0.196861	0.182095	0.504843	0.00481256	0.490345
17350	-63.7616	-66.1263	2.36467	0.231459	0.15653	0.135634	0.782745	0.0738276	0.143428
17360	-53.1881	-56.7413	3.55329	0.0633317	0.237633	0.103797	0.638305	0.131396	0.230298
17370	-64.0491	-66.3118	2.26268	0.185023	0.290644	0.0581554	0.745644	0.0577353	0.196621
17380	-51.82	-54.58	2.75994	0.170583	0.181303	0.132211	0.317949	0.316595	0.365456
17390	-78.9358	-80.4136	1.47781	0.0706474	0.303599	0.238062	0.754676	0.230833	0.014491
17400	-57.8993	-62.5265	4.62721	0.0149978	0.201322	0.0810498	0.259968	0.352202	0.387829
17410	-66.374	-70.765	4.39102	0.0492533	0.116872	0.154863	0.487996	0.397166	0.114838
17420	-68.2504	-70.5221	2.27176	0.262953	0.119996	0.149965	0.146035	0.434419	0.419546
17430	-61.7033	-63.3632	1.65993	0.291463	0.188806	0.113828	0.456878	0.230516	0.312606
17440	-54.0995	-57.0338	2.93433	0.204599	0.124296	0.137762	0.338082	0.0376993	0.624219
17450	-48.1079	-51.8911	3.78319	0.134404	0.103099	0.144268	0.166625	0.269808	0.563567
17460	-71.4758	-72.2028	0.727056	0.293978	0.19194	0.201466	0.318506	0.0903789	0.591115
17470	-49.2727	-53.4756	4.20293	0.187278	0.0779891	0.0745304	0.636362	0.263335	0.100303
17480	-45.6537	-50.7009	5.04719	0.117171	0.0732594	0.0649409	0.118531	0.455197	0.426273
17490	-50.3418	-55.161	4.81929	0.0204438	0.208284	0.0494342	0.239156	0.362	0.398844
17500	-60.966	-65.025	4.05899	0.0349605	0.170741	0.14849	0.661937	0.213944	0.124119
17510	-58.122	-63.1722	5.05013	0.054611	0.128693	0.0717735	0.342828	0.641439	0.0157324
17520	-57.7773	-61.4317	3.65444	0.0627579	0.25572	0.0761688	0.576689	0.00277233	0.420538
17530	-59.559	-64.5166	4.95758	0.027489	0.127501	0.109342	0.776658	0.0238459	0.199496
17540	-55.1982	-59.3403	4.14214	0.00796112	0.185019	0.152897	0.218111	0.185102	0.596786
17550	-55.1219	-60.6626	5.54075	0.0148386	0.106654	0.0845231	0.364059	0.408083	0.227858
17560	-71.1028	-76.6237	5.52091	0.0558794	0.0970358	0.0550838	0.56541	0.41659	0.0179999
17570	-71.1812	-74.6132	3.432	0.0425778	0.208364	0.165949	0.339896	0.638258	0.0218462
17580	-62.6619	-67.2221	4.56017	0.0167338	0.170112	0.117227	0.098966	0.536641	0.364393
17590	-49.6502	-55.3869	5.73666	0.0190297	0.077221	0.090174	0.340331	0.048696	0.610973
17600	-55.2733	-60.4109	5.13756	0.0238219	0.175782	0.0467311	0.243013	0.229246	0.527741
17610	-62.8556	-66.1609	3.30531	0.227653	0.150407	0.0514983	0.616761	0.0325673	0.350672
17620	-64.2468	-68.2613	4.01452	0.115124	0.110234	0.133281	0.372855	0.214845	0.4123
17630	-52.6725	-57.424	4.7515	0.00707945	0.129674	0.148187	0.399278	0.0884866	0.512235
17640	-62.5605	-66.7598	4.19922	0.0443179	0.201713	0.0941366	0.390166	0.164428	0.445406
17650	-62.2922	-66.0593	3.76717	0.0573149	0.220909	0.105149	0.294284	0.579847	0.125868
17660	-84.7054	-85.3855	0.68011	0.0503221	0.340046	0.301712	0.283539	0.698213	0.0182476
17670	-66.9364	-71.7348	4.79833	0.0216366	0.133655	0.124966	0.168998	0.521243	0.30976
17680	-64.691	-67.9597	3.26874	0.115107	0.154953	0.163157	0.224527	0.5474	0.228073
17690	-62.9382	-65.771	2.83279	0.166058	0.182308	0.128445	0.463309	0.435542	0.10115
17700	-53.9707	-56.7039	2.73327	0.185566	0.162642	0.138555	0.620145	0.0352082	0.344647
17710	-52.4452	-56.1979	3.75278	0.145248	0.142205	0.0973585	0.314645	0.259165	0.42619
17720	-64.0627	-66.1318	2.06907	0.260877	0.194543	0.0977635	0.401536	0.0661597	0.532305
17730	-71.7884	-70.9332	-0.855223	0.455577	0.225281	0.164755	0.458825	0.352259	0.188915
17740	-68.9731	-68.7368	-0.236285	0.483032	0.186039	0.114648	0.786389	0.170486	0.0431252
17750	-53.617	-57.5271	3.91013	0.0704799	0.227238	0.0713591	0.902189	0.0307346	0.0670765
17760	-61.1901	-64.8662	3.67618	0.0657898	0.255616	0.0710665	0.6773	0.0591913	0.263508
17770	-59.1931	-62.4905	3.29737	0.128338	0.221702	0.0803129	0.687097	0.0586787	0.254225
17780	-61.0122	-64.4189	3.40671	0.122398	0.182097	0.114925	0.484208	0.403718	0.112073
17790	-67.6188	-71.0504	3.43163	0.0500563	0.280185	0.0866869	0.142544	0.717167	0.140289
17800	-54.4844	-58.4751	3.99063	0.035009	0.259089	0.0669292	0.411838	0.364286	0.223876
17810	-53.681	-58.4857	4.80472	0.0741092	0.118004	0.0875048	0.324566	0.57406	0.101373
17820	-74.0032	-77.4445	3.44128	0.0470254	0.242594	0.126343	0.376491	0.567245	0.056264
17830	-53.1332	-58.065	4.93175	0.026293	0.141711	0.0989108	0.00729719	0.723249	0.269454
17840	-59.6089	-64.6585	5.04957	0.0395893	0.115503	0.100041	0.864835	0.0827163	0.0524487
17850	-48.7907	-52.9292	4.13849	0.0164053	0.222734	0.107102	0.838494	0.101291	0.0602152
17860	-42.6443	-48.3211	5.67676	0.017701	0.116855	0.0578583	0.858334	0.11711	0.024556
17870	-51.324	-57.0086	5.68468	0.024901	0.0961485	0.0705731	0.307928	0.494792	0.19728
17880	-57.714	-62.7926	5.07857	0.0267405	0.114818	0.110675	0.341599	0.228012	0.430389
17890	-57.4922	-61.9297	4.43748	0.0714295	0.13917	0.105742	0.749915	0.190996	0.0590891
17900	-58.7568	-62.3534	3.59661	0.0930493	0.173993	0.133387	0.658091	0.301506	0.040403
17910	-58.6599	-58.2118	-0.448059	0.595646	0.146219	0.0630308	0.511467	0.193888	0.294645
17920	-55.888	-57.6152	1.72721	0.315759	0.115294	0.156315	0.34864	0.231248	0.420111
17930	-54.2891	-56.2735	1.98439	0.210158	0.204887	0.146607	0.131482	0.838412	0.0301055
17940	-64.922	-67.7335	2.8115	0.134043	0.253845	0.0910519	0.389686	0.572415	0.0378986
17950	-61.1813	-64.392	3.21066	0.0753763	0.214066	0.149582	0.383266	0.218977	0.397757
17960	-59.5555	-64.6028	5.04727	0.0300705	0.164843	0.0604491	0.185546	0.156456	0.657999
17970	-42.6986	-48.5666	5.86803	0.0211092	0.0790536	0.0731243	0.398408	0.162447	0.439145
17980	-63.0094	-66.7916	3.78221	0.0206573	0.237726	0.123486	0.299726	0.539277	0.160997
17990	-50.3692	-56.171	5.80178	0.00443198	0.0417431	0.133738	0.115434	0.717489	0.167077
18000	-60.8431	-66.073	5.22995	0.0639503	0.125507	0.0476377	0.821145	0.113277	0.0655785
18010	-62.121	-64.1426	2.02155	0.106322	0.252122	0.199492	0.785923	0.0500342	0.164042
18020	-59.6961	-63.6595	3.96334	0.0798623	0.186831	0.0970624	0.350323	0.481798	0.167879
18030	-57.2839	-60.7126	3.42868	0.217574	0.118979	0.0806692	0.386667	0.478713	0.13462
18040	-69.1168	-71.0229	1.90606	0.0956824	0.32976	0.144042	0.374764	0.423891	0.201345
18050	-60.2918	-64.0789	3.7871	0.147348	0.143959	0.0900731	0.768461	0.0934675	0.138072
18060	-62.9312	-68.2901	5.35893	0.0450102	0.108171	0.0710159	0.450313	0.357688	0.191998
18070	-52.5172	-56.8181	4.30095	0.06613	0.146794	0.117072	0.403761	0.459109	0.13713
18080	-60.4081	-63.8555	3.44735	0.0199516	0.289407	0.105996	0.668395	0.0931527	0.238452
18090	-45.3561	-50.154	4.79796	0.0357325	0.125609	0.118953	0.167345	0.39503	0.437625
18100	-53.0954	-57.4067	4.31134	0.0526672	0.126412	0.149877	0.682894	0.264223	0.0528826
18110	-65.6256	-67.7336	2.10807	0.288687	0.17699	0.0836062	0.342878	0.151637	0.505484
18120	-60.7981	-65.363	4.56494	0.0402378	0.189154	0.0742036	0.534743	0.328465	0.136792
18130	-66.9693	-70.7895	3.82019	0.0480353	0.206101	0.123935	0.575339	0.354915	0.0697461
18140	-56.0891	-60.1852	4.0961	0.0509446	0.189267	0.110268	0.698351	0.232383	0.0692665
18150	-53.8404	-57.3553	3.5149	0.0812827	0.222321	0.104996	0.709893	0.190802	0.0993042
18160	-67.6662	-70.1057	2.43959	0.156485	0.229222	0.130424	0.280032	0.69349	0.0264781
18170	-59.8281	-64.9492	5.12108	0.0755129	0.077751	0.094718	0.613723	0.341488	0.0447888
18180	-55.9557	-60.3558	4.40007	0.0994448	0.150853	0.0697859	0.423427	0.361089	0.215484
18190	-61.341	-65.9918	4.65084	0.0932141	0.109625	0.0921677	0.446772	0.337212	0.216016
18200	-73.2056	-75.3358	2.13021	0.0897837	0.223077	0.234209	0.781546	0.194115	0.0243387
18210	-55.0826	-56.7669	1.68428	0.220359	0.24917	0.122134	0.598163	0.270485	0.131352
18220	-59.1898	-64.1132	4.9234	0.0453076	0.135306	0.0871365	0.42113	0.0952403	0.48363
18230	-69.2229	-72.886	3.66305	0.07595	0.129364	0.188471	0.0339599	0.352681	0.613359
18240	-43.3843	-46.6175	3.23321	0.192004	0.129752	0.115014	0.202497	0.149971	0.647532
18250	-56.1285	-59.6726	3.54406	0.139902	0.120741	0.14504	0.490952	0.218828	0.290219
18260	-72.2277	-75.0994	2.87167	0.0688764	0.232125	0.171922	0.786224	0.193307	0.0204692
18270	-59.5845	-63.3426	3.7581	0.119503	0.163678	0.1011	0.139494	0.688597	0.171909
18280	-63.0191	-65.4157	2.39658	0.124447	0.263794	0.132191	0.744509	0.243288	0.0122029
18290	-63.0252	-66.4802	3.45502	0.0537872	0.203383	0.157418	0.58784	0.30892	0.10324
18300	-47.1555	-50.298	3.14247	0.193111	0.175431	0.0773009	0.693662	0.244014	0.0623231
18310	-52.138	-56.2998	4.16185	0.0804708	0.19067	0.072764	0.815359	0.0641738	0.120468
18320	-54.8186	-56.8798	2.06125	0.210148	0.24133	0.102487	0.804548	0.161458	0.0339939
18330	-61.2093	-64.5658	3.35651	0.0962399	0.210013	0.118187	0.417428	0.581025	0.00154686
18340	-74.4405	-76.1271	1.68652	0.162111	0.242952	0.186375	0.23745	0.347802	0.414749
18350	-72.5212	-76.4652	3.94403	0.028195	0.183136	0.154357	0.576992	0.116791	0.306217
18360	-68.331	-71.9065	3.57553	0.0343695	0.272395	0.0957734	0.284981	0.628201	0.0868183
